wlbName,wlbCoreNumber,wlbCoreIntervalTop,wlbCoreIntervalBottom,wlbCoreIntervalUom,wlbTotalCoreLength,wlbNumberOfCores,wlbCoreSampleAvailable,wlbNpdidWellbore,wlbCoreDateUpdated,dateSyncNPD
31/2-5,6,1542.0,1545.6,[m   ],97.9,21,YES,210,9999-12-31,2013-05-08
31/2-5,7,1547.0,1563.7,[m   ],97.9,21,YES,210,9999-12-31,2013-05-08
31/2-5,8,1555.0,1555.2,[m   ],97.9,21,YES,210,9999-12-31,2013-05-08
31/2-5,9,1555.5,1564.5,[m   ],97.9,21,YES,210,9999-12-31,2013-05-08
31/2-6,1,1504.4,1514.0,[m   ],121.7,9,YES,399,9999-12-31,2013-05-08
31/2-6,2,1514.0,1532.5,[m   ],121.7,9,YES,399,9999-12-31,2013-05-08
31/2-6,3,1532.5,1550.9,[m   ],121.7,9,YES,399,9999-12-31,2013-05-08
31/2-6,4,1551.0,1555.8,[m   ],121.7,9,YES,399,9999-12-31,2013-05-08
31/2-6,5,1557.5,1575.8,[m   ],121.7,9,YES,399,9999-12-31,2013-05-08
31/2-6,6,1576.0,1582.4,[m   ],121.7,9,YES,399,9999-12-31,2013-05-08
31/2-6,7,1583.9,1602.3,[m   ],121.7,9,YES,399,9999-12-31,2013-05-08
31/2-6,8,1602.8,1618.7,[m   ],121.7,9,YES,399,9999-12-31,2013-05-08
31/2-6,9,1618.8,1632.3,[m   ],121.7,9,YES,399,9999-12-31,2013-05-08
31/2-7,1,1547.0,1556.5,[m   ],72.3,6,YES,70,9999-12-31,2013-05-08
31/2-7,2,NULL,0.0,NULL,72.3,6,YES,70,9999-12-31,2013-05-08
31/2-7,3,1562.0,1577.8,[m   ],72.3,6,YES,70,9999-12-31,2013-05-08
31/2-7,4,1587.5,1597.0,[m   ],72.3,6,YES,70,9999-12-31,2013-05-08
31/2-7,5,1597.0,1615.8,[m   ],72.3,6,YES,70,9999-12-31,2013-05-08
31/2-7,6,1616.0,1634.7,[m   ],72.3,6,YES,70,9999-12-31,2013-05-08
31/2-8,1,1841.8,1851.5,[m   ],45.7,3,YES,78,9999-12-31,2013-05-08
31/2-8,2,1852.5,1869.7,[m   ],45.7,3,YES,78,9999-12-31,2013-05-08
31/2-8,3,1870.0,1888.9,[m   ],45.7,3,YES,78,9999-12-31,2013-05-08
31/2-9,1,1554.0,1563.0,[m   ],69.8,5,YES,88,9999-12-31,2013-05-08
31/2-9,2,1563.0,1571.3,[m   ],69.8,5,YES,88,9999-12-31,2013-05-08
31/2-9,3,1573.0,1591.6,[m   ],69.8,5,YES,88,9999-12-31,2013-05-08
31/2-9,4,1591.6,1607.8,[m   ],69.8,5,YES,88,9999-12-31,2013-05-08
31/2-9,5,1610.0,1627.7,[m   ],69.8,5,YES,88,9999-12-31,2013-05-08
31/2-D-10 H,1,1502.0,1520.0,[m   ],129.0,7,YES,3218,9999-12-31,2013-05-08
31/2-D-10 H,2,1520.5,1539.3,[m   ],129.0,7,YES,3218,9999-12-31,2013-05-08
31/2-D-10 H,3,1539.3,1558.1,[m   ],129.0,7,YES,3218,9999-12-31,2013-05-08
31/2-D-10 H,4,1558.1,1577.1,[m   ],129.0,7,YES,3218,9999-12-31,2013-05-08
31/2-D-10 H,5,1577.1,1595.3,[m   ],129.0,7,YES,3218,9999-12-31,2013-05-08
31/2-D-10 H,6,1595.3,1613.5,[m   ],129.0,7,YES,3218,9999-12-31,2013-05-08
31/2-D-10 H,7,1613.5,1631.6,[m   ],129.0,7,YES,3218,9999-12-31,2013-05-08
31/2-D-9,1,1540.4,1541.1,[m   ],74.3,6,YES,2689,9999-12-31,2013-05-08
31/2-D-9,2,1543.3,1552.0,[m   ],74.3,6,YES,2689,9999-12-31,2013-05-08
31/2-D-9,3,1553.0,1571.5,[m   ],74.3,6,YES,2689,9999-12-31,2013-05-08
31/2-D-9,4,1570.6,1588.0,[m   ],74.3,6,YES,2689,9999-12-31,2013-05-08
31/2-D-9,5,1588.4,1606.7,[m   ],74.3,6,YES,2689,9999-12-31,2013-05-08
31/2-D-9,6,1607.0,1617.7,[m   ],74.3,6,YES,2689,9999-12-31,2013-05-08
31/2-E-6 H,1,1750.6,1769.3,[m   ],152.0,12,YES,2433,9999-12-31,2013-05-08
31/2-E-6 H,10,1873.7,1889.8,[m   ],152.0,12,YES,2433,9999-12-31,2013-05-08
31/2-E-6 H,11,1890.3,1903.3,[m   ],152.0,12,YES,2433,9999-12-31,2013-05-08
31/2-E-6 H,12,1903.6,1922.0,[m   ],152.0,12,YES,2433,9999-12-31,2013-05-08
31/2-E-6 H,2,1769.3,1788.2,[m   ],152.0,12,YES,2433,9999-12-31,2013-05-08
31/2-E-6 H,3,1788.2,1798.4,[m   ],152.0,12,YES,2433,9999-12-31,2013-05-08
31/2-E-6 H,4,1804.8,1817.6,[m   ],152.0,12,YES,2433,9999-12-31,2013-05-08
31/2-E-6 H,5,1822.3,1840.9,[m   ],152.0,12,YES,2433,9999-12-31,2013-05-08
31/2-E-6 H,6,1841.6,1854.9,[m   ],152.0,12,YES,2433,9999-12-31,2013-05-08
31/2-E-6 H,7,1854.9,1860.9,[m   ],152.0,12,YES,2433,9999-12-31,2013-05-08
31/2-E-6 H,8,1861.4,1865.7,[m   ],152.0,12,YES,2433,9999-12-31,2013-05-08
31/2-E-6 H,9,1867.5,1869.2,[m   ],152.0,12,YES,2433,9999-12-31,2013-05-08
31/2-F-6 H,1,1862.0,1869.5,[m   ],132.0,8,YES,2324,9999-12-31,2013-05-08
31/2-F-6 H,2,1869.8,1887.3,[m   ],132.0,8,YES,2324,9999-12-31,2013-05-08
31/2-F-6 H,3,1887.9,1905.7,[m   ],132.0,8,YES,2324,9999-12-31,2013-05-08
31/2-F-6 H,4,1905.9,1923.9,[m   ],132.0,8,YES,2324,9999-12-31,2013-05-08
31/2-F-6 H,5,1923.9,1941.8,[m   ],132.0,8,YES,2324,9999-12-31,2013-05-08
31/2-F-6 H,6,1941.9,1959.5,[m   ],132.0,8,YES,2324,9999-12-31,2013-05-08
31/2-F-6 H,7,1960.2,1978.2,[m   ],132.0,8,YES,2324,9999-12-31,2013-05-08
31/2-F-6 H,8,1978.2,1995.9,[m   ],132.0,8,YES,2324,9999-12-31,2013-05-08
31/2-G-4 H,1,1596.1,1613.9,[m   ],161.5,9,YES,2307,9999-12-31,2013-05-08
31/2-G-4 H,2,1614.6,1632.1,[m   ],161.5,9,YES,2307,9999-12-31,2013-05-08
31/2-G-4 H,3,1632.6,1650.0,[m   ],161.5,9,YES,2307,9999-12-31,2013-05-08
31/2-G-4 H,4,1650.1,1667.9,[m   ],161.5,9,YES,2307,9999-12-31,2013-05-08
31/2-G-4 H,5,1668.3,1686.3,[m   ],161.5,9,YES,2307,9999-12-31,2013-05-08
31/2-G-4 H,6,1686.6,1705.0,[m   ],161.5,9,YES,2307,9999-12-31,2013-05-08
31/2-G-4 H,7,1705.2,1723.4,[m   ],161.5,9,YES,2307,9999-12-31,2013-05-08
31/2-G-4 H,8,1723.4,1741.7,[m   ],161.5,9,YES,2307,9999-12-31,2013-05-08
31/2-G-4 H,9,1742.4,1760.5,[m   ],161.5,9,YES,2307,9999-12-31,2013-05-08
31/2-L-41,1,1488.0,1504.8,[m   ],123.7,7,YES,3308,9999-12-31,2013-05-08
31/2-L-41,2,1505.5,1523.0,[m   ],123.7,7,YES,3308,9999-12-31,2013-05-08
31/2-L-41,3,1523.5,1542.0,[m   ],123.7,7,YES,3308,9999-12-31,2013-05-08
31/2-L-41,4,1542.0,1558.8,[m   ],123.7,7,YES,3308,9999-12-31,2013-05-08
31/2-L-41,5,1559.0,1577.2,[m   ],123.7,7,YES,3308,9999-12-31,2013-05-08
31/2-L-41,6,1577.5,1596.1,[m   ],123.7,7,YES,3308,9999-12-31,2013-05-08
31/2-L-41,7,1596.0,1613.3,[m   ],123.7,7,YES,3308,9999-12-31,2013-05-08
31/2-M-41,1,1492.0,1510.9,[m   ],136.9,10,YES,3072,9999-12-31,2013-05-08
31/2-M-41,10,1616.0,1634.2,[m   ],136.9,10,YES,3072,9999-12-31,2013-05-08
31/2-M-41,2,1510.9,1527.3,[m   ],136.9,10,YES,3072,9999-12-31,2013-05-08
31/2-M-41,3,1528.0,1545.4,[m   ],136.9,10,YES,3072,9999-12-31,2013-05-08
31/2-M-41,4,1546.0,1564.0,[m   ],136.9,10,YES,3072,9999-12-31,2013-05-08
31/2-M-41,5,1564.0,1569.6,[m   ],136.9,10,YES,3072,9999-12-31,2013-05-08
31/2-M-41,6,1570.0,1581.5,[m   ],136.9,10,YES,3072,9999-12-31,2013-05-08
31/2-M-41,7,1581.5,1592.1,[m   ],136.9,10,YES,3072,9999-12-31,2013-05-08
31/2-M-41,8,1594.5,1602.8,[m   ],136.9,10,YES,3072,9999-12-31,2013-05-08
31/2-M-41,9,1604.0,1616.0,[m   ],136.9,10,YES,3072,9999-12-31,2013-05-08
31/2-M-42 H,1,1545.0,1550.2,[m   ],132.6,10,YES,3350,9999-12-31,2013-05-08
31/2-M-42 H,10,1671.0,1684.4,[m   ],132.6,10,YES,3350,9999-12-31,2013-05-08
31/2-M-42 H,2,1550.0,1569.5,[m   ],132.6,10,YES,3350,9999-12-31,2013-05-08
31/2-M-42 H,3,1569.5,1586.9,[m   ],132.6,10,YES,3350,9999-12-31,2013-05-08
31/2-M-42 H,4,1587.5,1605.4,[m   ],132.6,10,YES,3350,9999-12-31,2013-05-08
31/2-M-42 H,5,1605.5,1624.2,[m   ],132.6,10,YES,3350,9999-12-31,2013-05-08
31/2-M-42 H,6,1624.5,1640.5,[m   ],132.6,10,YES,3350,9999-12-31,2013-05-08
31/2-M-42 H,7,1640.5,1645.6,[m   ],132.6,10,YES,3350,9999-12-31,2013-05-08
31/2-M-42 H,8,1646.0,1651.2,[m   ],132.6,10,YES,3350,9999-12-31,2013-05-08
31/2-M-42 H,9,1653.5,1667.9,[m   ],132.6,10,YES,3350,9999-12-31,2013-05-08
31/2-N-11 AH,1,2770.0,2787.9,[m   ],53.8,4,YES,5243,9999-12-31,2013-05-08
31/2-N-11 AH,2,2789.0,2803.5,[m   ],53.8,4,YES,5243,9999-12-31,2013-05-08
31/2-N-11 AH,3,2889.0,2901.7,[m   ],53.8,4,YES,5243,9999-12-31,2013-05-08
31/2-N-11 AH,4,2902.0,2910.7,[m   ],53.8,4,YES,5243,9999-12-31,2013-05-08
31/2-O-41,1,NULL,0.0,NULL,43.2,4,YES,4016,9999-12-31,2013-05-08
31/2-O-41,2,1608.0,1626.1,[m   ],43.2,4,YES,4016,9999-12-31,2013-05-08
31/2-O-41,3,1626.1,1634.3,[m   ],43.2,4,YES,4016,9999-12-31,2013-05-08
31/2-O-41,4,1634.5,1652.4,[m   ],43.2,4,YES,4016,9999-12-31,2013-05-08
31/2-P-41,1,1502.0,1518.8,[m   ],129.7,9,YES,3247,9999-12-31,2013-05-08
31/2-P-41,2,1520.0,1537.7,[m   ],129.7,9,YES,3247,9999-12-31,2013-05-08
31/2-P-41,3,1538.0,1555.0,[m   ],129.7,9,YES,3247,9999-12-31,2013-05-08
31/2-P-41,4,1556.0,1574.5,[m   ],129.7,9,YES,3247,9999-12-31,2013-05-08
31/2-P-41,5,1574.5,1592.9,[m   ],129.7,9,YES,3247,9999-12-31,2013-05-08
31/2-P-41,6,1592.9,1610.6,[m   ],129.7,9,YES,3247,9999-12-31,2013-05-08
31/2-P-41,7,1610.6,1616.4,[m   ],129.7,9,YES,3247,9999-12-31,2013-05-08
31/2-P-41,8,1616.5,1617.5,[m   ],129.7,9,YES,3247,9999-12-31,2013-05-08
31/2-P-41,9,1634.5,1651.5,[m   ],129.7,9,YES,3247,9999-12-31,2013-05-08
31/3-1,1,1351.0,1362.3,[m   ],244.8,15,YES,20,9999-12-31,2013-05-08
31/3-1,10,1498.1,1516.8,[m   ],244.8,15,YES,20,9999-12-31,2013-05-08
31/3-1,11,1516.0,1535.4,[m   ],244.8,15,YES,20,9999-12-31,2013-05-08
31/3-1,12,1535.4,1553.6,[m   ],244.8,15,YES,20,9999-12-31,2013-05-08
31/3-1,13,1553.9,1572.6,[m   ],244.8,15,YES,20,9999-12-31,2013-05-08
31/3-1,14,1572.6,1578.6,[m   ],244.8,15,YES,20,9999-12-31,2013-05-08
31/3-1,15,1591.3,1610.0,[m   ],244.8,15,YES,20,9999-12-31,2013-05-08
31/3-1,2,1366.0,1371.5,[m   ],244.8,15,YES,20,9999-12-31,2013-05-08
31/3-1,3,1372.0,1390.7,[m   ],244.8,15,YES,20,9999-12-31,2013-05-08
31/3-1,4,1391.0,1405.2,[m   ],244.8,15,YES,20,9999-12-31,2013-05-08
31/3-1,5,1407.0,1424.0,[m   ],244.8,15,YES,20,9999-12-31,2013-05-08
31/3-1,6,1424.3,1442.3,[m   ],244.8,15,YES,20,9999-12-31,2013-05-08
31/3-1,7,1442.6,1461.3,[m   ],244.8,15,YES,20,9999-12-31,2013-05-08
31/3-1,8,1461.0,1480.0,[m   ],244.8,15,YES,20,9999-12-31,2013-05-08
31/3-1,9,1480.0,1498.0,[m   ],244.8,15,YES,20,9999-12-31,2013-05-08
31/3-2,1,1565.0,1575.5,[m   ],65.3,5,YES,100,9999-12-31,2013-05-08
31/3-2,2,1581.0,1590.7,[m   ],65.3,5,YES,100,9999-12-31,2013-05-08
31/3-2,3,1593.0,1606.3,[m   ],65.3,5,YES,100,9999-12-31,2013-05-08
31/3-2,4,1608.0,1626.0,[m   ],65.3,5,YES,100,9999-12-31,2013-05-08
31/3-2,5,1626.0,1639.9,[m   ],65.3,5,YES,100,9999-12-31,2013-05-08
31/3-3,1,1580.0,1596.0,[m   ],166.4,7,YES,447,9999-12-31,2013-05-08
31/3-3,2,1764.0,1782.0,[m   ],166.4,7,YES,447,9999-12-31,2013-05-08
31/3-3,3,1782.0,1810.0,[m   ],166.4,7,YES,447,9999-12-31,2013-05-08
31/3-3,4,1810.0,1837.5,[m   ],166.4,7,YES,447,9999-12-31,2013-05-08
31/3-3,5,1837.5,1858.9,[m   ],166.4,7,YES,447,9999-12-31,2013-05-08
31/3-3,6,1861.0,1888.5,[m   ],166.4,7,YES,447,9999-12-31,2013-05-08
31/3-3,7,1888.5,1916.5,[m   ],166.4,7,YES,447,9999-12-31,2013-05-08
31/3-Q-21 H,1,1637.0,1655.5,[m   ],96.0,6,YES,4296,9999-12-31,2013-05-08
31/3-Q-21 H,2,1655.5,1672.4,[m   ],96.0,6,YES,4296,9999-12-31,2013-05-08
31/3-Q-21 H,3,1674.0,1692.6,[m   ],96.0,6,YES,4296,9999-12-31,2013-05-08
31/3-Q-21 H,4,1692.6,1709.4,[m   ],96.0,6,YES,4296,9999-12-31,2013-05-08
31/3-Q-21 H,5,1710.6,1726.3,[m   ],96.0,6,YES,4296,9999-12-31,2013-05-08
31/3-Q-21 H,6,1726.3,1735.8,[m   ],96.0,6,YES,4296,9999-12-31,2013-05-08
31/4-10,1,2005.0,2023.8,[m   ],189.4,11,YES,2617,9999-12-31,2013-05-08
31/4-10,10,2227.0,2248.9,[m   ],189.4,11,YES,2617,9999-12-31,2013-05-08
31/4-10,11,2250.1,2266.0,[m   ],189.4,11,YES,2617,9999-12-31,2013-05-08
31/4-10,2,2023.8,2042.1,[m   ],189.4,11,YES,2617,9999-12-31,2013-05-08
31/4-10,3,2042.1,2059.7,[m   ],189.4,11,YES,2617,9999-12-31,2013-05-08
31/4-10,4,2059.7,2078.0,[m   ],189.4,11,YES,2617,9999-12-31,2013-05-08
31/4-10,5,2078.0,2096.6,[m   ],189.4,11,YES,2617,9999-12-31,2013-05-08
31/4-10,6,2096.6,2105.3,[m   ],189.4,11,YES,2617,9999-12-31,2013-05-08
31/4-10,7,2171.5,2186.5,[m   ],189.4,11,YES,2617,9999-12-31,2013-05-08
31/4-10,8,2189.5,2216.1,[m   ],189.4,11,YES,2617,9999-12-31,2013-05-08
31/4-10,9,2217.0,2226.7,[m   ],189.4,11,YES,2617,9999-12-31,2013-05-08
31/4-11,1,2123.0,2133.6,[m   ],179.4,16,YES,4147,9999-12-31,2013-05-08
31/4-11,10,2316.0,2333.5,[m   ],179.4,16,YES,4147,9999-12-31,2013-05-08
31/4-11,11,2343.0,2354.2,[m   ],179.4,16,YES,4147,9999-12-31,2013-05-08
31/4-11,12,2361.0,2367.0,[m   ],179.4,16,YES,4147,9999-12-31,2013-05-08
31/4-11,13,2370.0,2376.7,[m   ],179.4,16,YES,4147,9999-12-31,2013-05-08
31/4-11,14,2376.7,2395.0,[m   ],179.4,16,YES,4147,9999-12-31,2013-05-08
31/4-11,15,2395.0,2412.9,[m   ],179.4,16,YES,4147,9999-12-31,2013-05-08
31/4-11,16,2413.0,2431.0,[m   ],179.4,16,YES,4147,9999-12-31,2013-05-08
31/4-11,2,2134.0,2138.0,[m   ],179.4,16,YES,4147,9999-12-31,2013-05-08
31/4-11,3,2144.0,2149.0,[m   ],179.4,16,YES,4147,9999-12-31,2013-05-08
31/4-11,4,2149.0,2156.7,[m   ],179.4,16,YES,4147,9999-12-31,2013-05-08
31/4-11,5,2157.0,2161.0,[m   ],179.4,16,YES,4147,9999-12-31,2013-05-08
31/4-11,6,2179.0,2179.5,[m   ],179.4,16,YES,4147,9999-12-31,2013-05-08
31/4-11,7,2187.0,2204.5,[m   ],179.4,16,YES,4147,9999-12-31,2013-05-08
31/4-11,8,2204.5,2221.1,[m   ],179.4,16,YES,4147,9999-12-31,2013-05-08
31/4-11,9,2222.0,2240.0,[m   ],179.4,16,YES,4147,9999-12-31,2013-05-08
31/4-2,1,2205.7,2222.7,[m   ],26.0,3,YES,401,9999-12-31,2013-05-08
31/4-2,2,2490.3,2495.1,[m   ],26.0,3,YES,401,9999-12-31,2013-05-08
31/4-2,3,2688.9,2693.0,[m   ],26.0,3,YES,401,9999-12-31,2013-05-08
31/4-3,1,2155.0,2171.0,[m   ],70.9,7,YES,402,9999-12-31,2013-05-08
31/4-3,2,2171.0,2186.7,[m   ],70.9,7,YES,402,9999-12-31,2013-05-08
31/4-3,3,2357.0,2365.8,[m   ],70.9,7,YES,402,9999-12-31,2013-05-08
31/4-3,4,2544.8,2561.5,[m   ],70.9,7,YES,402,9999-12-31,2013-05-08
31/4-3,5,2704.8,2718.5,[m   ],70.9,7,YES,402,9999-12-31,2013-05-08
31/4-3,6,NULL,0.0,NULL,70.9,7,YES,402,9999-12-31,2013-05-08
31/4-3,7,4977.8,4981.0,[m   ],70.9,7,YES,402,9999-12-31,2013-05-08
31/4-4,1,2490.0,2508.0,[m   ],18.0,1,YES,214,9999-12-31,2013-05-08
31/4-5,1,2063.0,2065.0,[m   ],143.6,9,YES,403,9999-12-31,2013-05-08
31/4-5,2,2065.0,2083.0,[m   ],143.6,9,YES,403,9999-12-31,2013-05-08
31/4-5,3,2083.0,2100.1,[m   ],143.6,9,YES,403,9999-12-31,2013-05-08
31/4-5,4,2100.1,2119.0,[m   ],143.6,9,YES,403,9999-12-31,2013-05-08
31/4-5,5,2119.0,2136.6,[m   ],143.6,9,YES,403,9999-12-31,2013-05-08
31/4-5,6,2137.5,2155.6,[m   ],143.6,9,YES,403,9999-12-31,2013-05-08
31/4-5,7,2156.5,2173.8,[m   ],143.6,9,YES,403,9999-12-31,2013-05-08
31/4-5,8,2173.8,2191.7,[m   ],143.6,9,YES,403,9999-12-31,2013-05-08
31/4-5,9,2292.4,2309.9,[m   ],143.6,9,YES,403,9999-12-31,2013-05-08
31/4-6,1,2132.0,2148.3,[m   ],82.3,5,YES,43,9999-12-31,2013-05-08
31/4-6,2,2149.0,2159.5,[m   ],82.3,5,YES,43,9999-12-31,2013-05-08
31/4-6,3,2159.5,2178.0,[m   ],82.3,5,YES,43,9999-12-31,2013-05-08
31/4-6,4,2178.1,2195.0,[m   ],82.3,5,YES,43,9999-12-31,2013-05-08
31/4-6,5,2195.5,2214.0,[m   ],82.3,5,YES,43,9999-12-31,2013-05-08
31/4-7,1,2045.0,2063.0,[m   ],100.0,5,YES,235,9999-12-31,2013-05-08
31/4-7,2,2064.0,2082.0,[m   ],100.0,5,YES,235,9999-12-31,2013-05-08
31/4-7,3,2083.0,2111.0,[m   ],100.0,5,YES,235,9999-12-31,2013-05-08
31/4-7,4,2111.0,2135.0,[m   ],100.0,5,YES,235,9999-12-31,2013-05-08
31/4-7,5,2139.0,2150.0,[m   ],100.0,5,YES,235,9999-12-31,2013-05-08
31/4-8,1,2347.0,2355.9,[m   ],99.1,6,YES,312,9999-12-31,2013-05-08
31/4-8,2,2359.0,2375.0,[m   ],99.1,6,YES,312,9999-12-31,2013-05-08
31/4-8,3,2377.0,2395.6,[m   ],99.1,6,YES,312,9999-12-31,2013-05-08
31/4-8,4,2395.0,2413.6,[m   ],99.1,6,YES,312,9999-12-31,2013-05-08
31/4-8,5,2413.6,2432.3,[m   ],99.1,6,YES,312,9999-12-31,2013-05-08
31/4-8,6,2432.3,2451.1,[m   ],99.1,6,YES,312,9999-12-31,2013-05-08
31/4-9,1,NULL,0.0,NULL,125.3,10,YES,1026,9999-12-31,2013-05-08
31/4-9,10,2194.0,2222.0,[m   ],125.3,10,YES,1026,9999-12-31,2013-05-08
31/4-9,2,NULL,0.0,NULL,125.3,10,YES,1026,9999-12-31,2013-05-08
31/4-9,3,2105.0,2106.8,[m   ],125.3,10,YES,1026,9999-12-31,2013-05-08
31/4-9,4,2107.0,2114.9,[m   ],125.3,10,YES,1026,9999-12-31,2013-05-08
31/4-9,5,2116.5,2131.5,[m   ],125.3,10,YES,1026,9999-12-31,2013-05-08
31/4-9,6,2132.5,2151.1,[m   ],125.3,10,YES,1026,9999-12-31,2013-05-08
31/4-9,7,2149.5,2164.5,[m   ],125.3,10,YES,1026,9999-12-31,2013-05-08
31/4-9,8,2164.5,2176.5,[m   ],125.3,10,YES,1026,9999-12-31,2013-05-08
31/4-9,9,2176.5,2194.4,[m   ],125.3,10,YES,1026,9999-12-31,2013-05-08
31/4-A-1,1,2164.0,2192.1,[m   ],62.6,2,YES,1900,9999-12-31,2013-05-08
31/4-A-1,2,2192.1,2226.6,[m   ],62.6,2,YES,1900,9999-12-31,2013-05-08
31/4-A-12,1,2768.0,2823.1,[m   ],96.0,2,YES,2485,9999-12-31,2013-05-08
31/4-A-12,2,2823.1,2864.0,[m   ],96.0,2,YES,2485,9999-12-31,2013-05-08
31/4-A-13,1,3703.0,3731.0,[m   ],55.9,2,YES,2328,9999-12-31,2013-05-08
31/4-A-13,2,3731.0,3758.9,[m   ],55.9,2,YES,2328,9999-12-31,2013-05-08
31/4-A-14,1,5049.1,5075.6,[m   ],124.7,4,YES,2443,9999-12-31,2013-05-08
31/4-A-14,2,5076.0,5111.5,[m   ],124.7,4,YES,2443,9999-12-31,2013-05-08
31/4-A-14,3,5159.0,5186.6,[m   ],124.7,4,YES,2443,9999-12-31,2013-05-08
31/4-A-14,4,5186.6,5221.6,[m   ],124.7,4,YES,2443,9999-12-31,2013-05-08
31/4-A-17 A,1,3783.0,3846.9,[m   ],147.1,3,YES,2765,9999-12-31,2013-05-08
31/4-A-17 A,2,3847.0,3884.0,[m   ],147.1,3,YES,2765,9999-12-31,2013-05-08
31/4-A-17 A,3,3884.0,3930.3,[m   ],147.1,3,YES,2765,9999-12-31,2013-05-08
31/4-A-2,1,4256.0,4283.2,[m   ],118.8,5,YES,1901,9999-12-31,2013-05-08
31/4-A-2,2,4282.0,4286.0,[m   ],118.8,5,YES,1901,9999-12-31,2013-05-08
31/4-A-2,3,4287.0,4314.0,[m   ],118.8,5,YES,1901,9999-12-31,2013-05-08
31/4-A-2,4,4315.0,4352.6,[m   ],118.8,5,YES,1901,9999-12-31,2013-05-08
31/4-A-2,5,4353.0,4376.0,[m   ],118.8,5,YES,1901,9999-12-31,2013-05-08
31/4-A-23,1,3095.0,3110.0,[m   ],55.5,4,YES,2273,9999-12-31,2013-05-08
31/4-A-23,2,3110.0,3126.1,[m   ],55.5,4,YES,2273,9999-12-31,2013-05-08
31/4-A-23,3,3132.5,3146.3,[m   ],55.5,4,YES,2273,9999-12-31,2013-05-08
31/4-A-23,4,3150.5,3161.1,[m   ],55.5,4,YES,2273,9999-12-31,2013-05-08
31/4-A-26,1,3340.0,3358.0,[m   ],73.3,3,YES,2403,9999-12-31,2013-05-08
31/4-A-26,2,3358.5,3386.8,[m   ],73.3,3,YES,2403,9999-12-31,2013-05-08
31/4-A-26,3,3386.8,3413.8,[m   ],73.3,3,YES,2403,9999-12-31,2013-05-08
31/4-A-3,1,2906.0,2948.2,[m   ],216.7,8,YES,1902,9999-12-31,2013-05-08
31/4-A-3,2,2949.0,2967.5,[m   ],216.7,8,YES,1902,9999-12-31,2013-05-08
31/4-A-3,3,3314.0,3341.4,[m   ],216.7,8,YES,1902,9999-12-31,2013-05-08
31/4-A-3,4,3341.5,3377.4,[m   ],216.7,8,YES,1902,9999-12-31,2013-05-08
31/4-A-3,5,3377.5,3412.5,[m   ],216.7,8,YES,1902,9999-12-31,2013-05-08
31/4-A-3,6,3412.0,3423.8,[m   ],216.7,8,YES,1902,9999-12-31,2013-05-08
31/4-A-3,7,3424.5,3452.7,[m   ],216.7,8,YES,1902,9999-12-31,2013-05-08
31/4-A-3,8,3453.5,3481.2,[m   ],216.7,8,YES,1902,9999-12-31,2013-05-08
31/4-A-4,1,3478.0,3483.8,[m   ],282.5,12,YES,1903,9999-12-31,2013-05-08
31/4-A-4,10,3750.8,3785.6,[m   ],282.5,12,YES,1903,9999-12-31,2013-05-08
31/4-A-4,11,3785.6,3832.2,[m   ],282.5,12,YES,1903,9999-12-31,2013-05-08
31/4-A-4,12,3832.2,3855.7,[m   ],282.5,12,YES,1903,9999-12-31,2013-05-08
31/4-A-4,2,3484.0,3503.4,[m   ],282.5,12,YES,1903,9999-12-31,2013-05-08
31/4-A-4,3,3503.5,3527.0,[m   ],282.5,12,YES,1903,9999-12-31,2013-05-08
31/4-A-4,4,NULL,0.0,NULL,282.5,12,YES,1903,9999-12-31,2013-05-08
31/4-A-4,5,3546.0,3570.0,[m   ],282.5,12,YES,1903,9999-12-31,2013-05-08
31/4-A-4,6,3570.2,3597.9,[m   ],282.5,12,YES,1903,9999-12-31,2013-05-08
31/4-A-4,7,3671.5,3678.3,[m   ],282.5,12,YES,1903,9999-12-31,2013-05-08
31/4-A-4,8,3680.5,3709.5,[m   ],282.5,12,YES,1903,9999-12-31,2013-05-08
31/4-A-4,9,3709.5,3750.8,[m   ],282.5,12,YES,1903,9999-12-31,2013-05-08
31/4-A-7,1,4384.0,4412.1,[m   ],133.5,3,YES,2294,9999-12-31,2013-05-08
31/4-A-7,2,4412.1,4466.3,[m   ],133.5,3,YES,2294,9999-12-31,2013-05-08
31/4-A-7,3,4466.3,4517.5,[m   ],133.5,3,YES,2294,9999-12-31,2013-05-08
31/5-2,1,1505.0,1505.5,[m   ],96.1,6,YES,32,9999-12-31,2013-05-08
31/5-2,2,1506.8,1521.9,[m   ],96.1,6,YES,32,9999-12-31,2013-05-08
31/5-2,3,1524.8,1542.5,[m   ],96.1,6,YES,32,9999-12-31,2013-05-08
31/5-2,4,1543.2,1570.4,[m   ],96.1,6,YES,32,9999-12-31,2013-05-08
31/5-2,5,1570.5,1588.3,[m   ],96.1,6,YES,32,9999-12-31,2013-05-08
31/5-2,6,1589.0,1601.4,[m   ],96.1,6,YES,32,9999-12-31,2013-05-08
31/5-3,1,1550.0,1568.0,[m   ],73.3,4,YES,101,9999-12-31,2013-05-08
31/5-3,2,1568.0,1594.4,[m   ],73.3,4,YES,101,9999-12-31,2013-05-08
31/5-3,3,1595.0,1622.0,[m   ],73.3,4,YES,101,9999-12-31,2013-05-08
31/5-3,4,NULL,0.0,NULL,73.3,4,YES,101,9999-12-31,2013-05-08
