seaSurveyName,seaNpdidSurvey,seaPolygonPointNumber,seaPolygonNSDeg,seaPolygonNSMin,seaPolygonNSSec,seaPolygonEWDeg,seaPolygonEWMin,seaPolygonEWSec,dateSyncNPD
ST12326,7681,1,64,19,14.00,7,14,13.00,2013-05-08
ST12326,7681,2,64,27,1.00,7,22,47.00,2013-05-08
ST12326,7681,3,64,23,10.00,7,41,18.00,2013-05-08
ST12326,7681,4,64,15,24.00,7,32,40.00,2013-05-08
ST12328,7694,1,60,20,13.00,2,32,37.00,2013-05-08
ST12328,7694,2,60,31,10.00,2,32,28.00,2013-05-08
ST12328,7694,3,60,31,12.00,2,49,19.00,2013-05-08
ST12328,7694,4,60,20,15.00,2,49,23.00,2013-05-08
ST12329,7696,1,74,0,34.00,24,57,30.00,2013-05-08
ST12329,7696,2,73,56,46.00,25,27,52.00,2013-05-08
ST12329,7696,3,73,49,0.00,25,14,46.00,2013-05-08
ST12329,7696,4,73,52,58.00,24,44,20.00,2013-05-08
ST12330,7706,1,65,55,6.00,7,40,26.00,2013-05-08
ST12330,7706,2,66,0,53.00,7,52,17.00,2013-05-08
ST12330,7706,3,65,56,2.00,8,6,26.00,2013-05-08
ST12330,7706,4,65,50,16.00,7,54,34.00,2013-05-08
ST12331,7707,1,60,16,19.00,2,40,14.00,2013-05-08
ST12331,7707,2,60,23,52.00,2,40,9.00,2013-05-08
ST12331,7707,3,60,23,53.00,2,55,24.00,2013-05-08
ST12331,7707,4,60,16,21.00,2,55,25.00,2013-05-08
ST12332,7720,1,61,3,42.00,2,11,6.00,2013-05-08
ST12332,7720,2,61,11,15.00,2,10,54.00,2013-05-08
ST12332,7720,3,61,11,19.00,2,26,32.00,2013-05-08
ST12332,7720,4,61,3,47.00,2,26,39.00,2013-05-08
ST12333,7721,1,61,1,41.00,2,27,8.00,2013-05-08
ST12333,7721,2,61,9,14.00,2,27,1.00,2013-05-08
ST12333,7721,3,61,9,16.00,2,42,37.00,2013-05-08
ST12333,7721,4,61,1,44.00,2,42,41.00,2013-05-08
ST12334,7737,1,61,2,22.00,3,10,12.00,2013-05-08
ST12334,7737,2,61,10,27.00,3,10,15.00,2013-05-08
ST12334,7737,3,61,10,25.00,3,26,59.00,2013-05-08
ST12334,7737,4,61,2,20.00,3,26,52.00,2013-05-08
ST12335,7746,1,61,0,51.00,3,20,11.00,2013-05-08
ST12335,7746,2,61,8,39.00,3,27,46.00,2013-05-08
ST12335,7746,3,61,4,56.00,3,43,51.00,2013-05-08
ST12335,7746,4,60,57,10.00,3,36,13.00,2013-05-08
ST12336,7745,1,72,26,19.34,20,23,48.64,2013-05-08
ST12336,7745,2,72,27,45.37,20,3,22.90,2013-05-08
ST12336,7745,3,72,28,16.83,20,3,46.86,2013-05-08
ST12336,7745,4,72,26,50.75,20,24,13.16,2013-05-08
ST12337,7739,1,72,23,51.00,20,5,57.00,2013-05-08
ST12337,7739,2,72,33,6.00,20,10,41.00,2013-05-08
ST12337,7739,3,72,31,55.00,20,35,27.00,2013-05-08
ST12337,7739,4,72,22,41.00,20,30,32.00,2013-05-08
ST12339,7747,1,61,3,27.00,3,26,46.00,2013-05-08
ST12339,7747,2,61,12,12.00,3,21,12.00,2013-05-08
ST12339,7747,3,61,14,24.00,3,36,10.00,2013-05-08
ST12339,7747,4,61,5,39.00,3,41,39.00,2013-05-08
ST12340,7749,1,73,10,30.00,24,17,0.00,2013-05-08
ST12340,7749,2,73,38,30.00,25,47,30.00,2013-05-08
ST12340,7749,3,73,35,0.00,26,1,0.00,2013-05-08
ST12340,7749,4,73,13,0.00,25,14,0.00,2013-05-08
ST12451-UHPH,7598,1,59,16,17.00,5,33,26.00,2013-05-08
ST12451-UHPH,7598,2,59,14,22.00,5,35,46.00,2013-05-08
ST12451-UHPH,7598,3,59,7,12.00,5,29,17.00,2013-05-08
ST12451-UHPH,7598,4,59,4,43.00,5,9,48.00,2013-05-08
ST12451-UHPH,7598,5,59,3,54.00,4,44,12.00,2013-05-08
ST12451-UHPH,7598,6,58,50,37.00,2,32,8.00,2013-05-08
ST12451-UHPH,7598,7,58,54,46.00,2,12,1.00,2013-05-08
ST12451-UHPH,7598,8,58,50,1.00,2,14,10.00,2013-05-08
ST12451-UHPH,7598,9,58,34,18.00,1,41,43.00,2013-05-08
ST12451-UHPH,7598,10,58,47,25.00,2,29,35.00,2013-05-08
ST12451-UHPH,7598,11,59,1,10.00,4,44,12.00,2013-05-08
ST12451-UHPH,7598,12,59,3,16.00,5,10,1.00,2013-05-08
ST12451-UHPH,7598,13,59,7,12.00,5,29,17.00,2013-05-08
ST12453,7680,1,65,2,2.26,6,52,35.43,2013-05-08
ST12453,7680,2,65,2,2.26,6,52,5.91,2013-05-08
ST12453,7680,3,65,2,48.91,6,52,5.91,2013-05-08
ST12453,7680,4,65,2,48.91,6,52,35.43,2013-05-08
ST12454-JH,7686,1,58,52,0.00,2,33,0.00,2013-05-08
ST12454-JH,7686,2,58,47,20.00,2,45,50.00,2013-05-08
ST12454-JH,7686,3,58,47,0.00,2,31,0.00,2013-05-08
ST12454-JH,7686,4,58,52,0.00,2,31,0.00,2013-05-08
ST12454-AAH,7655,1,66,5,0.00,8,30,0.00,2013-05-08
ST12454-AAH,7655,2,67,0,0.00,7,10,0.00,2013-05-08
ST12454-AAH,7655,3,67,10,0.00,7,10,0.00,2013-05-08
ST12454-AAH,7655,4,67,10,0.00,6,50,0.00,2013-05-08
ST12454-AAH,7655,5,67,0,0.00,6,50,0.00,2013-05-08
ST12457-ODS2,7725,1,60,23,45.00,2,38,27.00,2013-05-08
ST12457-ODS2,7725,2,60,29,54.00,2,38,23.00,2013-05-08
ST12457-ODS2,7725,3,60,29,55.00,2,50,30.00,2013-05-08
ST12457-ODS2,7725,4,60,23,46.00,2,50,32.00,2013-05-08
ST13001,7833,1,61,13,40.00,1,48,59.00,2013-05-08
ST13001,7833,2,61,18,50.00,1,48,56.00,2013-05-08
ST13001,7833,3,61,18,39.00,3,1,12.00,2013-05-08
ST13001,7833,4,60,56,24.00,3,0,33.00,2013-05-08
ST13001,7833,5,60,56,35.00,1,52,26.00,2013-05-08
ST13001,7833,6,61,13,40.00,1,48,59.00,2013-05-08
ST13003,7773,1,60,49,20.00,3,12,4.00,2013-05-08
ST13003,7773,2,61,3,31.00,3,46,10.00,2013-05-08
ST13003,7773,3,60,55,1.00,3,55,8.00,2013-05-08
ST13003,7773,4,60,49,45.00,3,57,50.00,2013-05-08
ST13003,7773,5,60,44,0.00,3,56,25.00,2013-05-08
ST13003,7773,6,60,34,54.00,3,34,42.00,2013-05-08
ST13003,7773,7,60,35,15.00,3,28,13.00,2013-05-08
ST13003,7773,8,60,36,50.00,3,18,19.00,2013-05-08
ST13003,7773,9,60,41,48.00,3,11,55.00,2013-05-08
ST13003,7773,10,60,49,20.00,3,12,4.00,2013-05-08
ST13006,7832,1,64,45,43.00,6,40,14.00,2013-05-08
ST13006,7832,2,64,51,8.00,6,39,20.00,2013-05-08
ST13006,7832,3,64,58,5.00,6,46,58.00,2013-05-08
ST13006,7832,4,65,0,59.00,6,53,7.00,2013-05-08
ST13006,7832,5,64,54,50.00,7,22,21.00,2013-05-08
ST13006,7832,6,64,44,41.00,7,22,9.00,2013-05-08
ST13006,7832,7,64,38,59.00,7,10,45.00,2013-05-08
ST13006,7832,8,64,45,43.00,6,40,14.00,2013-05-08
ST13301,7864,1,58,38,7.00,2,17,25.00,2013-05-08
ST13301,7864,2,58,54,24.00,2,17,5.00,2013-05-08
ST13301,7864,3,58,54,29.00,2,34,28.00,2013-05-08
ST13301,7864,4,58,38,11.00,2,34,40.00,2013-05-08
ST13303,7765,1,60,4,17.00,2,25,41.00,2013-05-08
ST13303,7765,2,60,11,11.00,2,31,47.00,2013-05-08
ST13303,7765,3,60,8,7.00,2,45,37.00,2013-05-08
ST13303,7765,4,60,1,14.00,2,39,28.00,2013-05-08
ST13304,7803,1,71,35,39.00,20,52,10.00,2013-05-08
ST13304,7803,2,71,43,11.00,20,52,7.00,2013-05-08
ST13304,7803,3,71,43,11.00,21,16,7.00,2013-05-08
ST13304,7803,4,71,35,39.00,21,16,0.00,2013-05-08
ST13305,7771,1,56,37,52.00,2,58,42.00,2013-05-08
ST13305,7771,2,56,47,34.00,2,59,18.00,2013-05-08
ST13305,7771,3,56,47,12.00,3,16,58.00,2013-05-08
ST13305,7771,4,56,37,30.00,3,16,17.00,2013-05-08
ST13306,7856,1,56,38,0.00,2,59,29.00,2013-05-08
ST13306,7856,2,56,45,32.00,2,59,58.00,2013-05-08
ST13306,7856,3,56,45,18.00,3,11,44.00,2013-05-08
ST13306,7856,4,56,37,46.00,3,11,13.00,2013-05-08
ST13307,7863,1,61,1,43.00,3,21,36.00,2013-05-08
ST13307,7863,2,61,8,33.00,3,28,15.00,2013-05-08
ST13307,7863,3,61,5,18.00,3,42,19.00,2013-05-08
ST13307,7863,4,60,58,30.00,3,35,38.00,2013-05-08
ST13308,7861,1,64,57,30.00,6,54,5.00,2013-05-08
ST13308,7861,2,65,6,7.00,6,54,5.00,2013-05-08
ST13308,7861,3,65,6,6.00,7,14,31.00,2013-05-08
ST13308,7861,4,64,57,29.00,7,14,24.00,2013-05-08
ST13309,7788,1,60,4,3.44,2,34,12.79,2013-05-08
ST13309,7788,2,60,11,45.17,2,38,30.28,2013-05-08
ST13309,7788,3,60,11,41.70,2,38,55.29,2013-05-08
ST13309,7788,4,60,3,59.98,2,34,37.71,2013-05-08
ST13311,7859,1,72,4,2.00,27,9,46.00,2013-05-08
ST13311,7859,2,72,11,45.00,26,57,26.00,2013-05-08
ST13311,7859,3,72,15,32.00,27,22,45.00,2013-05-08
ST13311,7859,4,72,7,47.00,27,34,58.00,2013-05-08
ST13312,7808,1,58,47,13.00,2,22,38.00,2013-05-08
ST13312,7808,2,58,52,36.00,2,22,32.00,2013-05-08
ST13312,7808,3,58,52,38.00,2,30,21.00,2013-05-08
ST13312,7808,4,58,47,15.00,2,30,25.00,2013-05-08
ST13314,7795,1,72,22,21.00,19,58,30.00,2013-05-08
ST13314,7795,2,72,38,29.00,19,57,35.00,2013-05-08
ST13314,7795,3,72,38,38.00,20,40,26.00,2013-05-08
ST13314,7795,4,72,22,29.00,20,40,43.00,2013-05-08
ST13315,7798,1,60,5,28.00,2,34,39.00,2013-05-08
ST13315,7798,2,60,13,50.00,2,27,31.00,2013-05-08
ST13315,7798,3,60,14,15.00,2,29,31.00,2013-05-08
ST13315,7798,4,60,5,54.00,2,36,38.00,2013-05-08
ST13316,7818,1,58,43,32.00,2,23,1.00,2013-05-08
ST13316,7818,2,58,51,4.00,2,22,53.00,2013-05-08
ST13316,7818,3,58,51,8.00,2,36,24.00,2013-05-08
ST13316,7818,4,58,43,35.00,2,36,29.00,2013-05-08
ST13451-MAR,7792,1,59,34,23.00,2,14,55.00,2013-05-08
ST13451-MAR,7792,2,59,35,6.00,2,10,11.00,2013-05-08
ST13451-MAR,7792,3,59,36,30.00,2,5,39.00,2013-05-08
ST13451-MAR,7792,4,59,37,27.00,2,0,45.00,2013-05-08
ST13451-MAR,7792,5,59,37,50.00,1,55,32.00,2013-05-08
ST13451-MAR,7792,6,59,37,45.00,1,50,13.00,2013-05-08
ST13451-MAR,7792,7,59,37,37.00,1,50,13.00,2013-05-08
ST13451-MAR,7792,8,59,37,41.00,1,55,32.00,2013-05-08
ST13451-MAR,7792,9,59,37,18.00,2,0,45.00,2013-05-08
ST13451-MAR,7792,10,59,36,21.00,2,5,39.00,2013-05-08
ST13451-MAR,7792,11,59,34,56.00,2,10,11.00,2013-05-08
ST13451-MAR,7792,12,59,34,15.00,2,14,55.00,2013-05-08
ST13455,7800,1,56,37,52.00,2,58,42.00,2013-05-08
ST13455,7800,2,56,47,34.00,2,59,18.00,2013-05-08
ST13455,7800,3,56,47,12.00,3,16,58.00,2013-05-08
ST13455,7800,4,56,37,30.00,3,16,17.00,2013-05-08
ST13455-2,7839,1,56,37,52.00,2,58,42.00,2013-05-08
ST13455-2,7839,2,56,47,34.00,2,59,18.00,2013-05-08
ST13455-2,7839,3,56,47,12.00,3,16,58.00,2013-05-08
ST13455-2,7839,4,56,37,30.00,3,16,17.00,2013-05-08
ST13456,7799,1,61,11,7.50,2,8,53.70,2013-05-08
ST13456,7799,2,61,10,20.70,2,13,36.10,2013-05-08
ST13456,7799,3,61,3,38.20,2,8,52.40,2013-05-08
ST13456,7799,4,61,4,8.80,2,4,25.00,2013-05-08
ST13459,7806,1,72,29,11.00,20,31,16.00,2013-05-08
ST13459,7806,2,72,27,11.00,20,43,15.00,2013-05-08
ST13459,7806,3,72,24,32.00,20,54,42.00,2013-05-08
ST13459,7806,4,71,13,41.00,25,2,27.00,2013-05-08
ST13459,7806,5,71,9,27.00,25,12,56.00,2013-05-08
ST13459,7806,6,71,2,8.00,25,11,31.00,2013-05-08
ST13459,7806,7,70,58,50.00,25,25,45.00,2013-05-08
ST13459,7806,8,70,55,40.00,25,38,26.00,2013-05-08
ST13459,7806,9,70,58,21.00,25,46,36.00,2013-05-08
ST13459,7806,10,70,56,33.00,25,52,45.00,2013-05-08
ST13459,7806,11,70,54,34.00,25,52,42.00,2013-05-08
ST13459,7806,12,70,55,13.00,25,31,52.00,2013-05-08
ST13459,7806,13,70,59,23.00,25,20,47.00,2013-05-08
ST13459,7806,14,70,59,29.00,25,14,27.00,2013-05-08
ST13459,7806,15,71,1,48.00,25,9,10.00,2013-05-08
ST13459,7806,16,71,13,4.00,25,1,12.00,2013-05-08
ST13459,7806,17,72,21,52.00,21,0,46.00,2013-05-08
ST13459,7806,18,72,25,27.00,20,45,48.00,2013-05-08
ST13459,7806,19,72,28,18.00,20,32,21.00,2013-05-08
ST13459,7806,20,71,12,53.00,23,30,5.00,2013-05-08
ST13459,7806,21,71,7,51.00,23,46,51.00,2013-05-08
ST13459,7806,22,71,3,41.00,23,49,39.00,2013-05-08
ST13459,7806,23,70,53,41.00,23,33,28.00,2013-05-08
ST13459,7806,24,70,47,5.00,23,41,55.00,2013-05-08
ST13459,7806,25,70,40,28.00,23,33,55.00,2013-05-08
ST13459,7806,26,70,42,43.00,23,29,17.00,2013-05-08
ST13459,7806,27,70,47,8.00,23,33,42.00,2013-05-08
ST13459,7806,28,70,53,36.00,23,26,54.00,2013-05-08
ST13459,7806,29,71,4,37.00,23,43,1.00,2013-05-08
ST13459,7806,30,71,12,2.00,23,26,29.00,2013-05-08
ST13459,7806,31,72,27,50.00,20,31,18.00,2013-05-08
ST13459,7806,32,72,22,48.00,20,31,26.00,2013-05-08
ST13459,7806,33,72,22,41.00,20,0,56.00,2013-05-08
ST13459,7806,34,72,37,39.00,20,0,7.00,2013-05-08
ST13459,7806,35,72,37,45.00,20,31,2.00,2013-05-08
ST13459,7806,36,72,29,11.00,20,31,16.00,2013-05-08
ST13460,7807,1,72,29,11.00,20,31,16.00,2013-05-08
ST13460,7807,2,72,27,11.00,20,43,15.00,2013-05-08
ST13460,7807,3,72,24,32.00,20,54,42.00,2013-05-08
ST13460,7807,4,71,13,41.00,25,2,27.00,2013-05-08
ST13460,7807,5,71,9,27.00,25,12,56.00,2013-05-08
ST13460,7807,6,71,2,8.00,25,11,31.00,2013-05-08
ST13460,7807,7,70,58,50.00,25,25,45.00,2013-05-08
ST13460,7807,8,70,55,40.00,25,38,26.00,2013-05-08
ST13460,7807,9,70,58,21.00,25,46,36.00,2013-05-08
ST13460,7807,10,70,56,33.00,25,52,45.00,2013-05-08
ST13460,7807,11,70,54,34.00,25,52,42.00,2013-05-08
ST13460,7807,12,70,55,13.00,25,31,52.00,2013-05-08
ST13460,7807,13,70,59,23.00,25,20,47.00,2013-05-08
ST13460,7807,14,70,59,29.00,25,14,27.00,2013-05-08
ST13460,7807,15,71,1,48.00,25,9,10.00,2013-05-08
ST13460,7807,16,71,13,4.00,25,1,12.00,2013-05-08
ST13460,7807,17,72,21,52.00,21,0,46.00,2013-05-08
ST13460,7807,18,72,25,27.00,20,45,48.00,2013-05-08
ST13460,7807,19,72,28,18.00,20,32,21.00,2013-05-08
ST13460,7807,20,71,12,53.00,23,30,5.00,2013-05-08
ST13460,7807,21,71,7,51.00,23,46,51.00,2013-05-08
ST13460,7807,22,71,3,41.00,23,49,39.00,2013-05-08
ST13460,7807,23,70,53,41.00,23,33,28.00,2013-05-08
ST13460,7807,24,70,47,5.00,23,41,55.00,2013-05-08
ST13460,7807,25,70,40,28.00,23,33,55.00,2013-05-08
ST13460,7807,26,70,42,43.00,23,29,17.00,2013-05-08
ST13460,7807,27,70,47,8.00,23,33,42.00,2013-05-08
ST13460,7807,28,70,53,36.00,23,26,54.00,2013-05-08
ST13460,7807,29,71,4,37.00,23,43,1.00,2013-05-08
ST13460,7807,30,71,12,2.00,23,26,29.00,2013-05-08
ST13460,7807,31,72,27,50.00,20,31,18.00,2013-05-08
ST13460,7807,32,72,22,48.00,20,31,26.00,2013-05-08
ST13460,7807,33,72,22,41.00,20,0,56.00,2013-05-08
ST13460,7807,34,72,37,39.00,20,0,7.00,2013-05-08
ST13460,7807,35,72,37,45.00,20,31,2.00,2013-05-08
ST13460,7807,36,72,29,11.00,20,31,16.00,2013-05-08
ST13461,7805,1,71,40,22.00,21,1,44.00,2013-05-08
ST13461,7805,2,71,40,22.00,21,19,33.00,2013-05-08
ST13461,7805,3,71,33,27.00,21,19,33.00,2013-05-08
ST13461,7805,4,71,33,27.00,21,1,44.00,2013-05-08
ST13462,7804,1,71,40,22.00,21,1,44.00,2013-05-08
ST13462,7804,2,71,40,22.00,21,19,33.00,2013-05-08
ST13462,7804,3,71,33,27.00,21,19,33.00,2013-05-08
ST13462,7804,4,71,33,27.00,21,1,44.00,2013-05-08
ST13464,7830,1,65,21,23.00,7,19,32.00,2013-05-08
ST13464,7830,2,65,21,23.00,7,23,42.00,2013-05-08
ST13464,7830,3,65,19,55.00,7,23,42.00,2013-05-08
ST13464,7830,4,65,19,55.00,7,19,30.00,2013-05-08
ST13465,7835,1,66,30,0.00,7,0,0.00,2013-05-08
ST13465,7835,2,66,30,0.00,7,30,0.00,2013-05-08
ST13465,7835,3,64,30,0.00,7,30,0.00,2013-05-08
ST13465,7835,4,64,30,0.00,7,0,0.00,2013-05-08
SU1201,7576,1,67,36,17.71,5,47,29.05,2013-05-08
SU1201,7576,2,67,12,54.95,5,48,53.02,2013-05-08
SU1201,7576,3,67,13,18.50,7,32,19.13,2013-05-08
SU1201,7576,4,67,36,42.80,7,30,59.23,2013-05-08
SUN11NO01,7414,1,61,31,0.00,1,51,0.00,2013-05-08
SUN11NO01,7414,2,61,42,0.00,1,51,0.00,2013-05-08
SUN11NO01,7414,3,61,42,0.00,2,11,0.00,2013-05-08
SUN11NO01,7414,4,61,31,0.00,2,11,0.00,2013-05-08
SUN13001,7789,1,61,38,28.83,1,17,14.97,2013-05-08
SUN13001,7789,2,61,57,55.70,2,20,50.42,2013-05-08
SUN13001,7789,3,61,38,18.59,2,45,52.35,2013-05-08
SUN13001,7789,4,61,19,20.67,1,43,52.30,2013-05-08
SUN13002,7829,1,61,40,15.00,1,52,53.00,2013-05-08
SUN13002,7829,2,61,33,36.00,2,3,1.00,2013-05-08
SUN13002,7829,3,61,38,50.00,2,18,18.00,2013-05-08
SUN13002,7829,4,61,45,31.00,2,8,11.00,2013-05-08
SUN13302,7831,1,61,40,15.00,1,52,53.00,2013-05-08
SUN13302,7831,2,61,33,36.00,2,3,1.00,2013-05-08
SUN13302,7831,3,61,38,50.00,2,18,18.00,2013-05-08
SUN13302,7831,4,61,45,31.00,2,8,11.00,2013-05-08
SWB,7421,1,73,15,57.71,15,33,23.59,2013-05-08
SWB,7421,2,72,44,15.40,20,44,46.04,2013-05-08
SWB,7421,3,71,54,58.65,19,5,8.06,2013-05-08
SWB,7421,4,72,9,27.32,17,7,12.31,2013-05-08
SWB,7421,5,72,33,39.20,14,58,38.40,2013-05-08
SWB1102,7548,1,72,43,2.00,18,31,28.00,2013-05-08
SWB1102,7548,2,72,31,35.00,20,5,23.00,2013-05-08
SWB1102,7548,3,72,18,30.00,19,47,28.00,2013-05-08
SWB1102,7548,4,72,30,17.00,18,15,11.00,2013-05-08
SWB12,7569,1,72,42,15.56,21,44,47.81,2013-05-08
SWB12,7569,2,72,17,25.79,19,9,47.35,2013-05-08
SWB12,7569,3,73,41,40.02,15,38,3.44,2013-05-08
SWB12,7569,4,74,1,2.72,17,14,53.56,2013-05-08
SWB12,7569,5,73,53,25.81,17,34,45.39,2013-05-08
SWB12,7569,6,73,54,24.87,17,39,54.00,2013-05-08
SWB12,7569,7,73,43,16.95,18,9,29.76,2013-05-08
SWB12,7569,8,73,44,3.31,19,23,20.47,2013-05-08
SWB12,7569,9,72,42,15.56,21,44,47.81,2013-05-08
SWB13,7814,1,74,11,11.28,21,16,58.28,2013-05-08
SWB13,7814,2,73,37,17.48,22,31,50.13,2013-05-08
SWB13,7814,3,73,26,26.04,22,54,34.62,2013-05-08
SWB13,7814,4,72,41,27.25,18,52,7.72,2013-05-08
SWB13,7814,5,73,26,5.21,17,3,50.97,2013-05-08
SWB13,7814,6,73,37,1.43,17,57,28.17,2013-05-08
SWB13,7814,7,73,46,12.08,18,44,16.79,2013-05-08
SWB13,7814,8,73,45,27.40,19,19,53.18,2013-05-08
SWB13,7814,9,73,48,52.56,20,3,58.52,2013-05-08
SWB13,7814,10,73,53,31.80,20,29,9.78,2013-05-08
SWB13,7814,11,73,59,36.49,20,52,40.21,2013-05-08
SWB13,7814,12,74,11,11.28,21,16,58.28,2013-05-08
TE0902,7169,1,57,33,18.86,4,53,43.23,2013-05-08
TE0902,7169,2,57,31,18.47,4,51,11.28,2013-05-08
TE0902,7169,3,57,34,11.76,4,42,55.66,2013-05-08
TE0902,7169,4,57,36,12.97,4,45,24.13,2013-05-08
TE1001,7291,1,58,14,18.40,1,51,36.90,2013-05-08
TE1001,7291,2,58,13,1.40,1,54,4.80,2013-05-08
TE1001,7291,3,58,12,5.50,1,52,22.20,2013-05-08
TE1001,7291,4,58,13,22.40,1,49,50.30,2013-05-08
TE1002,7263,1,58,5,23.60,1,48,59.99,2013-05-08
TE1002,7263,2,58,5,25.11,1,51,46.02,2013-05-08
TE1002,7263,3,58,4,7.53,1,51,48.49,2013-05-08
TE1002,7263,4,58,4,6.02,1,49,2.55,2013-05-08
TE1101,7405,1,58,0,43.37,2,6,36.38,2013-05-08
TE1101,7405,2,58,0,44.95,2,8,52.75,2013-05-08
TE1101,7405,3,57,59,29.76,2,8,55.21,2013-05-08
TE1101,7405,4,57,59,29.76,2,6,44.11,2013-05-08
TE1102,7476,1,56,51,31.78,3,18,10.54,2013-05-08
TE1102,7476,2,56,51,5.37,3,19,59.89,2013-05-08
TE1102,7476,3,56,49,53.97,3,19,2.03,2013-05-08
TE1102,7476,4,56,50,20.41,3,17,13.02,2013-05-08
TE1103,7479,1,57,44,35.46,4,20,34.64,2013-05-08
TE1103,7479,2,57,44,33.50,4,23,36.00,2013-05-08
TE1103,7479,3,57,46,10.48,4,23,39.73,2013-05-08
TE1103,7479,4,57,46,12.44,4,20,38.24,2013-05-08
TE1201,7753,1,56,51,59.04,3,7,7.31,2013-05-08
TE1201,7753,2,56,54,40.02,3,6,39.49,2013-05-08
TE1201,7753,3,56,54,27.77,3,2,44.09,2013-05-08
TE1201,7753,4,56,51,46.81,3,3,12.19,2013-05-08
TE1301,7860,1,58,8,0.00,1,55,0.00,2013-05-08
TE1301,7860,2,58,7,0.00,1,55,0.00,2013-05-08
TE1301,7860,3,58,7,0.00,2,0,0.00,2013-05-08
TE1301,7860,4,58,8,0.00,2,0,0.00,2013-05-08
TE903,7173,1,58,12,0.09,1,50,4.72,2013-05-08
TE903,7173,2,58,14,4.64,1,50,0.64,2013-05-08
TE903,7173,3,58,14,7.80,1,54,36.82,2013-05-08
TE903,7173,4,58,12,2.52,1,54,40.63,2013-05-08
TEPN--12-1,7727,1,64,28,53.00,6,26,29.00,2013-05-08
TEPN--12-1,7727,2,64,25,28.00,6,37,19.00,2013-05-08
TEPN--12-1,7727,3,64,15,46.00,6,21,1.00,2013-05-08
TEPN--12-1,7727,4,64,19,10.00,6,10,12.00,2013-05-08
TEPN-12-2,7728,1,72,59,55.00,26,12,45.00,2013-05-08
TEPN-12-2,7728,2,72,59,47.00,25,45,43.00,2013-05-08
TEPN-12-2,7728,3,72,48,44.00,25,46,29.00,2013-05-08
TEPN-12-2,7728,4,72,48,52.00,26,13,15.00,2013-05-08
TEPN-12-3,7729,1,66,4,1.00,7,58,14.00,2013-05-08
TEPN-12-3,7729,2,66,3,55.00,7,45,36.00,2013-05-08
TEPN-12-3,7729,3,65,59,27.00,7,45,49.00,2013-05-08
TEPN-12-3,7729,4,65,59,33.00,7,58,25.00,2013-05-08
TEPN-12-4,7748,1,56,45,7.00,2,41,47.00,2013-05-08
TEPN-12-4,7748,2,56,45,6.00,2,36,47.00,2013-05-08
TEPN-12-4,7748,3,56,42,14.00,2,36,49.00,2013-05-08
TEPN-12-4,7748,4,56,42,15.00,2,41,49.00,2013-05-08
TEPN-12-5,7759,1,61,42,10.00,2,44,31.00,2013-05-08
TEPN-12-5,7759,2,61,39,16.00,2,56,17.00,2013-05-08
TEPN-12-5,7759,3,61,25,40.00,2,41,57.00,2013-05-08
TEPN-12-5,7759,4,61,28,5.00,2,32,5.00,2013-05-08
TEPN-13-1,7780,1,59,39,23.00,2,23,36.00,2013-05-08
TEPN-13-1,7780,2,59,36,51.00,2,28,41.00,2013-05-08
TEPN-13-1,7780,3,59,34,7.00,2,23,22.00,2013-05-08
TEPN-13-1,7780,4,59,36,38.00,2,18,17.00,2013-05-08
TEPN-13-2,7836,1,64,24,48.00,6,30,17.00,2013-05-08
TEPN-13-2,7836,2,64,24,35.00,6,17,36.00,2013-05-08
TEPN-13-2,7836,3,64,17,52.00,6,18,15.00,2013-05-08
TEPN-13-2,7836,4,64,18,5.00,6,30,53.00,2013-05-08
TEPN-13-3,7837,1,61,35,33.00,2,40,23.00,2013-05-08
TEPN-13-3,7837,2,61,33,5.00,2,49,58.00,2013-05-08
TEPN-13-3,7837,3,61,25,39.00,2,41,51.00,2013-05-08
TEPN-13-3,7837,4,61,28,4.00,2,31,59.00,2013-05-08
TEPN-13-4,7841,1,66,3,55.00,7,45,36.00,2013-05-08
TEPN-13-4,7841,2,66,4,0.00,7,58,14.00,2013-05-08
TEPN-13-4,7841,3,65,59,32.00,7,58,24.00,2013-05-08
TEPN-13-4,7841,4,65,59,26.00,7,45,49.00,2013-05-08
TGS0901,7060,1,73,10,0.00,24,20,0.00,2013-05-08
TGS0901,7060,2,73,15,0.00,24,0,0.00,2013-05-08
TGS0901,7060,3,73,30,0.00,23,55,0.00,2013-05-08
TGS0901,7060,4,74,30,0.00,25,40,0.00,2013-05-08
TGS0901,7060,5,74,30,0.00,26,45,0.00,2013-05-08
TGS0901,7060,6,73,10,0.00,24,20,0.00,2013-05-08
TGS0902,7073,1,61,45,0.00,1,30,0.00,2013-05-08
TGS0902,7073,2,61,40,0.00,1,40,0.00,2013-05-08
TGS0902,7073,3,61,33,0.00,1,50,0.00,2013-05-08
TGS0902,7073,4,61,30,1.00,1,40,0.00,2013-05-08
TO1201-ML,7660,1,60,41,11.50,1,39,39.48,2013-05-08
TO1201-ML,7660,2,60,45,36.14,2,8,15.95,2013-05-08
TO1201-ML,7660,3,60,35,5.35,2,30,30.83,2013-05-08
TO1201-ML,7660,4,60,22,5.87,2,26,16.21,2013-05-08
TO1201-ML,7660,5,60,11,40.76,1,45,30.26,2013-05-08
TO1201-ML,7660,6,60,23,48.24,1,31,29.12,2013-05-08
TO1301-ML,7767,1,60,41,11.50,1,39,39.48,2013-05-08
