blkId,blkLabel,qdrName,blkName,prvName,apaAreaType,urlNPD,apaAreaNetGeometryWKT
"241","30/1","30","1","N3","Stratigraphic","http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((2.16666702178355 60.79999999214,2.23333301992488 60.7999999925768,2.23333301989352 60.7499999925598,2.0000000270801 60.7499999909359,2.00000002712208 60.7999999909567,2.16666702178355 60.79999999214))"
"281","33/12","33","12","N3",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((1.95000002911354 60.9999999906627,1.95000002912827 61.01666699067,1.9666670285081 61.0166669907973,1.96666702852253 61.0333329908046,1.98333302791388 61.0333329909304,1.98333302788561 60.9999999909161,1.95000002911354 60.9999999906627))"
"46","7/12","7","12","N1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((2.71666700878231 57.0666669945246,2.71666700882229 57.1666669945381,2.73333300860875 57.1666669946229,2.73333300860224 57.1499999946207,2.76666700818909 57.1499999947871,2.76666700815787 57.0666669947763,2.71666700878231 57.0666669945246))"
"241","30/1","30","1","N3","Stratigraphic","http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((2.23333301995617 60.8499999925939,2.16666702181759 60.8499999921581,2.16666702178355 60.79999999214,2.00000002712208 60.7999999909567,2.00000002728909 60.9999999910407,2.03333302613002 60.9999999912857,2.05833302528968 60.999999991466,2.23333302004964 60.9999999926454,2.26666701916912 60.9999999928544,2.26666701915919 60.9833329928488,2.26666701914926 60.9666669928432,2.30000001830415 60.9666669930477,2.30000001826601 60.899999993026,2.2333330199874 60.899999992611,2.23333301995617 60.8499999925939))"
"318","6201/9","6201","9","M3",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((2.00000002830081 62.2499999915957,1.83333303504052 62.2499999903691,1.66666704317381 62.2499999890037,1.66666704333112 62.3833329890855,1.66666670999781 62.3833329890855,1.66666671013477 62.4999999891576,2.00000002849669 62.4999999917124,2.00000002830081 62.2499999915957))"
"40","7/6","7","6","N4",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((3.00000000585068 57.4999999958754,2.66666700963209 57.4999999943263,2.66666700973624 57.7499999943652,3.00000000591758 57.7499999959035,3.00000000585068 57.4999999958754))"
"46","7/12","7","12","N1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((2.71666700885546 57.2499999945496,2.85000000726541 57.2499999951969,2.91666700656953 57.2499999954961,2.91666700655935 57.2166669954923,2.76666700821397 57.2166669947958,2.71666700884221 57.2166669945449,2.71666700885546 57.2499999945496))"
"5","1/9","1","9","N1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((3.0000000055651 56.4666669957721,3.00000000554143 56.3833329957647,2.95000000598597 56.3833329955518,2.95000000599611 56.4166669955549,2.93333300615135 56.4166669954821,2.93333300615652 56.4333329954837,2.85000000698778 56.4333329951049,2.85000000699932 56.4666669951083,2.86666700682532 56.4666669951861,2.86666700683095 56.4833329951878,2.90000000649411 56.4833329953401,2.90000000648872 56.4666669953384,3.0000000055651 56.4666669957721))"
"201","25/4","25","4","N2",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((2.28333301792017 59.6333329925314,2.30000001751866 59.6333329926391,2.30000001753888 59.6666669926487,2.31666701714496 59.666666992755,2.31666701715485 59.6833329927598,2.33333301676862 59.6833329928647,2.33333301678636 59.7138889928733,2.33333335011969 59.7138889928733,2.33333335004373 59.5833329928369,2.3333330167104 59.583332992837,2.33333301672984 59.6166669928462,2.28333301790982 59.6166669925266,2.28333301792017 59.6333329925314))"
"198","25/1","25","1","N2",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((2.25000001890858 59.883332992388,2.31666701727296 59.8833329928171,2.31666701726316 59.8666669928123,2.33333301687466 59.8666669929165,2.33333301686506 59.8499999929117,2.26666701846638 59.8499999924871,2.26666701847683 59.8666669924922,2.25000001889792 59.8666669923829,2.25000001890858 59.883332992388))"
"205","25/8","25","8","N2",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((2.33333334998525 59.4833329928095,2.33333334999501 59.499999992814,2.48333301353679 59.499999993711,2.50000001322398 59.4999999938047,2.5000000132003 59.449999993793,2.53333301259488 59.4499999939774,2.53333301259109 59.4416669939756,2.51666701289056 59.4416669938839,2.51666701288669 59.4333329938819,2.50000001319239 59.4333329937891,2.50000001318843 59.4249999937871,2.48333301350047 59.4249999936931,2.48333301349643 59.4166669936911,2.45833301397664 59.4166669935478,2.45833301396828 59.3999999935438,2.44166701429659 59.3999999934468,2.44166701428805 59.3833329934427,2.45000001412314 59.3833329934914,2.45000001409774 59.3333329934793,2.43333301442875 59.3333329933814,2.4333330144374 59.3499999933855,2.40000001512053 59.3499999931863,2.40000001512956 59.3666669931905,2.36666701584163 59.3666669929866,2.36666701585105 59.383332992991,2.40000001513858 59.3833329931947,2.40000001514759 59.399999993199,2.41666701480194 59.399999993299,2.41666701481075 59.4166669933032,2.41666701481516 59.4249999933053,2.43333301447627 59.424999993404,2.43333301448489 59.4416669934082,2.44166701431793 59.441666993457,2.44166701432219 59.4499999934591,2.45833301399333 59.4499999935559,2.4583330139975 59.458332993558,2.48333301351663 59.458332993701,2.48333301352873 59.483332993707,2.41666701484595 59.4833329933201,2.41666701483716 59.4666669933158,2.40000001518357 59.4666669932161,2.40000001519255 59.4833329932204,2.38333301554632 59.4833329931195,2.3833330155509 59.4916669931216,2.35000001628064 59.4916669929163,2.35000001627586 59.483332992914,2.33333334998525 59.4833329928095))"
"37","7/3","7","3","N4",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((2.66666667650582 57.9999999944057,3.00000000598363 57.9999999959329,3.00000000591758 57.7499999959035,2.66666700973624 57.7499999943652,2.66666700975691 57.7999999943731,2.66666667642359 57.7999999943731,2.66666667650582 57.9999999944057))"
"202","25/5","25","5","N2",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((2.33333335004373 59.5833329928369,2.33333335011969 59.7138889928733,2.3472220164701 59.7138889929597,2.34722201647801 59.7277779929636,2.36666701604394 59.7277779930831,2.36666701605627 59.7499999930892,2.53333301273014 59.7499999940467,2.53333301271521 59.7166669940389,2.51666701301739 59.7166669939482,2.51666701300593 59.6916669939423,2.55000001240828 59.6916669941228,2.55000001238996 59.6499999941132,2.5166670129868 59.6499999939324,2.51666701297913 59.6333329939285,2.50000001328685 59.6333329938364,2.50000001330251 59.6666669938443,2.35000001638064 59.6666669929639,2.35000001633312 59.5833329929411,2.33333335004373 59.5833329928369))"
"280","33/9","33","9","N3",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((1.96666702892218 61.4999999910123,1.98333302830541 61.4999999911351,1.98333302829156 61.4833329911277,1.96666702890805 61.4833329910047,1.96666702892218 61.4999999910123))"
"132","16/12","16","12","N4",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((2.66666667658727 58.1999999944392,2.6666670099206 58.1999999944392,2.66666700994084 58.2499999944478,3.00000000604885 58.2499999959633,3.00000000598363 57.9999999959329,2.66666667650582 57.9999999944057,2.66666667658727 58.1999999944392))"
"199","25/2","25","2","N2",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((2.36666701605627 59.7499999930892,2.36665301605658 59.7499999930891,2.36666701608399 59.7999999931029,2.41666701501162 59.7999999934018,2.4166670149943 59.766666993393,2.50000001334933 59.7666669938685,2.50000001335711 59.7833329938725,2.51666701304789 59.7833329939641,2.55000001244845 59.783332994144,2.55000001244116 59.7666669941401,2.5333330127376 59.7666669940506,2.53333301273014 59.7499999940467,2.36666701605627 59.7499999930892))"
"285","34/4","34","4","N3",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((2.00000002772744 61.5333329912713,2.00000002774098 61.5499999912787,2.13333302329371 61.5499999922012,2.13333302328225 61.5333329921946,2.11666702380074 61.5333329920837,2.11666702378903 61.516666992077,2.0833330248565 61.5166669918512,2.08333302484428 61.4999999918444,2.00000002770034 61.4999999912567,2.00000002772744 61.5333329912713))"
"12","2/7","2","7","N1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((3.00000000552719 56.3333329957603,3.00000000554143 56.3833329957647,3.0000000055651 56.4666669957721,3.0500000051484 56.4666669959761,3.05000000513513 56.4166669959719,3.06666700500277 56.4166669960381,3.06666700499844 56.3999999960368,3.11666700461951 56.3999999962303,3.11666700461141 56.3666669962277,3.18333300414634 56.3666669964738,3.18333300414263 56.3499999964725,3.10000000473047 56.3499999961627,3.10000000473461 56.366666996164,3.05000000512183 56.3666669959677,3.05000000511739 56.3499999959663,3.01666700539058 56.3499999958308,3.01666700538593 56.3333329958294,3.00000000552719 56.3333329957603))"
"285","34/4","34","4","N3",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((2.00000002790266 61.7499999913677,2.16666702241748 61.7499999924962,2.16666702238478 61.6999999924768,2.00000002786237 61.6999999913454,2.00000002790266 61.7499999913677))"
"282","34/1","34","1","N3",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((2.33333335130815 61.8666669935419,2.33333301797482 61.8666669935419,2.00000002799633 61.8666669914203,2.00000002810281 61.9999999914808,2.3333330180446 61.9999999935872,2.33333335137793 61.9999999935872,2.33333335130815 61.8666669935419))"
"9","2/4","2","4","N1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((3.00000000562152 56.6666669957904,3.00000000563086 56.6999999957935,3.05000000520987 56.6999999959966,3.05000000520551 56.6833329959951,3.06666700507158 56.6833329960609,3.0666670050673 56.6666669960595,3.10000000480872 56.6666669961886,3.10000000480464 56.6499999961872,3.08333300493235 56.6499999961231,3.0166670054736 56.6499999958575,3.01666700547817 56.6666669958591,3.00000000562152 56.6666669957904))"
"241","30/1","30","1","N3",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((2.33333335076166 60.8499999932107,2.33333301742834 60.8499999932107,2.23333301995617 60.8499999925939,2.2333330199874 60.899999992611,2.30000001826601 60.899999993026,2.30000001830415 60.9666669930477,2.33333301749237 60.9666669932474,2.33333301750148 60.9833329932526,2.3333330175106 60.9999999932579,2.33333335084392 60.9999999932579,2.33333335076166 60.8499999932107))"
"248","30/8","30","8","N3",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((2.33333335051141 60.3999999930726,2.33333335054882 60.4666669930927,2.35000001682758 60.4666669931931,2.35000001681844 60.4499999931882,2.36666701643851 60.4499999932874,2.36666701642955 60.4333329932825,2.43333301498575 60.4333329936682,2.43333301501858 60.4999999936867,2.58333301216843 60.4999999944867,2.58333301216169 60.4833329944826,2.56666701245247 60.483332994398,2.56666701244557 60.4666669943939,2.53333301304545 60.4666669942213,2.53333301303824 60.4499999942171,2.51666701334753 60.4499999941292,2.51666701332539 60.3999999941164,2.33333335051141 60.3999999930726))"
"245","30/5","30","5","N3",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((2.43333301501858 60.4999999936867,2.33333335056748 60.4999999931028,2.33333335060471 60.5666669931231,2.55000001278457 60.5666669943331,2.55000001277053 60.5333329943248,2.63333301134407 60.5333329947419,2.63333301133778 60.5166669947381,2.61666701161102 60.5166669946566,2.61666701160458 60.4999999946527,2.58333301216843 60.4999999944867,2.43333301501858 60.4999999936867))"
"205","25/8","25","8","N2",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((2.66666667702143 59.2999999946415,2.61666701112645 59.2999999943879,2.61666701113329 59.3166669943914,2.58333301167601 59.3166669942171,2.58333301168315 59.3333329942207,2.60000001140877 59.3333329943083,2.60000001141574 59.3499999943118,2.58333301169027 59.3499999942242,2.5833330116974 59.3666669942278,2.56666701197791 59.3666669941392,2.56666701198519 59.3833329941428,2.66666667705338 59.383332994658,2.66666667702143 59.2999999946415))"
"6","2/1","2","1","N1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((3.01666700556892 56.9999999958909,3.1666670044002 56.9999999964639,3.16666700439654 56.9833329964625,3.33333300335728 56.9833329970206,3.33333300334853 56.9333329970171,3.20000000415801 56.9333329965764,3.16666700438551 56.9333329964582,3.16666700438919 56.9499999964596,3.05000000527496 56.9499999960196,3.05000000528358 56.9833329960228,3.01666700556442 56.9833329958892,3.01666700556892 56.9999999958909))"
"321","6202/7","6202","7","M3",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((2.16666702274046 62.2499999926937,2.00000002830081 62.2499999915957,2.00000002849669 62.4999999917124,2.33333301830245 62.4999999937605,2.33333301820003 62.2999999936905,2.16666702277236 62.2999999927138,2.16666702274046 62.2499999926937))"
"242","30/2","30","2","N3",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((2.33333335084392 60.9999999932579,2.43333301526158 60.9999999938284,2.46666701457117 60.9999999940096,2.66666667764768 60.9999999950084,2.6666666776359 60.9666669950006,2.60000001206595 60.9666669946836,2.60000001201426 60.8333329946507,2.58333301230207 60.8333329945684,2.58333301228216 60.783332994556,2.66666667757079 60.7833329949583,2.66666667755889 60.7499999949506,2.55000001286141 60.7499999943794,2.55000001290303 60.849999994405,2.33333335076166 60.8499999932107,2.33333335084392 60.9999999932579))"
"53","8/7","8","7","N4",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((3.00000000585068 57.4999999958754,3.23333300405344 57.4999999967381,3.23333300401413 57.299999996721,3.00000000579655 57.2999999958538,3.00000000585068 57.4999999958754))"
"206","25/9","25","9","N2",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((2.68333301008949 59.2499999947142,2.66666701033552 59.2499999946317,2.66666701035476 59.2999999946415,2.66666667702143 59.2999999946415,2.66666667705338 59.383332994658,2.6666670103867 59.383332994658,2.73333300942907 59.3833329949805,2.73333300938222 59.2499999949557,2.68333301008949 59.2499999947142))"
"202","25/5","25","5","N2",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((2.60000001158144 59.7499999943982,2.61666701130906 59.7499999944833,2.61666701129902 59.7249999944779,2.60000001157118 59.7249999943927,2.58333301184915 59.7249999943063,2.58333301185265 59.7333329943082,2.60000001157461 59.7333329943945,2.60000001158144 59.7499999943982))"
"209","25/12","25","12","N2",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((3.00000000625603 59.0666669960708,2.81666700824263 59.0666669953074,2.8166670082902 59.2166669953325,2.68333301007692 59.2166669947078,2.68333301008949 59.2499999947142,2.73333300938222 59.2499999949557,3.00000000630132 59.2499999960966,3.00000000625603 59.0666669960708))"
"291","34/10","34","10","N3","Stratigraphic","http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((2.28333301888674 61.2499999930407,2.33333301764643 61.2499999933379,2.33333301763592 61.2305559933316,2.28333301888274 61.2430559930384,2.28333301888674 61.2499999930407))"
"199","25/2","25","2","N2",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((2.61666701130906 59.7499999944833,2.60000001158144 59.7499999943982,2.60000001158828 59.7666669944018,2.58333301186662 59.7666669943157,2.5833330118736 59.7833329943194,2.6500000107941 59.7833329946575,2.65000001078771 59.766666994654,2.61666701131575 59.766666994487,2.61666701130906 59.7499999944833))"
