wlbWellboreName,wlbDrillingOperator,wlbProductionLicence,wlbWellType,wlbPurposePlanned,wlbContent,wlbEntryDate,wlbCompletionDate,wlbField,wlbMainArea,wlbGeodeticDatum,wlbNsDeg,wlbNsMin,wlbNsSec,wlbNsCode,wlbEwDeg,wlbEwMin,wlbEwSec,wlbEwCode,wlbNsDecDeg,wlbEwDesDeg,wlbNsUtm,wlbEwUtm,wlbUtmZone,wlbNpdidWellbore,dateSyncNPD
34/10-G-3 Y2H,Statoil ASA (old),050,DEVELOPMENT,PRODUCTION,NULL,2005-07-24,2005-08-18,GULLFAKS SØR,NORTH SEA,ED50,61,5,50.2,N,2,16,36.25,E,61.097278,2.276736,6773998.96,460999.95,31,5149,2013-05-08
34/10-G-3 Y3H,Statoil ASA (old),050,DEVELOPMENT,PRODUCTION,OIL,2005-08-19,2006-02-06,GULLFAKS SØR,NORTH SEA,ED50,61,5,50.2,N,2,16,36.25,E,61.097278,2.276736,6773998.96,460999.95,31,5150,2013-05-08
34/10-G-4 H,Statoil Petroleum AS,050,DEVELOPMENT,OBSERVATION,NOT APPLICABLE,2012-08-25,2012-10-03,GULLFAKS SØR,NORTH SEA,ED50,61,5,50.33,N,2,16,36.44,E,61.097314,2.276789,6774002.95,461002.84,31,6953,2013-05-08
34/10-G-4 AH,Statoil Petroleum AS,050,DEVELOPMENT,PRODUCTION,OIL,2012-10-06,2012-11-28,GULLFAKS SØR,NORTH SEA,ED50,61,5,50.33,N,2,16,36.44,E,61.097314,2.276789,6774002.95,461002.84,31,6954,2013-05-08
34/10-H-1 H,Den norske stats oljeselskap a.s,050,DEVELOPMENT,OBSERVATION,NOT APPLICABLE,1999-03-03,1999-04-01,GULLFAKS SØR,NORTH SEA,NULL,61,3,20.23,N,2,4,26.54,E,61.055619,2.074039,6769496.65,450004.86,31,3617,2013-05-08
34/10-H-1 AH,Den norske stats oljeselskap a.s,050,DEVELOPMENT,PRODUCTION,OIL,1999-04-02,1999-04-23,GULLFAKS SØR,NORTH SEA,NULL,61,3,20.23,N,2,4,26.54,E,61.055619,2.074039,6769496.65,450004.86,31,3618,2013-05-08
34/10-H-2 H,Den norske stats oljeselskap a.s,050,DEVELOPMENT,OBSERVATION,NOT APPLICABLE,1998-04-19,1998-05-30,GULLFAKS SØR,NORTH SEA,ED50,61,3,20.4,N,2,4,26.04,E,61.055667,2.073900,6769502.02,449997.43,31,3379,2013-05-08
34/10-H-2 AH,Den norske stats oljeselskap a.s,050,DEVELOPMENT,PRODUCTION,OIL,1998-05-30,1999-02-10,GULLFAKS SØR,NORTH SEA,ED50,61,3,20.4,N,2,4,26.04,E,61.055667,2.073900,6769502.02,449997.43,31,3382,2013-05-08
34/10-H-2 BH,Statoil Petroleum AS,050 B,DEVELOPMENT,PRODUCTION,OIL/GAS,2013-01-23,2013-03-11,GULLFAKS SØR,NORTH SEA,ED50,61,3,20.4,N,2,4,26.04,E,61.055667,2.073900,6769502.02,449997.43,31,6770,2013-05-08
34/10-H-3 H,Den norske stats oljeselskap a.s,050,DEVELOPMENT,PRODUCTION,OIL,1999-06-15,1999-09-18,GULLFAKS SØR,NORTH SEA,ED50,61,3,20.5,N,2,4,26.18,E,61.055694,2.073939,6769505.08,449999.57,31,3793,2013-05-08
34/10-H-4 H,Statoil ASA (old),050,DEVELOPMENT,PRODUCTION,OIL,2001-07-10,2001-12-30,GULLFAKS SØR,NORTH SEA,ED50,61,3,20.33,N,2,4,26.69,E,61.055647,2.074081,6769499.71,450007.15,31,4343,2013-05-08
34/10-H-4 AH,Statoil Petroleum AS,050,DEVELOPMENT,PRODUCTION,NULL,2013-04-04,2013-04-12,GULLFAKS SØR,NORTH SEA,ED50,61,3,20.33,N,2,4,26.69,E,61.055647,2.074081,6769499.71,450007.15,31,7148,2013-05-08
34/10-I-1 H,Den norske stats oljeselskap a.s,050 B,DEVELOPMENT,OBSERVATION,NOT APPLICABLE,2000-08-13,2000-09-18,GULLFAKS SØR,NORTH SEA,ED50,61,3,19.28,N,2,2,13.05,E,61.055356,2.036958,6769496.14,448002.44,31,4150,2013-05-08
34/10-I-1 AH,Den norske stats oljeselskap a.s,050 B,DEVELOPMENT,PRODUCTION,OIL,2000-09-18,2000-10-04,GULLFAKS SØR,NORTH SEA,ED50,61,3,19.28,N,2,2,13.05,E,61.055356,2.036958,6769496.14,448002.44,31,4151,2013-05-08
34/10-I-2 H,Den norske stats oljeselskap a.s,050,DEVELOPMENT,PRODUCTION,OIL,2000-05-31,2000-07-06,GULLFAKS SØR,NORTH SEA,ED50,61,3,19.45,N,2,2,12.55,E,61.055403,2.036819,6769501.51,447995.02,31,4098,2013-05-08
34/10-I-3 H,Den norske stats oljeselskap a.s,050,DEVELOPMENT,PRODUCTION,OIL,2000-12-19,2001-02-04,GULLFAKS SØR,NORTH SEA,ED50,61,3,19.55,N,2,2,12.69,E,61.055431,2.036858,6769504.58,447997.17,31,4215,2013-05-08
34/10-I-4 H,Den norske stats oljeselskap a.s,050,DEVELOPMENT,PRODUCTION,OIL,2000-04-10,2000-05-31,GULLFAKS SØR,NORTH SEA,ED50,61,3,19.24,N,2,2,13.05,E,61.055344,2.036958,6769494.90,448002.42,31,4071,2013-05-08
34/10-J-1 H,Den norske stats oljeselskap a.s,050,DEVELOPMENT,INJECTION,GAS,1997-06-08,1998-08-11,GULLFAKS SØR,NORTH SEA,ED50,61,3,50.67,N,2,0,10.58,E,61.064075,2.002939,6770494.82,446180.52,31,3059,2013-05-08
34/10-J-2 H,Den norske stats oljeselskap a.s,050,DEVELOPMENT,INJECTION,GAS,2000-02-13,2000-05-22,GULLFAKS SØR,NORTH SEA,ED50,61,3,50.7,N,2,0,10.25,E,61.064083,2.002847,6770495.83,446175.58,31,4010,2013-05-08
34/10-J-3 H,Den norske stats oljeselskap a.s,050,DEVELOPMENT,INJECTION,GAS,2000-07-17,2000-08-11,GULLFAKS SØR,NORTH SEA,ED50,61,3,50.8,N,2,0,10.38,E,61.064111,2.002883,6770498.89,446177.58,31,4131,2013-05-08
34/10-J-4 H,Den norske stats oljeselskap a.s,050,DEVELOPMENT,INJECTION,GAS,2001-09-01,2001-10-14,GULLFAKS SØR,NORTH SEA,ED50,61,3,50.65,N,2,0,10.91,E,61.064069,2.003031,6770494.13,446185.45,31,4314,2013-05-08
34/10-J-5 H,Statoil ASA (old),050,DEVELOPMENT,INJECTION,NULL,2002-05-25,2002-08-10,GULLFAKS SØR,NORTH SEA,ED50,61,3,50.55,N,2,0,10.41,E,61.064042,2.002892,6770491.15,446177.91,31,4523,2013-05-08
34/10-J-5 AH,Statoil ASA (old),050,DEVELOPMENT,INJECTION,GAS,2002-12-13,2003-01-06,GULLFAKS SØR,NORTH SEA,ED50,61,3,50.55,N,2,0,10.41,E,61.064042,2.002892,6770491.15,446177.91,31,4642,2013-05-08
34/10-K-2 H,Den norske stats oljeselskap a.s,050,DEVELOPMENT,PRODUCTION,OIL,1998-03-21,1998-06-04,GULLFAKS SØR,NORTH SEA,ED50,61,8,10.47,N,2,0,56.65,E,61.136242,2.015736,6778522.46,446992.15,31,3360,2013-05-08
34/10-K-2 AH,Den norske stats oljeselskap a.s,050,DEVELOPMENT,PRODUCTION,OIL,1998-08-22,1998-10-04,GULLFAKS SØR,NORTH SEA,ED50,61,8,10.47,N,2,0,56.65,E,61.136242,2.015736,6778522.46,446992.15,31,3568,2013-05-08
34/10-K-4 H,Den norske stats oljeselskap a.s,050,DEVELOPMENT,PRODUCTION,OIL,2000-01-30,2000-04-05,GULLFAKS SØR,NORTH SEA,ED50,61,8,10.45,N,2,0,56.98,E,61.136236,2.015828,6778521.76,446997.08,31,3814,2013-05-08
34/10-K-4 AH,Statoil Petroleum AS,050,DEVELOPMENT,PRODUCTION,GAS/CONDENSATE,2012-04-29,2012-06-24,GULLFAKS SØR,NORTH SEA,ED50,61,8,10.45,N,2,0,56.98,E,61.136236,2.015828,6778521.76,446997.08,31,6760,2013-05-08
34/10-L-1 H,Den norske stats oljeselskap a.s,050,DEVELOPMENT,PRODUCTION,GAS,2000-03-09,2000-03-31,GULLFAKS SØR,NORTH SEA,ED50,61,5,48.3,N,2,11,33.74,E,61.096750,2.192706,6773993.16,456468.25,31,4033,2013-05-08
34/10-L-1 AH,Den norske stats oljeselskap a.s,050,DEVELOPMENT,PRODUCTION,OIL,2001-03-12,2001-04-02,GULLFAKS SØR,NORTH SEA,ED50,61,5,48.3,N,2,11,33.74,E,61.096750,2.192706,6773993.16,456468.25,31,4288,2013-05-08
34/10-L-2 H,Den norske stats oljeselskap a.s,050,DEVELOPMENT,PRODUCTION,GAS,2000-01-31,2000-03-08,GULLFAKS SØR,NORTH SEA,ED50,61,5,48.44,N,2,11,33.9,E,61.096789,2.192750,6773997.46,456470.70,31,3990,2013-05-08
34/10-L-3 H,Den norske stats oljeselskap a.s,050,DEVELOPMENT,PRODUCTION,GAS,2000-10-09,2000-11-03,GULLFAKS SØR,NORTH SEA,ED50,61,5,48.59,N,2,11,34.05,E,61.096831,2.192792,6774002.08,456473.00,31,4169,2013-05-08
34/10-L-4 H,Den norske stats oljeselskap a.s,050,DEVELOPMENT,PRODUCTION,GAS,1999-11-14,2000-01-27,GULLFAKS SØR,NORTH SEA,ED50,61,5,48.29,N,2,11,33.99,E,61.096747,2.192775,6773992.80,456471.99,31,3893,2013-05-08
34/10-L-4 AH,Den norske stats oljeselskap a.s,050,DEVELOPMENT,PRODUCTION,GAS,2001-02-27,2001-03-08,GULLFAKS SØR,NORTH SEA,ED50,61,5,48.29,N,2,11,33.99,E,61.096747,2.192775,6773992.80,456471.99,31,4276,2013-05-08
34/10-M-1 H,Den norske stats oljeselskap a.s,050,DEVELOPMENT,OBSERVATION,NOT APPLICABLE,2000-12-19,2001-01-10,GULLFAKS SØR,NORTH SEA,ED50,61,5,49.35,N,2,11,33.93,E,61.097042,2.192758,6774025.61,456471.50,31,4218,2013-05-08
34/10-M-1 AH,Den norske stats oljeselskap a.s,050,DEVELOPMENT,PRODUCTION,OIL,2001-01-10,2001-01-28,GULLFAKS SØR,NORTH SEA,ED50,61,5,49.35,N,2,11,33.93,E,61.097042,2.192758,6774025.61,456471.50,31,4219,2013-05-08
34/10-M-2 H,Statoil ASA (old),050,DEVELOPMENT,PRODUCTION,OIL,2002-01-19,2003-03-27,GULLFAKS SØR,NORTH SEA,ED50,61,5,49.65,N,2,11,33.98,E,61.097125,2.192772,6774034.89,456472.36,31,4664,2013-05-08
34/10-M-3 H,Statoil ASA (old),050,DEVELOPMENT,OBSERVATION,NOT APPLICABLE,2001-07-31,2001-08-23,GULLFAKS SØR,NORTH SEA,ED50,61,5,49.64,N,2,11,34.23,E,61.097122,2.192842,6774034.53,456476.10,31,4373,2013-05-08
34/10-M-3 AH,Statoil ASA (old),050,DEVELOPMENT,PRODUCTION,NULL,2001-08-25,2001-09-06,GULLFAKS SØR,NORTH SEA,ED50,61,5,49.64,N,2,11,34.23,E,61.097122,2.192842,6774034.53,456476.10,31,4374,2013-05-08
34/10-M-3 BH,Statoil ASA (old),050,DEVELOPMENT,OBSERVATION,NOT APPLICABLE,2003-04-02,2003-04-17,GULLFAKS SØR,NORTH SEA,ED50,61,5,49.64,N,2,11,34.23,E,61.097122,2.192842,6774034.53,456476.10,31,4688,2013-05-08
34/10-M-3 CH,Statoil ASA (old),050,DEVELOPMENT,PRODUCTION,GAS,2003-04-18,2003-05-12,GULLFAKS SØR,NORTH SEA,ED50,61,5,49.64,N,2,11,34.23,E,61.097122,2.192842,6774034.53,456476.10,31,4689,2013-05-08
34/10-M-4 H,Statoil ASA (old),050,DEVELOPMENT,OBSERVATION,NOT APPLICABLE,2002-07-07,2002-08-04,GULLFAKS SØR,NORTH SEA,ED50,61,5,49.34,N,2,11,34.18,E,61.097039,2.192828,6774025.26,456475.24,31,4551,2013-05-08
34/10-M-4 AH,Statoil ASA (old),050,DEVELOPMENT,PRODUCTION,OIL,2002-08-04,2002-09-26,GULLFAKS SØR,NORTH SEA,ED50,61,5,49.34,N,2,11,34.18,E,61.097039,2.192828,6774025.26,456475.24,31,4552,2013-05-08
34/10-U-1,Den norske stats oljeselskap a.s,NULL,SHALLOW,NULL,NULL,9999-12-31,9999-12-31,NULL,NORTH SEA,ED50,61,12,53.89,N,2,16,25.87,E,61.214969,2.273853,6787110.03,460990.01,31,956,2013-05-08
34/10-U-2,Den norske stats oljeselskap a.s,NULL,SHALLOW,NULL,NULL,9999-12-31,9999-12-31,NULL,NORTH SEA,ED50,61,6,1,N,2,14,5.77,E,61.100278,2.234936,6774358.75,458749.97,31,959,2013-05-08
34/10-U-3,Den norske stats oljeselskap a.s,NULL,SHALLOW,NULL,NULL,9999-12-31,9999-12-31,NULL,NORTH SEA,ED50,61,5,11.7,N,2,10,46.7,E,61.086583,2.179639,6772869.51,455749.49,31,960,2013-05-08
34/10-U-4,Den norske stats oljeselskap a.s,NULL,SHALLOW,NULL,NULL,9999-12-31,9999-12-31,NULL,NORTH SEA,ED50,61,7,2.5,N,2,11,24.6,E,61.117361,2.190167,6776290.63,456359.76,31,961,2013-05-08
34/10-U-5,Den norske stats oljeselskap a.s,NULL,SHALLOW,NULL,NULL,9999-12-31,9999-12-31,NULL,NORTH SEA,ED50,61,5,44.2,N,2,11,32.3,E,61.095611,2.192306,6773866.57,456445.12,31,963,2013-05-08
34/10-U-6,Den norske stats oljeselskap a.s,NULL,SHALLOW,NULL,NULL,9999-12-31,9999-12-31,NULL,NORTH SEA,ED50,61,10,33.99,N,2,11,20.93,E,61.176108,2.189147,6782834.92,456385.94,31,938,2013-05-08
34/10-U-7,Den norske stats oljeselskap a.s,NULL,SHALLOW,NULL,NULL,9999-12-31,9999-12-31,NULL,NORTH SEA,ED50,61,11,2.5,N,2,12,28.8,E,61.184028,2.208000,6783704.61,457410.64,31,1000,2013-05-08
34/10-U-8,Den norske stats oljeselskap a.s,NULL,SHALLOW,NULL,NULL,1989-05-17,1989-05-17,NULL,NORTH SEA,ED50,61,12,56.13,N,2,16,27.57,E,61.215592,2.274325,6787179.06,461016.15,31,1422,2013-05-08
34/10-U-9,Den norske stats oljeselskap a.s,NULL,SHALLOW,NULL,NULL,1989-05-17,1989-05-18,NULL,NORTH SEA,ED50,61,12,52.77,N,2,16,22.12,E,61.214658,2.272811,6787076.00,460933.67,31,1423,2013-05-08
34/10-U-10,Den norske stats oljeselskap a.s,NULL,SHALLOW,NULL,NULL,1989-05-17,1989-05-17,NULL,NORTH SEA,ED50,61,12,53.02,N,2,16,23.24,E,61.214728,2.273122,6787083.55,460950.47,31,1424,2013-05-08
34/10-U-11,Den norske stats oljeselskap a.s,NULL,SHALLOW,NULL,NULL,1989-05-17,1989-05-17,NULL,NORTH SEA,ED50,61,12,54.07,N,2,16,26.54,E,61.215019,2.274039,6787115.49,461000.07,31,1425,2013-05-08
34/10-U-12,Statoil Petroleum AS,050,SHALLOW,NULL,NULL,2010-04-21,2010-04-22,GULLFAKS SØR,NORTH SEA,ED50,61,4,14.49,N,2,11,32.08,E,61.070692,2.192244,6771090.96,456407.57,31,6383,2013-05-08
34/11-1,Den norske stats oljeselskap a.s,193,EXPLORATION,WILDCAT,GAS/CONDENSATE,1994-07-07,1994-10-25,KVITEBJØRN,NORTH SEA,ED50,61,4,44.46,N,2,30,22.74,E,61.079017,2.506317,6771849.79,473363.91,31,2377,2013-05-08
34/11-2 S,Den norske stats oljeselskap a.s,193,EXPLORATION,WILDCAT,GAS/CONDENSATE,1996-01-16,1996-05-17,NULL,NORTH SEA,ED50,61,13,33.24,N,2,22,56.81,E,61.225900,2.382447,6788267.62,466835.28,31,2733,2013-05-08
34/11-3,Den norske stats oljeselskap a.s,193,EXPLORATION,APPRAISAL,GAS/CONDENSATE,1996-08-01,1997-01-16,KVITEBJØRN,NORTH SEA,ED50,61,5,45.25,N,2,31,6.51,E,61.095903,2.518475,6773725.82,474033.73,31,2866,2013-05-08
34/11-4,Den norske stats oljeselskap a.s,193,EXPLORATION,APPRAISAL,GAS/CONDENSATE,1998-12-09,1999-04-14,VALEMON,NORTH SEA,ED50,61,3,26.2,N,2,22,46.5,E,61.057278,2.379583,6769486.55,466503.35,31,3314,2013-05-08
34/11-5 S,Statoil ASA (old),193,EXPLORATION,APPRAISAL,GAS/CONDENSATE,2006-01-31,2006-06-14,VALEMON,NORTH SEA,ED50,61,4,49.01,N,2,29,59,E,61.080281,2.499722,6771993.27,473009.20,31,5248,2013-05-08
34/11-A-1,Statoil Petroleum AS,193,DEVELOPMENT,PRODUCTION,GAS/CONDENSATE,2010-10-12,2012-08-10,KVITEBJØRN,NORTH SEA,ED50,61,4,48.9,N,2,29,59.14,E,61.080250,2.499761,6771989.85,473011.27,31,5847,2013-05-08
34/11-A-1 A,Statoil Petroleum AS,193,DEVELOPMENT,PRODUCTION,NULL,9999-12-31,9999-12-31,KVITEBJØRN,NORTH SEA,ED50,61,4,48.9,N,2,29,59.14,E,61.080250,2.499761,6771989.85,473011.27,31,6481,2013-05-08
34/11-A-2,Statoil ASA (old),193,DEVELOPMENT,PRODUCTION,NULL,2006-07-09,2006-10-24,KVITEBJØRN,NORTH SEA,ED50,61,4,48.96,N,2,29,59.07,E,61.080267,2.499742,6771991.72,473010.24,31,5342,2013-05-08
34/11-A-3,StatoilHydro ASA,193,DEVELOPMENT,PRODUCTION,GAS/CONDENSATE,2008-05-08,2008-06-20,KVITEBJØRN,NORTH SEA,ED50,61,4,49.01,N,2,29,59,E,61.080281,2.499722,6771993.27,473009.20,31,5772,2013-05-08
34/11-A-4,Statoil ASA (old),193,DEVELOPMENT,PRODUCTION,GAS/CONDENSATE,2004-05-03,2004-07-21,KVITEBJØRN,NORTH SEA,ED50,61,4,49.07,N,2,29,58.93,E,61.080297,2.499703,6771995.14,473008.16,31,4924,2013-05-08
34/11-A-5,Statoil ASA (old),193,DEVELOPMENT,PRODUCTION,GAS/CONDENSATE,2004-08-01,2004-10-14,KVITEBJØRN,NORTH SEA,ED50,61,4,49.12,N,2,29,58.87,E,61.080311,2.499686,6771996.69,473007.28,31,4965,2013-05-08
34/11-A-6,Statoil ASA (old),193,DEVELOPMENT,PRODUCTION,GAS/CONDENSATE,2005-10-15,2006-01-12,KVITEBJØRN,NORTH SEA,ED50,61,4,49.18,N,2,29,58.78,E,61.080328,2.499661,6771998.56,473005.94,31,5203,2013-05-08
34/11-A-7,Statoil Petroleum AS,193,DEVELOPMENT,PRODUCTION,NULL,2010-03-05,2010-06-27,KVITEBJØRN,NORTH SEA,ED50,61,4,49.24,N,2,29,58.73,E,61.080344,2.499647,6772000.42,473005.21,31,5848,2013-05-08
34/11-A-8,Statoil ASA (old),193,DEVELOPMENT,INJECTION,WATER,2003-12-17,2004-01-02,KVITEBJØRN,NORTH SEA,ED50,61,4,49.29,N,2,29,58.66,E,61.080358,2.499628,6772001.97,473004.17,31,5057,2013-05-08
34/11-A-9,StatoilHydro Petroleum AS,193,DEVELOPMENT,PRODUCTION,GAS/CONDENSATE,2008-12-29,2009-12-01,KVITEBJØRN,NORTH SEA,ED50,61,4,48.93,N,2,29,59.25,E,61.080258,2.499792,6771990.77,473012.93,31,5849,2013-05-08
34/11-A-10,Statoil ASA (old),193,DEVELOPMENT,PRODUCTION,GAS/CONDENSATE,2005-07-31,2005-10-06,KVITEBJØRN,NORTH SEA,ED50,61,4,49,N,2,29,59.19,E,61.080278,2.499775,6771992.94,473012.04,31,5171,2013-05-08
34/11-A-11,Statoil ASA (old),193,DEVELOPMENT,PRODUCTION,GAS/CONDENSATE,2004-10-17,2005-01-27,KVITEBJØRN,NORTH SEA,ED50,61,4,49.05,N,2,29,59.12,E,61.080292,2.499756,6771994.50,473011.01,31,5001,2013-05-08
34/11-A-12,Statoil ASA (old),193,DEVELOPMENT,PRODUCTION,GAS/CONDENSATE,2007-08-04,2007-12-22,KVITEBJØRN,NORTH SEA,ED50,61,4,49.1,N,2,29,59.05,E,61.080306,2.499736,6771996.05,473009.97,31,5560,2013-05-08
34/11-A-13,Statoil ASA (old),193,DEVELOPMENT,PRODUCTION,GAS/CONDENSATE,2006-12-07,2007-07-31,KVITEBJØRN,NORTH SEA,ED50,61,4,49.15,N,2,29,58.98,E,61.080319,2.499717,6771997.61,473008.93,31,5451,2013-05-08
34/11-A-14,Statoil ASA (old),193,DEVELOPMENT,PRODUCTION,GAS,2004-03-01,2005-03-09,KVITEBJØRN,NORTH SEA,ED50,61,4,49.21,N,2,29,58.91,E,61.080336,2.499697,6771999.47,473007.90,31,4886,2013-05-08
34/11-A-15,Statoil ASA (old),193,DEVELOPMENT,PRODUCTION,GAS/CONDENSATE,2005-04-16,2005-07-31,KVITEBJØRN,NORTH SEA,ED50,61,4,49.27,N,2,29,58.85,E,61.080353,2.499681,6772001.33,473007.01,31,5092,2013-05-08
34/11-A-16,Statoil Petroleum AS,193,DEVELOPMENT,PRODUCTION,NULL,9999-12-31,9999-12-31,KVITEBJØRN,NORTH SEA,ED50,61,4,49.32,N,2,29,58.78,E,61.080367,2.499661,6772002.89,473005.98,31,5850,2013-05-08
34/11-B-2,Statoil Petroleum AS,193 D,DEVELOPMENT,PRODUCTION,NULL,9999-12-31,9999-12-31,VALEMON,NORTH SEA,ED50,61,2,26.95,N,2,20,19.61,E,61.040819,2.338781,6767674.88,464281.92,31,6999,2013-05-08
34/11-B-3,Statoil Petroleum AS,193 D,DEVELOPMENT,PRODUCTION,NULL,9999-12-31,9999-12-31,VALEMON,NORTH SEA,ED50,61,2,26.99,N,2,20,19.75,E,61.040831,2.338819,6767676.09,464284.03,31,7000,2013-05-08
34/11-B-7,Statoil Petroleum AS,193 D,DEVELOPMENT,PRODUCTION,NULL,9999-12-31,9999-12-31,VALEMON,NORTH SEA,ED50,61,2,26.88,N,2,20,19.69,E,61.040800,2.338803,6767672.70,464283.10,31,7001,2013-05-08
34/11-B-8,Statoil Petroleum AS,193 D,DEVELOPMENT,INJECTION,NULL,9999-12-31,9999-12-31,VALEMON,NORTH SEA,ED50,61,2,26.92,N,2,20,19.83,E,61.040811,2.338842,6767673.91,464285.21,31,7002,2013-05-08
34/11-B-9,Statoil Petroleum AS,193 D,DEVELOPMENT,PRODUCTION,NULL,9999-12-31,9999-12-31,VALEMON,NORTH SEA,ED50,61,2,26.95,N,2,20,19.98,E,61.040819,2.338883,6767674.82,464287.47,31,7003,2013-05-08
34/11-B-10,Statoil Petroleum AS,193 D,DEVELOPMENT,PRODUCTION,NULL,9999-12-31,9999-12-31,VALEMON,NORTH SEA,ED50,61,2,26.99,N,2,20,20.13,E,61.040831,2.338925,6767676.03,464289.74,31,7004,2013-05-08
34/11-B-12,Statoil Petroleum AS,193 D,DEVELOPMENT,PRODUCTION,NULL,2012-12-16,9999-12-31,VALEMON,NORTH SEA,ED50,61,2,26.76,N,2,20,19.82,E,61.040767,2.338839,6767668.96,464285.01,31,7005,2013-05-08
34/11-B-13,Statoil Petroleum AS,193 D,DEVELOPMENT,PRODUCTION,NULL,2012-12-08,9999-12-31,VALEMON,NORTH SEA,ED50,61,2,26.8,N,2,20,19.97,E,61.040778,2.338881,6767670.18,464287.28,31,7006,2013-05-08
34/11-B-14,Statoil Petroleum AS,193 D,DEVELOPMENT,PRODUCTION,NULL,9999-12-31,9999-12-31,VALEMON,NORTH SEA,ED50,61,2,26.84,N,2,20,20.11,E,61.040789,2.338919,6767671.40,464289.39,31,7007,2013-05-08
34/11-B-17,Statoil Petroleum AS,193 D,DEVELOPMENT,PRODUCTION,NULL,9999-12-31,9999-12-31,VALEMON,NORTH SEA,ED50,61,2,26.69,N,2,20,19.9,E,61.040747,2.338861,6767666.79,464286.19,31,7008,2013-05-08
34/11-B-18,Statoil Petroleum AS,193 D,DEVELOPMENT,PRODUCTION,NULL,9999-12-31,9999-12-31,VALEMON,NORTH SEA,ED50,61,2,26.73,N,2,20,20.05,E,61.040758,2.338903,6767668.00,464288.45,31,7009,2013-05-08
34/11-B-19,Statoil Petroleum AS,193 D,DEVELOPMENT,OBSERVATION,NULL,2012-10-21,2012-10-27,VALEMON,NORTH SEA,ED50,61,2,26.77,N,2,20,20.19,E,61.040769,2.338942,6767669.22,464290.57,31,7010,2013-05-08
34/11-B-19 A,Statoil Petroleum AS,193 D,DEVELOPMENT,INJECTION,CUTTINGS,2012-10-29,2012-11-30,VALEMON,NORTH SEA,ED50,61,2,26.77,N,2,20,20.19,E,61.040769,2.338942,6767669.22,464290.57,31,7038,2013-05-08
34/11-B-20,Statoil Petroleum AS,193 D,DEVELOPMENT,PRODUCTION,NULL,9999-12-31,9999-12-31,VALEMON,NORTH SEA,ED50,61,2,26.81,N,2,20,20.34,E,61.040781,2.338983,6767670.43,464292.83,31,7011,2013-05-08
34/11-U-1,StatoilHydro ASA,NULL,SHALLOW,NULL,NULL,2008-11-13,2008-11-16,NULL,NORTH SEA,ED50,61,2,27.22,N,2,20,21.8,E,61.040894,2.339389,6767682.90,464314.87,31,6113,2013-05-08
34/11-U-2,StatoilHydro Petroleum AS,NULL,SHALLOW,NULL,NULL,2008-11-17,2008-11-19,NULL,NORTH SEA,ED50,61,2,26.98,N,2,20,21.65,E,61.040828,2.339347,6767675.49,464312.54,31,6114,2013-05-08
34/11-U-3,StatoilHydro Petroleum AS,193,SHALLOW,NULL,NULL,2009-06-27,2009-06-27,NULL,NORTH SEA,ED50,61,2,26.01,N,2,20,18.77,E,61.040558,2.338547,6767645.92,464269.02,31,6274,2013-05-08
34/11-U-4,StatoilHydro Petroleum AS,193,SHALLOW,NULL,NULL,2009-06-21,2009-06-21,NULL,NORTH SEA,ED50,61,2,25.55,N,2,20,22.91,E,61.040431,2.339697,6767631.06,464331.00,31,6275,2013-05-08
34/11-U-5,StatoilHydro Petroleum AS,193,SHALLOW,NULL,NULL,2009-06-29,2009-06-29,NULL,NORTH SEA,ED50,61,2,25.49,N,2,20,23.31,E,61.040414,2.339808,6767629.14,464336.98,31,6276,2013-05-08
34/11-U-6,StatoilHydro Petroleum AS,193,SHALLOW,NULL,NULL,2009-06-25,2009-06-25,NULL,NORTH SEA,ED50,61,2,24.76,N,2,20,20.26,E,61.040211,2.338961,6767607.02,464290.99,31,6277,2013-05-08
34/11-U-7,StatoilHydro Petroleum AS,193,SHALLOW,NULL,NULL,2009-06-23,2009-06-23,NULL,NORTH SEA,ED50,61,2,25.1,N,2,20,24.19,E,61.040306,2.340053,6767616.94,464350.07,31,6278,2013-05-08
34/11-U-8,StatoilHydro Petroleum AS,193,SHALLOW,NULL,NULL,2009-06-20,2009-06-20,NULL,NORTH SEA,ED50,61,2,22.97,N,2,20,24.23,E,61.039714,2.340064,6767551.03,464350.00,31,6279,2013-05-08
34/11-U-9,StatoilHydro Petroleum AS,193,SHALLOW,NULL,NULL,2009-06-22,2009-06-22,NULL,NORTH SEA,ED50,61,2,24.02,N,2,20,20.48,E,61.040006,2.339022,6767584.09,464294.06,31,6280,2013-05-08
34/11-U-10,StatoilHydro Petroleum AS,193,SHALLOW,NULL,NULL,2009-07-01,2009-07-01,NULL,NORTH SEA,ED50,61,2,28.59,N,2,20,17.58,E,61.041275,2.338217,6767725.93,464251.97,31,6281,2013-05-08
34/11-U-11,StatoilHydro Petroleum AS,193,SHALLOW,NULL,NULL,2009-12-17,2009-12-20,NULL,NORTH SEA,ED50,61,2,24.76,N,2,20,17.53,E,61.040211,2.338203,6767607.43,464250.03,31,6271,2013-05-08
34/11-U-12,Statoil Petroleum AS,193,SHALLOW,NULL,NULL,2009-12-21,2009-12-28,NULL,NORTH SEA,ED50,61,2,24.76,N,2,20,17.53,E,61.040211,2.338203,6767607.43,464250.03,31,6313,2013-05-08
