wlbName,wlbCasingType,wlbCasingDiameter,wlbCasingDepth,wlbHoleDiameter,wlbHoleDepth,wlbLotMudDencity,wlbNpdidWellbore,wlbCasingDateUpdated,dateSyncNPD
6608/10-7,CONDUCTOR,30,468.0,36,470.0,0.00,4273,9999-12-31,2013-05-08
6608/10-7,SURF.COND.,13 3/8,1305.0,17 1/2,1310.0,1.56,4273,9999-12-31,2013-05-08
6608/10-7,LINER,7,2319.0,8 1/2,2319.0,0.00,4273,9999-12-31,2013-05-08
6608/10-8,CONDUCTOR,30,459.0,36,460.0,0.00,4439,9999-12-31,2013-05-08
6608/10-8,SURF.COND.,13 3/8,1290.0,17 1/2,1315.0,1.57,4439,9999-12-31,2013-05-08
6608/10-8,OPEN HOLE,NULL,2652.0,8 1/2,2652.0,0.00,4439,9999-12-31,2013-05-08
6608/10-8 A,OPEN HOLE,NULL,2600.0,8 1/2,2600.0,0.00,4530,9999-12-31,2013-05-08
6608/10-9,CONDUCTOR,30,458.0,36,460.0,0.00,4668,9999-12-31,2013-05-08
6608/10-9,SURF.COND.,13 3/8,1305.0,17 1/2,1311.0,1.72,4668,9999-12-31,2013-05-08
6608/10-9,OPEN HOLE,NULL,2400.0,8 1/2,2400.0,0.00,4668,9999-12-31,2013-05-08
6608/11-1,CONDUCTOR,30,519.0,36,524.0,0.00,936,9999-12-31,2013-05-08
6608/11-1,SURF.COND.,20,677.0,26,695.0,1.42,936,9999-12-31,2013-05-08
6608/11-1,INTERM.,13 3/8,1165.0,17 1/2,1185.0,1.50,936,9999-12-31,2013-05-08
6608/11-2,CONDUCTOR,30,447.0,36,447.0,0.00,4189,9999-12-31,2013-05-08
6608/11-2,INTERM.,9 5/8,1249.0,12 1/4,1249.0,1.52,4189,9999-12-31,2013-05-08
6608/11-2,OPEN HOLE,NULL,2215.0,8 1/2,2215.0,0.00,4189,9999-12-31,2013-05-08
6608/11-3,CONDUCTOR,30,457.0,36,460.0,0.00,4630,9999-12-31,2013-05-08
6608/11-3,SURF.COND.,13 3/8,725.0,17 1/2,730.0,1.34,4630,9999-12-31,2013-05-08
6608/11-3,OPEN HOLE,NULL,2031.0,12 1/4,2031.0,0.00,4630,9999-12-31,2013-05-08
6608/11-4,CONDUCTOR,30,426.0,36,425.0,0.00,4939,9999-12-31,2013-05-08
6608/11-4,SURF.COND.,9 5/8,1349.0,12 1/4,1357.0,1.55,4939,9999-12-31,2013-05-08
6608/11-4,OPEN HOLE,NULL,2317.0,8 1/2,2317.0,0.00,4939,9999-12-31,2013-05-08
6608/11-5,CONDUCTOR,30,410.0,36,416.0,0.00,5316,9999-12-31,2013-05-08
6608/11-5,SURF.COND.,9 5/8,1299.0,12 1/4,1305.0,1.57,5316,9999-12-31,2013-05-08
6608/11-5,OPEN HOLE,NULL,2270.0,8 1/2,2270.0,0.00,5316,9999-12-31,2013-05-08
6608/11-6,CONDUCTOR,30,426.0,36,429.0,0.00,5868,9999-12-31,2013-05-08
6608/11-6,INTERM.,9 5/8,1300.0,12 1/4,1306.0,1.54,5868,9999-12-31,2013-05-08
6608/11-6,OPEN HOLE,NULL,1850.0,8 1/2,1850.0,0.00,5868,9999-12-31,2013-05-08
6608/8-1,CONDUCTOR,30,418.0,36,418.0,0.00,2974,9999-12-31,2013-05-08
6608/8-1,SURF.COND.,20,652.0,26,659.0,1.39,2974,9999-12-31,2013-05-08
6608/8-1,INTERM.,13 3/8,1544.0,17 1/2,1624.0,1.72,2974,9999-12-31,2013-05-08
6608/8-1,LINER,9 5/8,2585.0,12 1/4,2587.0,1.71,2974,9999-12-31,2013-05-08
6608/8-1,OPEN HOLE,NULL,3013.0,8 1/2,3013.0,0.00,2974,9999-12-31,2013-05-08
6608/8-2,CONDUCTOR,30,407.0,36,410.0,0.00,2989,9999-12-31,2013-05-08
6608/8-2,SURF.COND.,13 3/8,1498.0,17 1/2,1504.0,0.00,2989,9999-12-31,2013-05-08
6608/8-2,OPEN HOLE,NULL,2831.0,12 1/4,2831.0,0.00,2989,9999-12-31,2013-05-08
6609/10-1,CONDUCTOR,30,413.0,36,415.0,1.38,24,9999-12-31,2013-05-08
6609/10-1,SURF.COND.,20,654.0,26,668.0,1.56,24,9999-12-31,2013-05-08
6609/10-1,INTERM.,13 3/8,1247.0,17 1/2,1265.0,1.87,24,9999-12-31,2013-05-08
6609/10-1,OPEN HOLE,NULL,2166.0,12 1/4,2166.0,0.00,24,9999-12-31,2013-05-08
6609/10-2,CONDUCTOR,30,349.0,36,352.0,0.00,6188,9999-12-31,2013-05-08
6609/10-2,SURF.COND.,13 3/8,1229.0,17 1/2,1237.0,1.88,6188,9999-12-31,2013-05-08
6609/10-2,INTERM.,9 5/8,1881.0,12 1/4,1888.0,1.97,6188,9999-12-31,2013-05-08
6609/10-2,OPEN HOLE,NULL,2528.0,8 1/2,2528.0,0.00,6188,9999-12-31,2013-05-08
6609/11-1,CONDUCTOR,30,325.0,36,332.0,0.00,15,9999-12-31,2013-05-08
6609/11-1,SURF.COND.,20,896.0,26,915.0,1.58,15,9999-12-31,2013-05-08
6609/11-1,INTERM.,13 3/8,1849.0,17 1/2,1864.0,2.00,15,9999-12-31,2013-05-08
6609/11-1,OPEN HOLE,NULL,3068.0,12 1/4,3068.0,0.00,15,9999-12-31,2013-05-08
6609/5-1,CONDUCTOR,30,389.0,36,389.0,0.00,445,9999-12-31,2013-05-08
6609/5-1,SURF.COND.,20,805.0,26,820.0,1.49,445,9999-12-31,2013-05-08
6609/5-1,INTERM.,13 3/8,1660.0,17 1/2,1676.0,1.98,445,9999-12-31,2013-05-08
6609/5-1,INTERM.,9 5/8,3103.0,12 1/4,3125.0,2.18,445,9999-12-31,2013-05-08
6609/5-1,OPEN HOLE,NULL,3600.0,8 1/2,3600.0,0.00,445,9999-12-31,2013-05-08
6609/6-1,CONDUCTOR,30,430.0,36,431.0,0.00,5626,9999-12-31,2013-05-08
6609/6-1,SURF.COND.,20,998.0,26,1005.0,1.32,5626,9999-12-31,2013-05-08
6609/6-1,INTERM.,13 3/8,1445.0,17 1/2,1451.0,1.69,5626,9999-12-31,2013-05-08
6609/6-1,INTERM.,9 5/8,2213.0,12 1/4,2221.0,1.77,5626,9999-12-31,2013-05-08
6609/6-1,OPEN HOLE,NULL,2710.0,8 1/2,2710.0,0.00,5626,9999-12-31,2013-05-08
6609/7-1,CONDUCTOR,30,348.0,36,350.0,0.00,19,9999-12-31,2013-05-08
6609/7-1,SURF.COND.,20,1025.0,26,1040.0,1.46,19,9999-12-31,2013-05-08
6609/7-1,INTERM.,13 3/8,1833.0,17 1/2,1843.0,1.73,19,9999-12-31,2013-05-08
6609/7-1,OPEN HOLE,NULL,1969.0,12 1/4,1969.0,0.00,19,9999-12-31,2013-05-08
6610/2-1 S,CONDUCTOR,30,491.0,36,493.0,0.00,2874,9999-12-31,2013-05-08
6610/2-1 S,SURF.COND.,13 3/8,938.0,17 1/2,940.0,1.54,2874,9999-12-31,2013-05-08
6610/2-1 S,INTERM.,9 5/8,1740.0,12 1/4,1740.0,1.81,2874,9999-12-31,2013-05-08
6610/2-1 S,OPEN HOLE,NULL,2673.0,8 1/2,2673.0,0.00,2874,9999-12-31,2013-05-08
6610/3-1,CONDUCTOR,30,393.0,36,395.0,0.00,1864,9999-12-31,2013-05-08
6610/3-1,SURF.COND.,20,919.0,26,920.0,1.65,1864,9999-12-31,2013-05-08
6610/3-1,INTERM.,13 3/8,1744.0,17 1/2,1746.0,1.75,1864,9999-12-31,2013-05-08
6610/3-1,OPEN HOLE,NULL,3126.0,12 1/4,3126.0,0.00,1864,9999-12-31,2013-05-08
6610/3-1 R,INTERM.,9 5/8,3469.0,12 1/4,3469.0,0.00,2193,9999-12-31,2013-05-08
6610/3-1 R,OPEN HOLE,NULL,4200.0,8 1/2,4200.0,0.00,2193,9999-12-31,2013-05-08
6610/7-1,CONDUCTOR,30,353.0,36,355.0,0.00,12,9999-12-31,2013-05-08
6610/7-1,SURF.COND.,20,801.0,26,812.0,1.46,12,9999-12-31,2013-05-08
6610/7-1,INTERM.,13 3/8,1252.0,17 1/2,1265.0,1.74,12,9999-12-31,2013-05-08
6610/7-1,INTERM.,9 5/8,2097.0,12 1/4,2115.0,1.76,12,9999-12-31,2013-05-08
6610/7-1,OPEN HOLE,NULL,3333.0,8 1/2,3333.0,0.00,12,9999-12-31,2013-05-08
6610/7-2,CONDUCTOR,30,321.0,36,321.0,0.00,26,9999-12-31,2013-05-08
6610/7-2,SURF.COND.,20,701.0,26,715.0,1.53,26,9999-12-31,2013-05-08
6610/7-2,INTERM.,16,1450.0,22,1465.0,1.78,26,9999-12-31,2013-05-08
6610/7-2,INTERM.,13 3/8,2143.0,17 1/2,2160.0,1.76,26,9999-12-31,2013-05-08
6610/7-2,INTERM.,9 5/8,3471.0,12 1/4,3486.0,2.00,26,9999-12-31,2013-05-08
6610/7-2,OPEN HOLE,NULL,4215.0,8 1/2,4215.0,0.00,26,9999-12-31,2013-05-08
6704/12-1,CONDUCTOR,30,1476.0,36,1476.0,0.00,3759,9999-12-31,2013-05-08
6704/12-1,SURF.COND.,20,2162.0,26,2167.0,1.17,3759,9999-12-31,2013-05-08
6704/12-1,INTERM.,13 3/8,2379.0,17,2384.0,1.26,3759,9999-12-31,2013-05-08
6704/12-1,INTERM.,9 5/8,2854.0,12 1/4,2855.0,1.40,3759,9999-12-31,2013-05-08
6704/12-1,OPEN HOLE,NULL,4103.0,8 1/2,4103.0,0.00,3759,9999-12-31,2013-05-08
6705/10-1,CONDUCTOR,30,1447.0,36,1450.0,0.00,6044,9999-12-31,2013-05-08
6705/10-1,SURF.COND.,20,2350.0,26,2363.0,1.27,6044,9999-12-31,2013-05-08
6705/10-1,INTERM.,13 3/8,2896.0,17 1/2,2908.0,1.39,6044,9999-12-31,2013-05-08
6705/10-1,OPEN HOLE,NULL,3775.0,12 1/4,3775.0,0.00,6044,9999-12-31,2013-05-08
6706/11-1,CONDUCTOR,30,1340.0,36,1343.0,0.00,3202,9999-12-31,2013-05-08
6706/11-1,SURF.COND.,20,1431.0,26,1445.0,1.15,3202,9999-12-31,2013-05-08
6706/11-1,LINER,16,1908.0,17 1/2,1911.0,1.26,3202,9999-12-31,2013-05-08
6706/11-1,LINER,9 5/8,2246.0,14 3/4,2250.0,1.36,3202,9999-12-31,2013-05-08
6706/11-1,OPEN HOLE,NULL,4317.0,8 1/2,4317.0,0.00,3202,9999-12-31,2013-05-08
6706/12-1,CONDUCTOR,30,1376.0,36,1379.0,0.00,5867,9999-12-31,2013-05-08
6706/12-1,SURF.COND.,20,2024.0,26,2034.0,1.39,5867,9999-12-31,2013-05-08
6706/12-1,PILOT HOLE,NULL,2034.0,12 1/4,2034.0,0.00,5867,9999-12-31,2013-05-08
6706/12-1,INTERM.,9 5/8,2572.0,12 1/4,2583.0,1.44,5867,9999-12-31,2013-05-08
6706/12-1,OPEN HOLE,NULL,3950.0,8 1/2,3950.0,0.00,5867,9999-12-31,2013-05-08
6706/6-1,CONDUCTOR,36,1422.0,42,1428.0,0.00,4705,9999-12-31,2013-05-08
6706/6-1,SURF.COND.,20,2042.0,28,2050.0,1.27,4705,9999-12-31,2013-05-08
6706/6-1,INTERM.,13 3/8,3211.0,17,3220.0,1.49,4705,9999-12-31,2013-05-08
6706/6-1,OPEN HOLE,NULL,3451.0,12 1/4,3451.0,0.00,4705,9999-12-31,2013-05-08
6707/10-1,CONDUCTOR,30,1371.0,36,1376.3,0.00,3075,9999-12-31,2013-05-08
6707/10-1,CONDUCTOR,NULL,30.0,NULL,0.0,0.00,3075,9999-12-31,2013-05-08
6707/10-1,SURF.COND.,20,2202.7,26,2207.0,1.37,3075,9999-12-31,2013-05-08
6707/10-1,INTERM.,13 3/8,2890.7,17 1/2,2896.0,1.49,3075,9999-12-31,2013-05-08
6707/10-1,INTERM.,9 5/8,3865.2,12 1/4,3871.0,1.70,3075,9999-12-31,2013-05-08
6707/10-1,OPEN HOLE,NULL,5039.0,8,5039.0,0.00,3075,9999-12-31,2013-05-08
6707/10-2 A,OPEN HOLE,NULL,4850.0,8 1/2,4850.0,0.00,5931,9999-12-31,2013-05-08
6707/10-2 S,CONDUCTOR,30,1360.0,36,1363.0,0.00,5918,9999-12-31,2013-05-08
6707/10-2 S,SURF.COND.,20,2000.0,26,2010.0,1.39,5918,9999-12-31,2013-05-08
6707/10-2 S,INTERM.,9 5/8,3100.0,12 1/4,0.0,0.00,5918,9999-12-31,2013-05-08
6707/10-2 S,INTERM.,9 5/8,3090.0,12 1/4,3100.0,1.54,5918,9999-12-31,2013-05-08
6710/10-1,CONDUCTOR,30,428.0,36,428.0,0.00,3941,9999-12-31,2013-05-08
6710/10-1,INTERM.,13 3/8,834.0,17 1/2,834.0,1.65,3941,9999-12-31,2013-05-08
6710/10-1,OPEN HOLE,NULL,1095.0,12 1/4,1095.0,0.00,3941,9999-12-31,2013-05-08
6710/10-1,OPEN HOLE,NULL,2267.0,8 1/2,2267.0,0.00,3941,9999-12-31,2013-05-08
7/1-1,CONDUCTOR,30,154.0,36,159.0,0.00,192,9999-12-31,2013-05-08
7/1-1,SURF.COND.,20,367.0,26,381.0,0.00,192,9999-12-31,2013-05-08
7/1-1,INTERM.,13 3/8,1571.0,17 1/2,1601.0,0.00,192,9999-12-31,2013-05-08
7/1-1,OPEN HOLE,NULL,2808.0,12 1/4,2808.0,0.00,192,9999-12-31,2013-05-08
7/11-1,CONDUCTOR,30,141.0,36,141.0,0.00,149,9999-12-31,2013-05-08
7/11-1,SURF.COND.,20,457.0,26,463.0,0.00,149,9999-12-31,2013-05-08
7/11-1,INTERM.,13 3/8,1965.0,17 1/2,1982.0,0.00,149,9999-12-31,2013-05-08
7/11-1,INTERM.,9 5/8,3124.0,12 1/4,3145.0,0.00,149,9999-12-31,2013-05-08
7/11-10 S,CONDUCTOR,30,185.0,36,192.0,0.00,1563,9999-12-31,2013-05-08
7/11-10 S,INTERM.,18 5/8,597.0,24,620.0,0.00,1563,9999-12-31,2013-05-08
7/11-10 S,INTERM.,13 3/8,1941.0,17 1/2,1957.0,0.00,1563,9999-12-31,2013-05-08
7/11-10 S,INTERM.,9 5/8,4205.0,12 1/4,4220.0,1.97,1563,9999-12-31,2013-05-08
7/11-10 S,LINER,7,4564.0,8 1/2,4566.0,0.00,1563,9999-12-31,2013-05-08
7/11-11 S,CONDUCTOR,30,201.0,36,214.0,0.00,5474,9999-12-31,2013-05-08
7/11-11 S,SURF.COND.,13 3/8,1312.0,17 1/2,1322.0,1.70,5474,9999-12-31,2013-05-08
7/11-11 S,INTERM.,9 5/8,4285.0,12 1/4,4296.0,1.90,5474,9999-12-31,2013-05-08
7/11-11 S,OPEN HOLE,NULL,4679.0,8 1/2,4679.0,0.00,5474,9999-12-31,2013-05-08
7/11-12 A,CONDUCTOR,30,244.0,36,255.0,0.00,6655,9999-12-31,2013-05-08
7/11-12 A,PILOT HOLE,NULL,970.0,12 1/4,970.0,0.00,6655,9999-12-31,2013-05-08
7/11-12 A,SURF.COND.,20,959.0,26,964.0,1.75,6655,9999-12-31,2013-05-08
7/11-12 A,INTERM.,13 5/8,3895.0,17 1/2,3900.0,1.97,6655,9999-12-31,2013-05-08
7/11-12 A,INTERM.,10 3/4,3912.0,12 1/4,3912.0,2.09,6655,9999-12-31,2013-05-08
7/11-12 A,LINER,7 3/4,5216.0,8 1/2,5216.0,2.25,6655,9999-12-31,2013-05-08
7/11-12 A,OPEN HOLE,NULL,5672.0,6 1/2,5672.0,0.00,6655,9999-12-31,2013-05-08
7/11-12 S,CONDUCTOR,30,244.0,36,255.0,0.00,6549,9999-12-31,2013-05-08
7/11-12 S,PILOT HOLE,NULL,970.0,12 1/4,970.0,1.97,6549,9999-12-31,2013-05-08
7/11-12 S,SURF.COND.,20,959.0,26,964.0,1.75,6549,9999-12-31,2013-05-08
7/11-12 S,INTERM.,13 3/8,3895.0,17 1/2,3900.0,2.30,6549,9999-12-31,2013-05-08
7/11-12 S,INTERM.,10 3/4,4958.0,12 1/4,4964.0,0.00,6549,9999-12-31,2013-05-08
7/11-12 S,OPEN HOLE,NULL,5420.0,8 1/2,0.0,0.00,6549,9999-12-31,2013-05-08
7/11-2,CONDUCTOR,30,132.0,36,132.0,0.00,156,9999-12-31,2013-05-08
7/11-2,SURF.COND.,20,484.0,26,484.0,0.00,156,9999-12-31,2013-05-08
7/11-2,INTERM.,13 3/8,1945.0,17 1/2,1945.0,0.00,156,9999-12-31,2013-05-08
7/11-2,INTERM.,9 5/8,3203.0,12 1/4,3203.0,0.00,156,9999-12-31,2013-05-08
7/11-2,OPEN HOLE,NULL,3427.0,8 1/2,3427.0,0.00,156,9999-12-31,2013-05-08
7/11-3,CONDUCTOR,20,172.0,26,176.0,0.00,159,9999-12-31,2013-05-08
7/11-3,INTERM.,13 3/8,496.0,17 1/2,511.0,0.00,159,9999-12-31,2013-05-08
7/11-3,INTERM.,9 5/8,1973.0,12 1/4,1994.0,0.00,159,9999-12-31,2013-05-08
7/11-3,PROD.,7,3341.0,8 1/2,3351.0,0.00,159,9999-12-31,2013-05-08
7/11-4,CONDUCTOR,20,160.0,26,160.0,0.00,167,9999-12-31,2013-05-08
7/11-4,SURF.COND.,13 3/8,589.0,17 1/2,610.0,0.00,167,9999-12-31,2013-05-08
7/11-4,INTERM.,9 5/8,2370.0,12 1/4,2378.0,0.00,167,9999-12-31,2013-05-08
7/11-4,OPEN HOLE,NULL,3322.0,8 1/2,3322.0,0.00,167,9999-12-31,2013-05-08
7/11-5,SURF.COND.,20,601.0,26,615.0,1.74,42,9999-12-31,2013-05-08
7/11-5,INTERM.,13 3/8,2100.0,17 1/2,2115.0,1.84,42,9999-12-31,2013-05-08
7/11-5,INTERM.,9 5/8,3944.0,12 1/4,3955.0,2.05,42,9999-12-31,2013-05-08
7/11-5,LINER,7,4444.0,8 3/8,4478.0,0.00,42,9999-12-31,2013-05-08
7/11-5,CONDUCTOR,30,178.0,36,179.0,0.00,42,9999-12-31,2013-05-08
7/11-6,OPEN HOLE,NULL,4500.0,8 3/8,4500.0,0.00,86,9999-12-31,2013-05-08
7/11-6,CONDUCTOR,30,182.0,36,182.5,0.00,86,9999-12-31,2013-05-08
7/11-6,SURF.COND.,20,654.0,26,670.0,1.92,86,9999-12-31,2013-05-08
7/11-6,INTERM.,13 3/8,2044.0,17 1/2,2060.0,1.85,86,9999-12-31,2013-05-08
7/11-6,INTERM.,9 5/8,3955.0,12 1/4,3970.0,2.03,86,9999-12-31,2013-05-08
7/11-7,CONDUCTOR,30,183.8,36,0.0,0.00,57,9999-12-31,2013-05-08
7/11-7,SURF.COND.,20,498.0,26,0.0,0.00,57,9999-12-31,2013-05-08
7/11-7,INTERM.,16,1379.2,NULL,1390.0,1.70,57,9999-12-31,2013-05-08
7/11-7,INTERM.,13 3/8,3156.0,17 1/2,3158.0,1.80,57,9999-12-31,2013-05-08
7/11-7,INTERM.,9 5/8,3492.8,12 1/4,3489.0,1.83,57,9999-12-31,2013-05-08
7/11-7,LINER,7,4912.8,8 1/2,4913.0,0.00,57,9999-12-31,2013-05-08
7/11-8,CONDUCTOR,30,188.0,36,188.0,0.00,30,9999-12-31,2013-05-08
7/11-8,SURF.COND.,20,605.0,26,620.0,1.86,30,9999-12-31,2013-05-08
7/11-8,INTERM.,13 3/8,1895.0,17 1/2,1910.0,1.89,30,9999-12-31,2013-05-08
7/11-8,INTERM.,9 5/8,3673.0,12 1/4,3698.0,2.03,30,9999-12-31,2013-05-08
7/11-8,OPEN HOLE,NULL,4750.0,8 3/8,4750.0,0.00,30,9999-12-31,2013-05-08
7/11-9,CONDUCTOR,30,190.0,36,192.0,0.00,856,9999-12-31,2013-05-08
7/11-9,SURF.COND.,20,708.0,26,723.0,2.14,856,9999-12-31,2013-05-08
7/11-9,INTERM.,13 3/8,2195.0,17 1/2,2212.0,2.00,856,9999-12-31,2013-05-08
7/11-9,INTERM.,9 5/8,3932.0,12 1/4,3947.0,0.00,856,9999-12-31,2013-05-08
7/11-9,LINER,7,4255.0,8 1/2,4272.0,0.00,856,9999-12-31,2013-05-08
7/1-2 S,CONDUCTOR,30,198.0,36,201.0,0.00,5793,9999-12-31,2013-05-08
7/1-2 S,SURF.COND.,20,583.0,26,592.0,1.85,5793,9999-12-31,2013-05-08
7/1-2 S,INTERM.,13 3/8,1313.0,17 1/2,1320.0,1.80,5793,9999-12-31,2013-05-08
7/1-2 S,INTERM.,9 5/8,2931.0,12 1/4,2937.0,2.12,5793,9999-12-31,2013-05-08
7/1-2 S,OPEN HOLE,NULL,3175.0,8 1/2,3175.0,0.00,5793,9999-12-31,2013-05-08
7/12-11,OPEN HOLE,NULL,3868.0,12 1/2,3868.0,0.00,1787,9999-12-31,2013-05-08
7/12-11,CONDUCTOR,30,163.0,36,165.0,0.00,1787,9999-12-31,2013-05-08
7/12-11,INTERM.,20,935.0,26,937.0,1.70,1787,9999-12-31,2013-05-08
7/12-11,INTERM.,13 3/8,2735.0,17 1/2,2737.0,1.90,1787,9999-12-31,2013-05-08
7/12-6,CONDUCTOR,30,167.0,36,172.0,0.00,281,9999-12-31,2013-05-08
7/12-6,SURF.COND.,18 5/8,465.0,17 1/2,480.0,1.88,281,9999-12-31,2013-05-08
7/12-6,INTERM.,13 3/8,1684.0,17 1/2,1696.0,1.83,281,9999-12-31,2013-05-08
7/12-6,INTERM.,9 5/8,3337.0,12 1/4,3350.0,1.97,281,9999-12-31,2013-05-08
7/12-6,LINER,7,3688.0,8 1/2,3700.0,0.00,281,9999-12-31,2013-05-08
7/3-1,OPEN HOLE,NULL,4700.0,8 1/2,4700.0,0.00,164,9999-12-31,2013-05-08
7/3-1,CONDUCTOR,30,146.0,36,146.0,0.00,164,9999-12-31,2013-05-08
7/3-1,SURF.COND.,20,363.0,26,371.0,0.00,164,9999-12-31,2013-05-08
7/3-1,INTERM.,13 3/8,1557.0,17 12,1557.0,0.00,164,9999-12-31,2013-05-08
7/3-1,INTERM.,9 5/8,2708.0,12 1/4,2720.0,0.00,164,9999-12-31,2013-05-08
7/4-1,OPEN HOLE,7,3133.0,8 1/2,3133.0,0.00,2136,9999-12-31,2013-05-08
7/4-1,CONDUCTOR,30,167.0,36,167.0,0.00,2136,9999-12-31,2013-05-08
7/4-1,INTERM.,20,900.0,26,901.0,2.00,2136,9999-12-31,2013-05-08
7/4-1,INTERM.,13 3/8,2445.0,17 1/2,2447.0,2.00,2136,9999-12-31,2013-05-08
7/4-1,INTERM.,9 7/8,2970.0,12 1/4,2972.0,2.08,2136,9999-12-31,2013-05-08
7/4-2,CONDUCTOR,30,208.0,36,210.0,0.00,5683,9999-12-31,2013-05-08
7/4-2,SURF.COND.,20,950.0,26,955.0,1.73,5683,9999-12-31,2013-05-08
7/4-2,INTERM.,13 3/8,1848.0,17 1/2,1850.0,1.91,5683,9999-12-31,2013-05-08
7/4-2,INTERM.,9 5/8,3219.0,12 1/4,3222.0,21.00,5683,9999-12-31,2013-05-08
7/4-2,OPEN HOLE,NULL,3450.0,8 1/2,3458.0,0.00,5683,9999-12-31,2013-05-08
7/7-1,CONDUCTOR,30,167.0,36,168.0,0.00,1492,9999-12-31,2013-05-08
7/7-1,OPEN HOLE,NULL,3500.0,8 1/2,3500.0,0.00,1492,9999-12-31,2013-05-08
7/7-1,INTERM.,20,567.0,26,580.0,1.64,1492,9999-12-31,2013-05-08
7/7-1,INTERM.,13 3/8,2548.0,18,2565.0,1.86,1492,9999-12-31,2013-05-08
7/7-1,INTERM.,9 5/8,3251.0,12 1/4,3263.0,1.63,1492,9999-12-31,2013-05-08
7/7-2,CONDUCTOR,30,165.0,36,165.0,0.00,1868,9999-12-31,2013-05-08
7/7-2,INTERM.,20,886.0,26,886.0,2.05,1868,9999-12-31,2013-05-08
7/7-2,INTERM.,13 3/8,2728.0,17 1/2,2728.0,2.00,1868,9999-12-31,2013-05-08
7/7-2,INTERM.,9 5/8,3283.0,12 1/4,3283.0,2.05,1868,9999-12-31,2013-05-08
7/7-2,LINER,7,3420.0,8 1/2,3420.0,0.00,1868,9999-12-31,2013-05-08
7/7-3,CONDUCTOR,30,164.5,36,165.0,0.00,2113,9999-12-31,2013-05-08
7/7-3,INTERM.,20,903.5,26,905.0,2.00,2113,9999-12-31,2013-05-08
7/7-3,INTERM.,13 3/8,2661.0,17 1/2,2663.0,1.95,2113,9999-12-31,2013-05-08
7/7-3,INTERM.,9 5/8,3339.0,12 1/4,3340.0,2.04,2113,9999-12-31,2013-05-08
7/7-3,OPEN HOLE,NULL,3584.0,8 1/2,3584.0,0.00,2113,9999-12-31,2013-05-08
7/7-4,CONDUCTOR,30,218.0,36,223.0,0.00,5570,9999-12-31,2013-05-08
7/7-4,SURF.COND.,20,620.0,24,625.0,1.49,5570,9999-12-31,2013-05-08
7/7-4,INTERM.,13 3/8,1164.0,17 1/2,1175.0,1.66,5570,9999-12-31,2013-05-08
7/7-4,OPEN HOLE,NULL,3054.0,12 1/4,3054.0,0.00,5570,9999-12-31,2013-05-08
7/8-1,CONDUCTOR,30,125.0,36,125.0,0.00,158,9999-12-31,2013-05-08
7/8-1,SURF.COND.,20,483.0,26,516.0,0.00,158,9999-12-31,2013-05-08
7/8-1,INTERM.,13 3/8,1946.0,17 1/2,1982.0,0.00,158,9999-12-31,2013-05-08
7/8-1,INTERM.,9 5/8,2125.0,12 1/4,2145.0,0.00,158,9999-12-31,2013-05-08
7/8-1,LINER,7,3232.0,8 1/2,3232.0,0.00,158,9999-12-31,2013-05-08
7/8-2,CONDUCTOR,30,142.0,36,142.0,0.00,294,9999-12-31,2013-05-08
7/8-2,SURF.COND.,20,437.0,26,450.0,0.00,294,9999-12-31,2013-05-08
7/8-2,INTERM.,13 3/8,1209.0,17 1/2,1219.0,0.00,294,9999-12-31,2013-05-08
7/8-2,INTERM.,9 5/8,2243.0,12 1/4,2255.0,0.00,294,9999-12-31,2013-05-08
7/8-2,OPEN HOLE,NULL,3006.0,8 1/2,3006.0,0.00,294,9999-12-31,2013-05-08
7/8-3,CONDUCTOR,30,199.0,36,199.0,0.00,28,9999-12-31,2013-05-08
7/8-3,SURF.COND.,20,610.0,26,622.0,1.88,28,9999-12-31,2013-05-08
7/8-3,INTERM.,13 3/8,1981.0,17 1/2,1995.0,1.65,28,9999-12-31,2013-05-08
7/8-3,INTERM.,9 5/8,3554.0,12 1/4,3561.0,2.03,28,9999-12-31,2013-05-08
7/8-3,LINER,7,3827.0,8 1/2,4320.0,0.00,28,9999-12-31,2013-05-08
7/8-4,CONDUCTOR,30,204.0,36,205.0,0.00,448,9999-12-31,2013-05-08
7/8-4,SURF.COND.,20,607.0,26,619.0,1.67,448,9999-12-31,2013-05-08
7/8-4,INTERM.,13 3/8,1946.0,17 1/2,1970.0,1.93,448,9999-12-31,2013-05-08
7/8-4,INTERM.,9 5/8,3796.0,12 1/4,3808.0,2.23,448,9999-12-31,2013-05-08
7/8-4,OPEN HOLE,NULL,4400.0,8 1/2,4400.0,0.00,448,9999-12-31,2013-05-08
7/8-5 S,CONDUCTOR,30,210.0,36,214.0,0.00,5304,9999-12-31,2013-05-08
7/8-5 S,SURF.COND.,13 3/8,1214.0,17 1/2,1220.0,1.75,5304,9999-12-31,2013-05-08
7/8-5 S,INTERM.,9 5/8,3765.0,12 1/4,3772.0,1.90,5304,9999-12-31,2013-05-08
7/8-5 S,LINER,7,4167.0,8 1/2,4168.0,0.00,5304,9999-12-31,2013-05-08
7/9-1,CONDUCTOR,30,108.0,36,110.0,0.00,191,9999-12-31,2013-05-08
7/9-1,SURF.COND.,20,241.0,26,244.0,0.00,191,9999-12-31,2013-05-08
7/9-1,INTERM.,13 3/8,1070.0,17 1/2,1076.0,0.00,191,9999-12-31,2013-05-08
