wlbWellboreName,wlbNpdidWellbore,wlbWell,wlbDrillingOperator,wlbProductionLicence,wlbDrillingFacility,wlbEntryDate,wlbCompletionDate,wlbDrillPermit,wlbTotalDepth,wlbWaterDepth,wlbMainArea,wlbEntryYear,wlbCompletionYear,wlbSeismicLocation,wlbGeodeticDatum,wlbNsDeg,wlbNsMin,wlbNsSec,wlbNsCode,wlbEwDeg,wlbEwMin,wlbEwSec,wlbEwCode,wlbNsDecDeg,wlbEwDesDeg,wlbNsUtm,wlbEwUtm,wlbUtmZone,wlbNamePart1,wlbNamePart2,wlbNamePart3,wlbNamePart4,wlbNamePart5,wlbNamePart6,wlbDateUpdated,wlbDateUpdatedMax,dateSyncNPD
2/4-U-28,5939,2/4-U-28,ConocoPhillips Skandinavia AS,018,BUCENTAUR,2008-08-30,2008-08-30,457-G2,117.0,78.8,NORTH SEA,2008,2008,NULL,ED50,56,32,10.78,N,3,12,43.26,E,56.5363,3.2120,6265933.58,513039.94,31,2,4,U,28,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
2/4-U-29,5940,2/4-U-29,ConocoPhillips Skandinavia AS,018,BUCENTAUR,2008-08-31,2008-08-31,457-G3,119.0,78.0,NORTH SEA,2008,2008,NULL,ED50,56,32,12.61,N,3,12,41.23,E,56.5368,3.2115,6265990.05,513005.09,31,2,4,U,29,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
2/4-U-30,5941,2/4-U-30,ConocoPhillips Skandinavia AS,018,BUCENTAUR,2008-08-31,2008-08-31,457-G4,119.0,78.7,NORTH SEA,2008,2008,NULL,ED50,56,32,9.82,N,3,12,36.12,E,56.5361,3.2100,6265903.52,512918.05,31,2,4,U,30,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
2/4-U-31,6631,2/4-U-31,Statoil Petroleum AS,146,BUCENTAUR,2011-06-07,2011-06-07,538-G,35.0,68.0,NORTH SEA,2011,2011,NULL,ED50,56,42,15.6,N,3,7,56.7,E,56.7043,3.1324,6284622.49,508108.11,31,2,4,U,31,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
2/4-U-32,6632,2/4-U-32,Statoil Petroleum AS,146,BUCENTAUR,2011-06-07,2011-06-07,539-G,23.0,68.0,NORTH SEA,2011,2011,NULL,ED50,56,42,16.4,N,3,7,53.4,E,56.7046,3.1315,6284647.12,508051.94,31,2,4,U,32,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
2/4-U-33,6633,2/4-U-33,Statoil Petroleum AS,146,BUCENTAUR,2011-06-06,2011-06-06,540-G,35.0,68.0,NORTH SEA,2011,2011,NULL,ED50,56,42,17.6,N,3,7,56.4,E,56.7049,3.1323,6284684.32,508102.89,31,2,4,U,33,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
2/4-U-34,6634,2/4-U-34,Statoil Petroleum AS,146,BUCENTAUR,2011-06-07,2011-06-07,541-G,33.0,67.8,NORTH SEA,2011,2011,NULL,ED50,56,41,42.2,N,3,8,25.5,E,56.6951,3.1404,6283590.72,508600.08,31,2,4,U,34,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
2/4-U-35,6635,2/4-U-35,Statoil Petroleum AS,146,BUCENTAUR,2011-06-08,2011-06-08,542-G,34.0,68.0,NORTH SEA,2011,2011,NULL,ED50,56,41,43,N,3,8,25.1,E,56.6953,3.1403,6283615.44,508593.23,31,2,4,U,35,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
2/4-U-36,6636,2/4-U-36,Statoil Petroleum AS,146,BUCENTAUR,2011-06-08,2011-06-08,543-G,33.0,67.8,NORTH SEA,2011,2011,NULL,ED50,56,41,44.2,N,3,8,28.1,E,56.6956,3.1411,6283652.65,508644.19,31,2,4,U,36,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
2/4-U-37,6860,2/4-U-37,Phillips Petroleum Company Norway,018,BUCENTAUR,1994-06-21,1994-06-22,602-G,140.0,77.0,NORTH SEA,1994,1994,NULL,ED50,56,32,51.47,N,3,13,6.56,E,56.5476,3.2185,6267192.95,513434.01,31,2,4,U,37,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
2/4-U-38,6861,2/4-U-38,Phillips Petroleum Company Norway,018,BUCENTAUR,1994-06-23,1994-06-25,603-G,180.0,77.0,NORTH SEA,1994,1994,NULL,ED50,56,32,51.47,N,3,13,9.72,E,56.5476,3.2194,6267193.13,513487.98,31,2,4,U,38,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
2/4-U-39,6862,2/4-U-39,Phillips Petroleum Company Norway,018,BUCENTAUR,1994-06-29,1994-06-30,604-G,180.0,77.0,NORTH SEA,1994,1994,NULL,ED50,56,32,56.15,N,3,13,12.91,E,56.5489,3.2203,6267338.00,513542.00,31,2,4,U,39,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
2/4-U-40,6863,2/4-U-40,Phillips Petroleum Company Norway,018,BUCENTAUR,1994-07-02,1994-07-04,605-G,168.0,77.0,NORTH SEA,1994,1994,NULL,ED50,56,32,53.95,N,3,13,13.01,E,56.5483,3.2203,6267269.99,513543.93,31,2,4,U,40,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
2/4-U-41,6864,2/4-U-41,Phillips Petroleum Company Norway,018,BUCENTAUR,1994-07-05,1994-07-06,606-G,163.0,77.0,NORTH SEA,1994,1994,NULL,ED50,56,32,55.28,N,3,13,11.09,E,56.5487,3.2197,6267311.00,513511.00,31,2,4,U,41,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
2/4-U-42,6865,2/4-U-42,Phillips Petroleum Company Norway,018,BUCENTAUR,1994-07-07,1994-07-08,607-G,110.0,77.0,NORTH SEA,1994,1994,NULL,ED50,56,32,50.4,N,3,13,6.26,E,56.5473,3.2184,6267159.85,513428.99,31,2,4,U,42,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
2/4-U-43,6866,2/4-U-43,Phillips Petroleum Company Norway,018,BUCENTAUR,1994-07-08,1994-07-09,608-G,167.0,77.0,NORTH SEA,1994,1994,NULL,ED50,56,32,50.34,N,3,13,6.85,E,56.5473,3.2186,6267158.03,513439.07,31,2,4,U,43,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
2/4-U-44,6867,2/4-U-44,Phillips Petroleum Company Norway,018,BUCENTAUR,1994-06-28,1994-06-28,609-G,121.0,77.0,NORTH SEA,1994,1994,NULL,ED50,56,32,50.05,N,3,13,26.28,E,56.5472,3.2240,6267150.13,513770.96,31,2,4,U,44,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
2/4-U-45,6868,2/4-U-45,Phillips Petroleum Company Norway,018,BUCENTAUR,1994-07-04,1994-07-05,610-G,140.0,77.0,NORTH SEA,1994,1994,NULL,ED50,56,32,48.11,N,3,13,25.22,E,56.5467,3.2237,6267090.09,513753.05,31,2,4,U,45,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
2/4-U-46,6869,2/4-U-46,Phillips Petroleum Company Norway,018,BUCENTAUR,1994-06-25,1994-06-26,611-G,180.0,77.0,NORTH SEA,1994,1994,NULL,ED50,56,32,49.52,N,3,13,15.16,E,56.5471,3.2209,6267133.13,513581.09,31,2,4,U,46,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
2/4-U-47,6870,2/4-U-47,Phillips Petroleum Company Norway,018,BUCENTAUR,1994-06-26,1994-06-28,612-G,181.0,77.0,NORTH SEA,1994,1994,NULL,ED50,56,32,49.57,N,3,13,20.19,E,56.5471,3.2223,6267134.95,513666.99,31,2,4,U,47,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
2/4-U-48,6871,2/4-U-48,Phillips Petroleum Company Norway,018,BUCENTAUR,1994-07-01,1994-07-02,613-G,165.0,77.0,NORTH SEA,1994,1994,NULL,ED50,56,32,46.99,N,3,13,16.9,E,56.5464,3.2214,6267055.00,513611.06,31,2,4,U,48,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
2/4-U-49,6872,2/4-U-49,Phillips Petroleum Company Norway,018,BUCENTAUR,1996-02-11,1996-02-12,614-G,71.0,102.0,NORTH SEA,1996,1996,NULL,ED50,56,29,25.54,N,3,19,48.7,E,56.4904,3.3302,6260853.12,520332.92,31,2,4,U,49,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
2/4-U-50,6873,2/4-U-50,Phillips Petroleum Company Norway,018,BUCENTAUR,2001-07-01,2001-07-01,615-G,104.0,75.0,NORTH SEA,2001,2001,NULL,ED50,56,33,51.99,N,3,12,7.63,E,56.5644,3.2021,6269061.14,512422.01,31,2,4,U,50,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
2/4-U-51,6874,2/4-U-51,Phillips Petroleum Company Norway,018,BUCENTAUR,2001-07-03,2001-07-03,616-G,105.0,76.0,NORTH SEA,2001,2001,NULL,ED50,56,33,47.26,N,3,12,12,E,56.5631,3.2033,6268915.11,512497.05,31,2,4,U,51,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
2/4-U-52,6875,2/4-U-52,Phillips Petroleum Company Norway,018,BUCENTAUR,2002-09-13,2002-09-14,617-G,142.0,79.0,NORTH SEA,2002,2002,NULL,ED50,56,32,45.27,N,3,13,19.58,E,56.5459,3.2221,6267001.96,513657.00,31,2,4,U,52,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
2/4-U-53,6876,2/4-U-53,Phillips Petroleum Company Norway,018,BUCENTAUR,2002-09-13,2002-09-13,618-G,109.0,79.0,NORTH SEA,2002,2002,NULL,ED50,56,32,43.16,N,3,13,24.95,E,56.5453,3.2236,6266937.02,513748.94,31,2,4,U,53,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
2/4-U-54,6877,2/4-U-54,Phillips Petroleum Company Norway,018,BUCENTAUR,2002-09-12,2002-09-12,619-G,143.0,79.0,NORTH SEA,2002,2002,NULL,ED50,56,32,42.13,N,3,13,22.2,E,56.5450,3.2228,6266905.02,513702.07,31,2,4,U,54,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
2/4-U-55,6878,2/4-U-55,ConocoPhillips Skandinavia AS,018,FUGRO EXPLORER,2006-10-23,2006-10-23,620-G,98.0,68.0,NORTH SEA,2006,2006,NULL,ED50,56,36,42.1,N,3,8,39.16,E,56.6117,3.1442,6274311.98,508851.99,31,2,4,U,55,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
2/4-U-56,6879,2/4-U-56,ConocoPhillips Skandinavia AS,018,FUGRO EXPLORER,2006-10-24,2006-10-24,621-G,99.0,68.0,NORTH SEA,2006,2006,NULL,ED50,56,36,44.07,N,3,8,38.35,E,56.6122,3.1440,6274372.87,508838.05,31,2,4,U,56,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
2/4-U-57,6880,2/4-U-57,ConocoPhillips Skandinavia AS,018,BUCENTAUR,2011-02-10,2011-02-11,622-G,117.0,76.0,NORTH SEA,2011,2011,NULL,ED50,56,31,12.83,N,3,13,24.42,E,56.5202,3.2235,6264144.01,513748.97,31,2,4,U,57,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
2/5-U-1,5735,2/5-U-1,Lundin Norway AS,006 C,BUCENTAUR,2008-01-22,2008-01-22,417-G1,110.0,67.7,NORTH SEA,2008,2008,NULL,ED50,56,36,24.57,N,3,26,1.98,E,56.6068,3.4339,6273844.85,526636.03,31,2,5,U,1,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
2/5-U-2,5736,2/5-U-2,Lundin Norway AS,006 C,BUCENTAUR,2008-01-23,2008-01-23,417-G2,104.0,67.2,NORTH SEA,2008,2008,NULL,ED50,56,36,24.32,N,3,25,58.34,E,56.6068,3.4329,6273836.73,526574.01,31,2,5,U,2,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
2/5-U-3,5737,2/5-U-3,Lundin Norway AS,006 C,BUCENTAUR,2008-01-23,2008-01-23,417-G3,107.0,67.7,NORTH SEA,2008,2008,NULL,ED50,56,36,26.16,N,3,25,59.77,E,56.6073,3.4333,6273893.78,526598.04,31,2,5,U,3,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
2/7-U-1,1553,2/7-U-1,Phillips Petroleum Company Norway,018,BUCENTAUR,1990-04-22,1990-04-23,215-G,163.0,70.3,NORTH SEA,1990,1990,NULL,ED50,56,20,0.68,N,3,14,54.11,E,56.3335,3.2484,6243366.93,515356.99,31,2,7,U,1,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
2/7-U-2,1468,2/7-U-2,Phillips Petroleum Company Norway,018,BUCENTAUR,1990-04-24,1990-04-25,216-G,165.0,71.2,NORTH SEA,1990,1990,NULL,ED50,56,19,59.33,N,3,14,52.47,E,56.3331,3.2479,6243325.09,515328.97,31,2,7,U,2,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
2/7-U-11,5905,2/7-U-11,ConocoPhillips Skandinavia AS,018,BUCENTAUR,2008-08-01,2008-08-01,446-G,138.0,74.1,NORTH SEA,2008,2008,NULL,ED50,56,25,5.34,N,3,13,16.95,E,56.4182,3.2214,6252781.01,513657.89,31,2,7,U,11,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
2/7-U-12,5906,2/7-U-12,ConocoPhillips Skandinavia AS,018,BUCENTAUR,2008-07-18,2008-07-18,447-G,139.0,74.0,NORTH SEA,2008,2008,NULL,ED50,56,25,4.85,N,3,13,15.4,E,56.4180,3.2209,6252765.78,513631.38,31,2,7,U,12,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
2/7-U-13,5907,2/7-U-13,ConocoPhillips Skandinavia AS,018,BUCENTAUR,2008-08-02,2008-08-02,448-G,138.0,73.9,NORTH SEA,2008,2008,NULL,ED50,56,25,3.66,N,3,13,15.68,E,56.4177,3.2210,6252729.00,513636.29,31,2,7,U,13,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
2/7-U-14,5908,2/7-U-14,ConocoPhillips Skandinavia AS,018,BUCENTAUR,2008-08-10,2008-08-10,449-G,139.0,74.1,NORTH SEA,2008,2008,NULL,ED50,56,25,4.15,N,3,13,17.83,E,56.4178,3.2216,6252744.27,513673.09,31,2,7,U,14,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
2/7-U-15,5909,2/7-U-15,ConocoPhillips Skandinavia AS,018,BUCENTAUR,2008-07-22,2008-07-22,450-G,106.0,73.9,NORTH SEA,2008,2008,NULL,ED50,56,25,5.8,N,3,13,22.02,E,56.4183,3.2228,6252795.52,513744.73,31,2,7,U,15,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
2/7-U-16,5910,2/7-U-16,ConocoPhillips Skandinavia AS,018,BUCENTAUR,2008-07-15,2008-07-15,451-G,123.0,73.8,NORTH SEA,2008,2008,NULL,ED50,56,25,4.01,N,3,13,19.53,E,56.4178,3.2221,6252740.03,513702.24,31,2,7,U,16,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
2/7-U-17,5911,2/7-U-17,ConocoPhillips Skandinavia AS,018,BUCENTAUR,2008-07-19,2008-07-19,452-G,102.0,73.9,NORTH SEA,2008,2008,NULL,ED50,56,25,6.1,N,3,13,17.98,E,56.4184,3.2217,6252804.57,513675.47,31,2,7,U,17,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
2/7-U-18,5912,2/7-U-18,ConocoPhillips Skandinavia AS,018,BUCENTAUR,2008-07-14,2008-07-14,453-G,122.0,73.7,NORTH SEA,2008,2008,NULL,ED50,56,25,6.43,N,3,13,24.71,E,56.4185,3.2235,6252815.14,513790.77,31,2,7,U,18,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
2/7-U-19,5913,2/7-U-19,ConocoPhillips Skandinavia AS,018,BUCENTAUR,2008-07-16,2008-07-16,454-G,137.0,73.5,NORTH SEA,2008,2008,NULL,ED50,56,25,8.27,N,3,13,13.65,E,56.4190,3.2205,6252871.42,513601.05,31,2,7,U,19,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
2/7-U-20,6129,2/7-U-20,ConocoPhillips Skandinavia AS,018,BUCENTAUR,2009-06-06,2009-06-06,477-G,136.0,73.0,NORTH SEA,2009,2009,NULL,ED50,56,22,29,N,3,15,48.99,E,56.3747,3.2636,6247956.32,516282.02,31,2,7,U,20,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
2/7-U-21,6156,2/7-U-21,ConocoPhillips Skandinavia AS,018,BUCENTAUR,2009-06-02,2009-06-02,477-G1,158.0,73.7,NORTH SEA,2009,2009,NULL,ED50,56,22,27.33,N,3,15,45.17,E,56.3743,3.2625,6247904.43,516216.68,31,2,7,U,21,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
2/7-U-22,6836,2/7-U-22,ConocoPhillips Skandinavia AS,018,BUCENTAUR,2009-06-01,2009-06-01,597-G,136.0,73.0,NORTH SEA,2009,2009,NULL,ED50,56,22,27,N,3,15,43.26,E,56.3742,3.2620,6247894.10,516183.95,31,2,7,U,22,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
2/7-U-23,6130,2/7-U-23,ConocoPhillips Skandinavia AS,018,BUCENTAUR,2009-06-06,2009-06-06,477-G2,136.0,72.8,NORTH SEA,2009,2009,NULL,ED50,56,22,27.09,N,3,15,45.87,E,56.3742,3.2627,6247897.06,516228.72,31,2,7,U,23,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
2/7-U-24,6131,2/7-U-24,ConocoPhillips Skandinavia AS,018,BUCENTAUR,2009-06-02,2009-06-02,477-G3,136.0,73.0,NORTH SEA,2009,2009,NULL,ED50,56,22,26.07,N,3,15,43.4,E,56.3739,3.2621,6247865.36,516186.46,31,2,7,U,24,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
2/7-U-25,6132,2/7-U-25,ConocoPhillips Skandinavia AS,018,BUCENTAUR,2009-06-02,2009-06-04,477-G4,136.0,73.0,NORTH SEA,2009,2009,NULL,ED50,56,22,24.02,N,3,15,46.28,E,56.3733,3.2629,6247802.16,516236.12,31,2,7,U,25,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
2/7-U-26,6133,2/7-U-26,ConocoPhillips Skandinavia AS,018,BUCENTAUR,2009-06-07,2009-06-07,477-G5,139.0,73.0,NORTH SEA,2009,2009,NULL,ED50,56,22,25.11,N,3,15,48.79,E,56.3736,3.2636,6247836.03,516279.05,31,2,7,U,26,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
2/7-U-27,6134,2/7-U-27,ConocoPhillips Skandinavia AS,018,BUCENTAUR,2009-06-08,2009-06-08,477-G6,112.0,73.0,NORTH SEA,2009,2009,NULL,ED50,56,22,24.61,N,3,15,50.04,E,56.3735,3.2639,6247820.65,516300.56,31,2,7,U,27,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
2/7-U-28,6135,2/7-U-28,ConocoPhillips Skandinavia AS,018,BUCENTAUR,2009-06-09,2009-06-09,477-G7,111.0,73.0,NORTH SEA,2009,2009,NULL,ED50,56,22,23.22,N,3,15,46.83,E,56.3731,3.2630,6247777.46,516245.65,31,2,7,U,28,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
2/7-U-29,6136,2/7-U-29,ConocoPhillips Skandinavia AS,018,BUCENTAUR,2009-06-09,2009-06-09,477-G8,121.0,73.0,NORTH SEA,2009,2009,NULL,ED50,56,22,22.37,N,3,15,50.62,E,56.3729,3.2641,6247751.43,516310.78,31,2,7,U,29,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
2/7-U-30,6155,2/7-U-30,ConocoPhillips Skandinavia AS,018,BUCENTAUR,2009-06-10,2009-06-10,477-G9,111.0,73.0,NORTH SEA,2009,2009,NULL,ED50,56,22,21.09,N,3,15,52.4,E,56.3725,3.2646,6247711.97,516341.47,31,2,7,U,30,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
2/7-U-31,6824,2/7-U-31,Phillips Petroleum Company Norway,018,BUCENTAUR,1998-06-20,1998-06-21,591-G1,106.0,72.0,NORTH SEA,1998,1998,NULL,ED50,56,20,12.06,N,3,5,13.55,E,56.3367,3.0871,6243694.49,505385.01,31,2,7,U,31,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
2/7-U-32,6825,2/7-U-32,Phillips Petroleum Company Norway,018,BUCENTAUR,1998-06-21,1998-06-21,591-G2,105.0,72.0,NORTH SEA,1998,1998,NULL,ED50,56,20,14.44,N,3,5,12.01,E,56.3373,3.0867,6243768.05,505358.47,31,2,7,U,32,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
2/7-U-33,6826,2/7-U-33,Phillips Petroleum Company Norway,018,BUCENTAUR,1998-06-21,1998-06-21,591-G3,106.0,72.0,NORTH SEA,1998,1998,NULL,ED50,56,20,13.57,N,3,5,16.26,E,56.3371,3.0879,6243741.24,505431.49,31,2,7,U,33,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
2/7-U-34,6837,2/7-U-34,Phillips Petroleum Company Norway,018,DYVI STENA,1988-06-25,1988-06-26,598-G,131.0,70.0,NORTH SEA,1988,1988,NULL,ED50,56,20,0,N,3,14,54.69,E,56.3333,3.2485,6243345.94,515367.02,31,2,7,U,34,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
2/7-U-35,6838,2/7-U-35,Phillips Petroleum Company Norway,018,DYVI STENA,1988-06-27,1988-06-28,599-G,145.0,70.0,NORTH SEA,1988,1988,NULL,ED50,56,19,59.97,N,3,14,53.82,E,56.3333,3.2483,6243344.96,515352.09,31,2,7,U,35,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
2/7-U-36,6839,2/7-U-36,Phillips Petroleum Company Norway,018,BUCENTAUR,1997-10-18,1997-10-18,600-G,176.0,72.0,NORTH SEA,1997,1997,NULL,ED50,56,22,30.6,N,3,15,53.08,E,56.3752,3.2647,6248006.06,516352.01,31,2,7,U,36,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
2/7-U-37,6840,2/7-U-37,Phillips Petroleum Company Norway,018,BUCENTAUR,1997-10-18,1997-10-19,601-G,153.0,72.0,NORTH SEA,1997,1997,NULL,ED50,56,22,29.5,N,3,15,54.59,E,56.3749,3.2652,6247972.15,516378.04,31,2,7,U,37,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
2/7-U-38,7065,2/7-U-38,ConocoPhillips Skandinavia AS,018,BUCENTAUR,2012-11-21,2012-11-22,684-G,113.0,72.0,NORTH SEA,2012,2012,NULL,ED50,56,22,4,N,3,16,43.4,E,56.3678,3.2787,6247187.02,517218.68,31,2,7,U,38,NULL,NULL,2013-04-27,2013-04-27,2013-05-08
2/7-U-39,7066,2/7-U-39,ConocoPhillips Skandinavia AS,018,BUCENTAUR,2012-11-23,2012-11-24,685-G,113.0,72.0,NORTH SEA,2012,2012,NULL,ED50,56,22,3.79,N,3,16,39.38,E,56.3677,3.2776,6247180.25,517149.72,31,2,7,U,39,NULL,NULL,2013-04-27,2013-04-27,2013-05-08
2/7-U-40,7067,2/7-U-40,ConocoPhillips Skandinavia AS,018,BUCENTAUR,2012-11-24,2012-11-24,686-G,114.0,72.0,NORTH SEA,2012,2012,NULL,ED50,56,22,5.82,N,3,16,41.03,E,56.3683,3.2781,6247243.13,517177.78,31,2,7,U,40,NULL,NULL,2013-04-27,2013-04-27,2013-05-08
2/7-U-41,7068,2/7-U-41,ConocoPhillips Skandinavia AS,018,BUCENTAUR,2012-11-24,2012-11-25,687-G,112.0,72.0,NORTH SEA,2012,2012,NULL,ED50,56,22,25.92,N,3,14,31.47,E,56.3739,3.2421,6247856.20,514952.33,31,2,7,U,41,NULL,NULL,2013-04-27,2013-04-27,2013-05-08
2/7-U-42,7069,2/7-U-42,ConocoPhillips Skandinavia AS,018,BUCENTAUR,2012-11-26,2012-11-26,688-G,111.0,72.0,NORTH SEA,2012,2012,NULL,ED50,56,22,25.8,N,3,14,27.38,E,56.3738,3.2409,6247852.24,514882.17,31,2,7,U,42,NULL,NULL,2013-04-27,2013-04-27,2013-05-08
2/7-U-43,7070,2/7-U-43,ConocoPhillips Skandinavia AS,018,BUCENTAUR,2012-11-26,2012-11-27,689-G,112.0,72.0,NORTH SEA,2012,2012,NULL,ED50,56,22,27.88,N,3,14,29.07,E,56.3744,3.2414,6247916.66,514910.94,31,2,7,U,43,NULL,NULL,2013-04-27,2013-04-27,2013-05-08
2/7-U-44,7081,2/7-U-44,ConocoPhillips Skandinavia AS,018,BUCENTAUR,2012-11-27,2012-11-28,691-G,113.0,72.0,NORTH SEA,2012,2012,NULL,ED50,56,22,26.11,N,3,15,36.5,E,56.3739,3.2601,6247866.15,516068.07,31,2,7,U,44,NULL,NULL,2013-04-27,2013-04-27,2013-05-08
2/7-U-45,7082,2/7-U-45,ConocoPhillips Skandinavia AS,018,BUCENTAUR,2012-11-28,2012-11-28,692-G,112.0,72.0,NORTH SEA,2012,2012,NULL,ED50,56,22,26.27,N,3,15,40.35,E,56.3740,3.2612,6247871.34,516134.11,31,2,7,U,45,NULL,NULL,2013-04-27,2013-04-27,2013-05-08
2/7-U-46,7083,2/7-U-46,ConocoPhillips Skandinavia AS,018,BUCENTAUR,2012-11-28,2012-11-29,693-G,113.0,72.0,NORTH SEA,2012,2012,NULL,ED50,56,22,25.19,N,3,15,40.42,E,56.3737,3.2612,6247837.96,516135.43,31,2,7,U,46,NULL,NULL,2013-04-27,2013-04-27,2013-05-08
2/7-U-47,7084,2/7-U-47,ConocoPhillips Skandinavia AS,018,BUCENTAUR,2012-11-29,2012-11-29,694-G,113.0,72.0,NORTH SEA,2012,2012,NULL,ED50,56,22,24.95,N,3,15,36.7,E,56.3736,3.2602,6247830.29,516071.64,31,2,7,U,47,NULL,NULL,2013-04-27,2013-04-27,2013-05-08
2/7-U-48,7104,2/7-U-48,ConocoPhillips Skandinavia AS,018,BUCENTAUR,2012-11-29,2012-11-29,699-G,98.0,73.0,NORTH SEA,2012,2012,NULL,ED50,56,22,25.88,N,3,15,36.08,E,56.3739,3.2600,6247859.01,516060.89,31,2,7,U,48,NULL,NULL,2013-04-27,2013-04-27,2013-05-08
2/9-U-1,5631,2/9-U-1,ConocoPhillips Skandinavia AS,273,BUCENTAUR,2007-10-13,2007-10-13,401-G1,110.0,69.8,NORTH SEA,2007,2007,NULL,ED50,56,16,27.76,N,3,48,45.14,E,56.2744,3.8125,6237052.78,550318.49,31,2,9,U,1,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
2/9-U-2,5632,2/9-U-2,ConocoPhillips Skandinavia AS,273,BUCENTAUR,2007-10-14,2007-10-14,401-G2,105.0,70.1,NORTH SEA,2007,2007,NULL,ED50,56,16,28.29,N,3,48,41.69,E,56.2745,3.8116,6237068.47,550258.95,31,2,9,U,2,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
2/9-U-3,5633,2/9-U-3,ConocoPhillips Skandinavia AS,273,BUCENTAUR,2007-10-14,2007-10-15,401-G3,105.0,70.2,NORTH SEA,2007,2007,NULL,ED50,56,16,29.68,N,3,48,44.26,E,56.2749,3.8123,6237111.96,550302.65,31,2,9,U,3,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
2/11-U-1,6941,2/11-U-1,BP Norge AS,033,BUCENTAUR,2012-06-09,2012-06-09,657-G,108.5,71.5,NORTH SEA,2012,2012,NULL,ED50,56,11,34.17,N,3,28,9.57,E,56.1928,3.4693,6227777.83,529126.18,31,2,11,U,1,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
2/11-U-2,6942,2/11-U-2,BP Norge AS,033,BUCENTAUR,2012-06-14,2012-06-14,658-G,107.6,71.5,NORTH SEA,2012,2012,NULL,ED50,56,11,34.77,N,3,28,6.51,E,56.1930,3.4685,6227796.02,529073.30,31,2,11,U,2,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
