fldName,fldOwnerName,fldOwnerKind,fldOwnerFrom,fldOwnerTo,fldLicenseeFrom,fldLicenseeTo,cmpLongName,fldCompanyShare,fldSdfiShare,fldNpdidField,cmpNpdidCompany,fldLicenseeDateUpdated,dateSyncNPD
ALBUSKJELL,018,PRODUCTION LICENSE,1975-04-25,9999-12-31,1977-07-01,1988-04-01,Norsk Hydro Produksjon AS,6.70000,NULL,43437,430,9999-12-31,2013-05-08
ALBUSKJELL,018,PRODUCTION LICENSE,1975-04-25,9999-12-31,1977-07-01,1988-04-01,Total Norge AS,4.04700,NULL,43437,848,9999-12-31,2013-05-08
ALBUSKJELL,018,PRODUCTION LICENSE,1975-04-25,9999-12-31,1977-07-01,1988-04-01,Eurafrep Norge A/S,0.45600,NULL,43437,364,9999-12-31,2013-05-08
ALBUSKJELL,018,PRODUCTION LICENSE,1975-04-25,9999-12-31,1977-07-01,1988-04-01,Coparex Norge A/S,0.39900,NULL,43437,243,9999-12-31,2013-05-08
ALBUSKJELL,018,PRODUCTION LICENSE,1975-04-25,9999-12-31,1977-07-01,1988-04-01,Cofranord A/S,0.30400,NULL,43437,199,9999-12-31,2013-05-08
ALBUSKJELL,018,PRODUCTION LICENSE,1975-04-25,9999-12-31,1975-04-25,1977-07-01,Phillips Petroleum Company Norway,36.96000,NULL,43437,694,9999-12-31,2013-05-08
ALBUSKJELL,018,PRODUCTION LICENSE,1975-04-25,9999-12-31,1975-04-25,1977-07-01,Fina Production Licenses AS,30.00000,NULL,43437,386,9999-12-31,2013-05-08
ALBUSKJELL,018,PRODUCTION LICENSE,1975-04-25,9999-12-31,1975-04-25,1977-07-01,Norsk Agip  AS,13.04000,NULL,43437,45,9999-12-31,2013-05-08
ALBUSKJELL,018,PRODUCTION LICENSE,1975-04-25,9999-12-31,1975-04-25,1977-07-01,Norsk Hydro Produksjon AS,6.70000,NULL,43437,430,9999-12-31,2013-05-08
ALBUSKJELL,018,PRODUCTION LICENSE,1975-04-25,9999-12-31,1975-04-25,1977-07-01,Elf Norge A/S,5.39600,NULL,43437,287,9999-12-31,2013-05-08
ALBUSKJELL,018,PRODUCTION LICENSE,1975-04-25,9999-12-31,1975-04-25,1977-07-01,Total Norge AS,4.04700,NULL,43437,848,9999-12-31,2013-05-08
ALBUSKJELL,018,PRODUCTION LICENSE,1975-04-25,9999-12-31,1975-04-25,1977-07-01,Aquitaine Norge A/S,2.69800,NULL,43437,111,9999-12-31,2013-05-08
ALBUSKJELL,018,PRODUCTION LICENSE,1975-04-25,9999-12-31,1975-04-25,1977-07-01,Eurafrep Norge A/S,0.45600,NULL,43437,364,9999-12-31,2013-05-08
ALBUSKJELL,018,PRODUCTION LICENSE,1975-04-25,9999-12-31,1975-04-25,1977-07-01,Coparex Norge A/S,0.39900,NULL,43437,243,9999-12-31,2013-05-08
ALBUSKJELL,018,PRODUCTION LICENSE,1975-04-25,9999-12-31,1975-04-25,1977-07-01,Cofranord A/S,0.30400,NULL,43437,199,9999-12-31,2013-05-08
ALVE,159 B,PRODUCTION LICENSE,2007-03-16,9999-12-31,2009-11-02,9999-12-31,Statoil Petroleum AS,85.00000,NULL,4444332,17237817,9999-12-31,2013-05-08
ALVE,159 B,PRODUCTION LICENSE,2007-03-16,9999-12-31,2009-11-02,9999-12-31,DONG E&P Norge AS,15.00000,NULL,4444332,4070011,9999-12-31,2013-05-08
ALVE,159 B,PRODUCTION LICENSE,2007-03-16,9999-12-31,2009-01-01,2009-11-02,StatoilHydro Petroleum AS,85.00000,NULL,4444332,4511658,9999-12-31,2013-05-08
ALVE,159 B,PRODUCTION LICENSE,2007-03-16,9999-12-31,2009-01-01,2009-11-02,DONG E&P Norge AS,15.00000,NULL,4444332,4070011,9999-12-31,2013-05-08
ALVE,159 B,PRODUCTION LICENSE,2007-03-16,9999-12-31,2008-01-01,2009-01-01,StatoilHydro ASA,85.00000,NULL,4444332,4511854,9999-12-31,2013-05-08
ALVE,159 B,PRODUCTION LICENSE,2007-03-16,9999-12-31,2008-01-01,2009-01-01,DONG E&P Norge AS,15.00000,NULL,4444332,4070011,9999-12-31,2013-05-08
ALVE,159 B,PRODUCTION LICENSE,2007-03-16,9999-12-31,2007-10-01,2008-01-01,StatoilHydro ASA,75.00000,NULL,4444332,4511854,9999-12-31,2013-05-08
ALVE,159 B,PRODUCTION LICENSE,2007-03-16,9999-12-31,2007-10-01,2008-01-01,DONG E&P Norge AS,15.00000,NULL,4444332,4070011,9999-12-31,2013-05-08
ALVE,159 B,PRODUCTION LICENSE,2007-03-16,9999-12-31,2007-10-01,2008-01-01,StatoilHydro Petroleum AS,10.00000,NULL,4444332,4511658,9999-12-31,2013-05-08
ALVE,159 B,PRODUCTION LICENSE,2007-03-16,9999-12-31,2007-03-16,2007-10-01,Statoil ASA (old),75.00000,NULL,4444332,1622484,9999-12-31,2013-05-08
ALVE,159 B,PRODUCTION LICENSE,2007-03-16,9999-12-31,2007-03-16,2007-10-01,DONG E&P Norge AS,15.00000,NULL,4444332,4070011,9999-12-31,2013-05-08
ALVE,159 B,PRODUCTION LICENSE,2007-03-16,9999-12-31,2007-03-16,2007-10-01,Norsk Hydro Petroleum AS,10.00000,NULL,4444332,4524355,9999-12-31,2013-05-08
ALVHEIM,203,PRODUCTION LICENSE,2004-10-06,9999-12-31,2011-07-04,9999-12-31,Marathon Oil Norge AS,65.00000,NULL,2845712,20485291,9999-12-31,2013-05-08
ALVHEIM,203,PRODUCTION LICENSE,2004-10-06,9999-12-31,2011-07-04,9999-12-31,ConocoPhillips Skandinavia AS,20.00000,NULL,2845712,2410696,9999-12-31,2013-05-08
ALVHEIM,203,PRODUCTION LICENSE,2004-10-06,9999-12-31,2011-07-04,9999-12-31,Lundin Norway AS,15.00000,NULL,2845712,2767314,9999-12-31,2013-05-08
ALVHEIM,203,PRODUCTION LICENSE,2004-10-06,9999-12-31,2007-01-01,2011-07-04,Marathon Petroleum Norge AS,65.00000,NULL,2845712,463,9999-12-31,2013-05-08
ALVHEIM,203,PRODUCTION LICENSE,2004-10-06,9999-12-31,2007-01-01,2011-07-04,ConocoPhillips Skandinavia AS,20.00000,NULL,2845712,2410696,9999-12-31,2013-05-08
ALVHEIM,203,PRODUCTION LICENSE,2004-10-06,9999-12-31,2007-01-01,2011-07-04,Lundin Norway AS,15.00000,NULL,2845712,2767314,9999-12-31,2013-05-08
ALVHEIM,203,PRODUCTION LICENSE,2004-10-06,9999-12-31,2004-10-06,2007-01-01,Marathon Petroleum Norge AS,65.00000,NULL,2845712,463,9999-12-31,2013-05-08
ALVHEIM,203,PRODUCTION LICENSE,2004-10-06,9999-12-31,2004-10-06,2007-01-01,Norske ConocoPhillips AS,20.00000,NULL,2845712,2399056,9999-12-31,2013-05-08
ALVHEIM,203,PRODUCTION LICENSE,2004-10-06,9999-12-31,2004-10-06,2007-01-01,Lundin Norway AS,15.00000,NULL,2845712,2767314,9999-12-31,2013-05-08
ATLA,102 C,PRODUCTION LICENSE,2011-11-04,9999-12-31,2011-11-04,9999-12-31,Total E&P Norge AS,40.00000,NULL,21106284,2410708,9999-12-31,2013-05-08
ATLA,102 C,PRODUCTION LICENSE,2011-11-04,9999-12-31,2011-11-04,9999-12-31,Petoro AS,30.00000,NULL,21106284,1626839,9999-12-31,2013-05-08
ATLA,102 C,PRODUCTION LICENSE,2011-11-04,9999-12-31,2011-11-04,9999-12-31,Centrica Resources (Norge) AS,20.00000,NULL,21106284,4238233,9999-12-31,2013-05-08
ATLA,102 C,PRODUCTION LICENSE,2011-11-04,9999-12-31,2011-11-04,9999-12-31,Det norske oljeselskap ASA,10.00000,NULL,21106284,17342870,9999-12-31,2013-05-08
BALDER,001,PRODUCTION LICENSE,1996-02-02,9999-12-31,2004-10-01,9999-12-31,ExxonMobil Exploration & Production Norway AS,100.00000,NULL,43562,2835212,9999-12-31,2013-05-08
BALDER,001,PRODUCTION LICENSE,1996-02-02,9999-12-31,1996-02-02,2004-10-01,Esso Exploration and Production Norway A/S,100.00000,NULL,43562,353,9999-12-31,2013-05-08
BLANE,BLANE UNIT,BUSINESS ARRANGEMENT AREA,2005-07-01,9999-12-31,2011-01-04,9999-12-31,Talisman Energy (UK) Limited,25.00120,NULL,3437650,20415938,9999-12-31,2013-05-08
BLANE,BLANE UNIT,BUSINESS ARRANGEMENT AREA,2005-07-01,9999-12-31,2011-01-04,9999-12-31,Faroe Petroleum (UK) Limited,18.00410,NULL,3437650,21614063,9999-12-31,2013-05-08
BLANE,BLANE UNIT,BUSINESS ARRANGEMENT AREA,2005-07-01,9999-12-31,2011-01-04,9999-12-31,Talisman Energy Norge AS,18.00000,NULL,3437650,2425093,9999-12-31,2013-05-08
BLANE,BLANE UNIT,BUSINESS ARRANGEMENT AREA,2005-07-01,9999-12-31,2011-01-04,9999-12-31,JX Nippon Exploration and Production (UK) Limited,13.99350,NULL,3437650,20415923,9999-12-31,2013-05-08
BLANE,BLANE UNIT,BUSINESS ARRANGEMENT AREA,2005-07-01,9999-12-31,2011-01-04,9999-12-31,Roc Oil (GB) Limited,12.50060,NULL,3437650,3437730,9999-12-31,2013-05-08
BLANE,BLANE UNIT,BUSINESS ARRANGEMENT AREA,2005-07-01,9999-12-31,2011-01-04,9999-12-31,Dana Petroleum (BVUK) Limited,12.50060,NULL,3437650,20415896,9999-12-31,2013-05-08
BLANE,BLANE UNIT,BUSINESS ARRANGEMENT AREA,2005-07-01,9999-12-31,2010-07-01,2011-01-04,Talisman Energy (UK) Limited,25.00120,NULL,3437650,20415938,9999-12-31,2013-05-08
BLANE,BLANE UNIT,BUSINESS ARRANGEMENT AREA,2005-07-01,9999-12-31,2010-07-01,2011-01-04,Faroe Petroleum (UK) Limited,18.00410,NULL,3437650,21614063,9999-12-31,2013-05-08
BLANE,BLANE UNIT,BUSINESS ARRANGEMENT AREA,2005-07-01,9999-12-31,2010-07-01,2011-01-04,Talisman Energy Norge AS,18.00000,NULL,3437650,2425093,9999-12-31,2013-05-08
BLANE,BLANE UNIT,BUSINESS ARRANGEMENT AREA,2005-07-01,9999-12-31,2010-07-01,2011-01-04,Nippon Oil Exploration and Production UKl Limited,13.99350,NULL,3437650,17237695,9999-12-31,2013-05-08
BLANE,BLANE UNIT,BUSINESS ARRANGEMENT AREA,2005-07-01,9999-12-31,2010-07-01,2011-01-04,Roc Oil (GB) Limited,12.50060,NULL,3437650,3437730,9999-12-31,2013-05-08
BLANE,BLANE UNIT,BUSINESS ARRANGEMENT AREA,2005-07-01,9999-12-31,2010-07-01,2011-01-04,Dana Petroleum (BVUK) Limited,12.50060,NULL,3437650,20415896,9999-12-31,2013-05-08
BLANE,BLANE UNIT,BUSINESS ARRANGEMENT AREA,2005-07-01,9999-12-31,2010-01-01,2010-07-01,Talisman Energy (UK) Limited,25.00120,NULL,3437650,20415938,9999-12-31,2013-05-08
BLANE,BLANE UNIT,BUSINESS ARRANGEMENT AREA,2005-07-01,9999-12-31,2010-01-01,2010-07-01,Talisman Energy Norge AS,18.00000,NULL,3437650,2425093,9999-12-31,2013-05-08
BLANE,BLANE UNIT,BUSINESS ARRANGEMENT AREA,2005-07-01,9999-12-31,2010-01-01,2010-07-01,Nippon Oil Exploration and Production UKl Limited,13.99350,NULL,3437650,17237695,9999-12-31,2013-05-08
BLANE,BLANE UNIT,BUSINESS ARRANGEMENT AREA,2005-07-01,9999-12-31,2010-01-01,2010-07-01,Eni UK Limited,13.89680,NULL,3437650,3437697,9999-12-31,2013-05-08
BLANE,BLANE UNIT,BUSINESS ARRANGEMENT AREA,2005-07-01,9999-12-31,2010-01-01,2010-07-01,Roc Oil (GB) Limited,12.50060,NULL,3437650,3437730,9999-12-31,2013-05-08
BLANE,BLANE UNIT,BUSINESS ARRANGEMENT AREA,2005-07-01,9999-12-31,2010-01-01,2010-07-01,Dana Petroleum (BVUK) Limited,12.50060,NULL,3437650,20415896,9999-12-31,2013-05-08
BLANE,BLANE UNIT,BUSINESS ARRANGEMENT AREA,2005-07-01,9999-12-31,2010-01-01,2010-07-01,Eni ULX Limited,4.10730,NULL,3437650,3437708,9999-12-31,2013-05-08
BLANE,BLANE UNIT,BUSINESS ARRANGEMENT AREA,2005-07-01,9999-12-31,2008-07-15,2010-01-01,Talisman North Sea Limited,25.00120,NULL,3437650,4462398,9999-12-31,2013-05-08
BLANE,BLANE UNIT,BUSINESS ARRANGEMENT AREA,2005-07-01,9999-12-31,2008-07-15,2010-01-01,Talisman Energy Norge AS,18.00000,NULL,3437650,2425093,9999-12-31,2013-05-08
BLANE,BLANE UNIT,BUSINESS ARRANGEMENT AREA,2005-07-01,9999-12-31,2008-07-15,2010-01-01,Nippon Oil Exploration and Production UKl Limited,13.99350,NULL,3437650,17237695,9999-12-31,2013-05-08
BLANE,BLANE UNIT,BUSINESS ARRANGEMENT AREA,2005-07-01,9999-12-31,2008-07-15,2010-01-01,Eni UK Limited,13.89680,NULL,3437650,3437697,9999-12-31,2013-05-08
BLANE,BLANE UNIT,BUSINESS ARRANGEMENT AREA,2005-07-01,9999-12-31,2008-07-15,2010-01-01,Roc Oil (GB) Limited,12.50060,NULL,3437650,3437730,9999-12-31,2013-05-08
BLANE,BLANE UNIT,BUSINESS ARRANGEMENT AREA,2005-07-01,9999-12-31,2008-07-15,2010-01-01,Bow Valley Petroleum (UK) Limited,12.50060,NULL,3437650,3437741,9999-12-31,2013-05-08
BLANE,BLANE UNIT,BUSINESS ARRANGEMENT AREA,2005-07-01,9999-12-31,2008-07-15,2010-01-01,Eni ULX Limited,4.10730,NULL,3437650,3437708,9999-12-31,2013-05-08
BLANE,BLANE UNIT,BUSINESS ARRANGEMENT AREA,2005-07-01,9999-12-31,2006-10-31,2008-07-15,Talisman North Sea Limited,25.00120,NULL,3437650,4462398,9999-12-31,2013-05-08
BLANE,BLANE UNIT,BUSINESS ARRANGEMENT AREA,2005-07-01,9999-12-31,2006-10-31,2008-07-15,Talisman Energy Norge AS,18.00000,NULL,3437650,2425093,9999-12-31,2013-05-08
BLANE,BLANE UNIT,BUSINESS ARRANGEMENT AREA,2005-07-01,9999-12-31,2006-10-31,2008-07-15,Moc Exploration (U.K.) Limited,13.99350,NULL,3437650,3437719,9999-12-31,2013-05-08
BLANE,BLANE UNIT,BUSINESS ARRANGEMENT AREA,2005-07-01,9999-12-31,2006-10-31,2008-07-15,Eni UK Limited,13.89680,NULL,3437650,3437697,9999-12-31,2013-05-08
BLANE,BLANE UNIT,BUSINESS ARRANGEMENT AREA,2005-07-01,9999-12-31,2006-10-31,2008-07-15,Roc Oil (GB) Limited,12.50060,NULL,3437650,3437730,9999-12-31,2013-05-08
BLANE,BLANE UNIT,BUSINESS ARRANGEMENT AREA,2005-07-01,9999-12-31,2006-10-31,2008-07-15,Bow Valley Petroleum (UK) Limited,12.50060,NULL,3437650,3437741,9999-12-31,2013-05-08
BLANE,BLANE UNIT,BUSINESS ARRANGEMENT AREA,2005-07-01,9999-12-31,2006-10-31,2008-07-15,Eni ULX Limited,4.10730,NULL,3437650,3437708,9999-12-31,2013-05-08
BLANE,BLANE UNIT,BUSINESS ARRANGEMENT AREA,2005-07-01,9999-12-31,2006-10-13,2006-10-31,Talisman Expro Limited,25.00120,NULL,3437650,3987589,9999-12-31,2013-05-08
BLANE,BLANE UNIT,BUSINESS ARRANGEMENT AREA,2005-07-01,9999-12-31,2006-10-13,2006-10-31,Talisman Energy Norge AS,18.00000,NULL,3437650,2425093,9999-12-31,2013-05-08
BLANE,BLANE UNIT,BUSINESS ARRANGEMENT AREA,2005-07-01,9999-12-31,2006-10-13,2006-10-31,Moc Exploration (U.K.) Limited,13.99350,NULL,3437650,3437719,9999-12-31,2013-05-08
BLANE,BLANE UNIT,BUSINESS ARRANGEMENT AREA,2005-07-01,9999-12-31,2006-10-13,2006-10-31,Eni UK Limited,13.89680,NULL,3437650,3437697,9999-12-31,2013-05-08
BLANE,BLANE UNIT,BUSINESS ARRANGEMENT AREA,2005-07-01,9999-12-31,2006-10-13,2006-10-31,Roc Oil (GB) Limited,12.50060,NULL,3437650,3437730,9999-12-31,2013-05-08
BLANE,BLANE UNIT,BUSINESS ARRANGEMENT AREA,2005-07-01,9999-12-31,2006-10-13,2006-10-31,Bow Valley Petroleum (UK) Limited,12.50060,NULL,3437650,3437741,9999-12-31,2013-05-08
BLANE,BLANE UNIT,BUSINESS ARRANGEMENT AREA,2005-07-01,9999-12-31,2006-10-13,2006-10-31,Eni ULX Limited,4.10730,NULL,3437650,3437708,9999-12-31,2013-05-08
BLANE,BLANE UNIT,BUSINESS ARRANGEMENT AREA,2005-07-01,9999-12-31,2006-03-22,2006-10-13,Talisman Expro Limited,25.00120,NULL,3437650,3987589,9999-12-31,2013-05-08
BLANE,BLANE UNIT,BUSINESS ARRANGEMENT AREA,2005-07-01,9999-12-31,2006-03-22,2006-10-13,Moc Exploration (U.K.) Limited,13.99350,NULL,3437650,3437719,9999-12-31,2013-05-08
BLANE,BLANE UNIT,BUSINESS ARRANGEMENT AREA,2005-07-01,9999-12-31,2006-03-22,2006-10-13,Eni UK Limited,13.89680,NULL,3437650,3437697,9999-12-31,2013-05-08
BLANE,BLANE UNIT,BUSINESS ARRANGEMENT AREA,2005-07-01,9999-12-31,2006-03-22,2006-10-13,Roc Oil (GB) Limited,12.50060,NULL,3437650,3437730,9999-12-31,2013-05-08
BLANE,BLANE UNIT,BUSINESS ARRANGEMENT AREA,2005-07-01,9999-12-31,2006-03-22,2006-10-13,Bow Valley Petroleum (UK) Limited,12.50060,NULL,3437650,3437741,9999-12-31,2013-05-08
BLANE,BLANE UNIT,BUSINESS ARRANGEMENT AREA,2005-07-01,9999-12-31,2006-03-22,2006-10-13,Talisman Resources Norge AS,11.70000,NULL,3437650,3987574,9999-12-31,2013-05-08
BLANE,BLANE UNIT,BUSINESS ARRANGEMENT AREA,2005-07-01,9999-12-31,2006-03-22,2006-10-13,Talisman Energy Norge AS,6.30000,NULL,3437650,2425093,9999-12-31,2013-05-08
BLANE,BLANE UNIT,BUSINESS ARRANGEMENT AREA,2005-07-01,9999-12-31,2006-03-22,2006-10-13,Eni ULX Limited,4.10730,NULL,3437650,3437708,9999-12-31,2013-05-08
BLANE,BLANE UNIT,BUSINESS ARRANGEMENT AREA,2005-07-01,9999-12-31,2005-12-19,2006-03-22,Talisman Expro Limited,25.00120,NULL,3437650,3987589,9999-12-31,2013-05-08
BLANE,BLANE UNIT,BUSINESS ARRANGEMENT AREA,2005-07-01,9999-12-31,2005-12-19,2006-03-22,Moc Exploration (U.K.) Limited,13.99350,NULL,3437650,3437719,9999-12-31,2013-05-08
BLANE,BLANE UNIT,BUSINESS ARRANGEMENT AREA,2005-07-01,9999-12-31,2005-12-19,2006-03-22,Eni UK Limited,13.89680,NULL,3437650,3437697,9999-12-31,2013-05-08
BLANE,BLANE UNIT,BUSINESS ARRANGEMENT AREA,2005-07-01,9999-12-31,2005-12-19,2006-03-22,Roc Oil (GB) Limited,12.50060,NULL,3437650,3437730,9999-12-31,2013-05-08
BLANE,BLANE UNIT,BUSINESS ARRANGEMENT AREA,2005-07-01,9999-12-31,2005-12-19,2006-03-22,Bow Valley Petroleum (UK) Limited,12.50060,NULL,3437650,3437741,9999-12-31,2013-05-08
BLANE,BLANE UNIT,BUSINESS ARRANGEMENT AREA,2005-07-01,9999-12-31,2005-12-19,2006-03-22,Paladin Resources Norge AS,11.70000,NULL,3437650,1577943,9999-12-31,2013-05-08
BLANE,BLANE UNIT,BUSINESS ARRANGEMENT AREA,2005-07-01,9999-12-31,2005-12-19,2006-03-22,Talisman Energy Norge AS,6.30000,NULL,3437650,2425093,9999-12-31,2013-05-08
BLANE,BLANE UNIT,BUSINESS ARRANGEMENT AREA,2005-07-01,9999-12-31,2005-12-19,2006-03-22,Eni ULX Limited,4.10730,NULL,3437650,3437708,9999-12-31,2013-05-08
BLANE,BLANE UNIT,BUSINESS ARRANGEMENT AREA,2005-07-01,9999-12-31,2005-07-01,2005-12-19,Paladin Expro Limited,25.00120,NULL,3437650,3437686,9999-12-31,2013-05-08
BLANE,BLANE UNIT,BUSINESS ARRANGEMENT AREA,2005-07-01,9999-12-31,2005-07-01,2005-12-19,Moc Exploration (U.K.) Limited,13.99350,NULL,3437650,3437719,9999-12-31,2013-05-08
BLANE,BLANE UNIT,BUSINESS ARRANGEMENT AREA,2005-07-01,9999-12-31,2005-07-01,2005-12-19,Eni UK Limited,13.89680,NULL,3437650,3437697,9999-12-31,2013-05-08
BLANE,BLANE UNIT,BUSINESS ARRANGEMENT AREA,2005-07-01,9999-12-31,2005-07-01,2005-12-19,Roc Oil (GB) Limited,12.50060,NULL,3437650,3437730,9999-12-31,2013-05-08
BLANE,BLANE UNIT,BUSINESS ARRANGEMENT AREA,2005-07-01,9999-12-31,2005-07-01,2005-12-19,Bow Valley Petroleum (UK) Limited,12.50060,NULL,3437650,3437741,9999-12-31,2013-05-08
BLANE,BLANE UNIT,BUSINESS ARRANGEMENT AREA,2005-07-01,9999-12-31,2005-07-01,2005-12-19,Paladin Resources Norge AS,11.70000,NULL,3437650,1577943,9999-12-31,2013-05-08
BLANE,BLANE UNIT,BUSINESS ARRANGEMENT AREA,2005-07-01,9999-12-31,2005-07-01,2005-12-19,Talisman Energy Norge AS,6.30000,NULL,3437650,2425093,9999-12-31,2013-05-08
BLANE,BLANE UNIT,BUSINESS ARRANGEMENT AREA,2005-07-01,9999-12-31,2005-07-01,2005-12-19,Eni ULX Limited,4.10730,NULL,3437650,3437708,9999-12-31,2013-05-08
BRAGE,BRAGE UNIT,BUSINESS ARRANGEMENT AREA,1993-12-27,9999-12-31,2013-02-13,9999-12-31,Talisman Energy Norge AS,33.84340,NULL,43651,2425093,9999-12-31,2013-05-08
BRAGE,BRAGE UNIT,BUSINESS ARRANGEMENT AREA,1993-12-27,9999-12-31,2013-02-13,9999-12-31,Statoil Petroleum AS,32.70000,NULL,43651,17237817,9999-12-31,2013-05-08
BRAGE,BRAGE UNIT,BUSINESS ARRANGEMENT AREA,1993-12-27,9999-12-31,2013-02-13,9999-12-31,Faroe Petroleum Norge AS,14.25670,NULL,43651,4062883,9999-12-31,2013-05-08
BRAGE,BRAGE UNIT,BUSINESS ARRANGEMENT AREA,1993-12-27,9999-12-31,2013-02-13,9999-12-31,Core Energy AS,12.25750,NULL,43651,20460080,9999-12-31,2013-05-08
BRAGE,BRAGE UNIT,BUSINESS ARRANGEMENT AREA,1993-12-27,9999-12-31,2013-02-13,9999-12-31,VNG Norge AS,4.44240,NULL,43651,17237193,9999-12-31,2013-05-08
BRAGE,BRAGE UNIT,BUSINESS ARRANGEMENT AREA,1993-12-27,9999-12-31,2013-02-13,9999-12-31,Tullow Oil Norge AS,2.50000,NULL,43651,23173852,9999-12-31,2013-05-08
BRAGE,BRAGE UNIT,BUSINESS ARRANGEMENT AREA,1993-12-27,9999-12-31,2011-07-01,2013-02-13,Talisman Energy Norge AS,33.84340,NULL,43651,2425093,2013-02-20,2013-05-08
BRAGE,BRAGE UNIT,BUSINESS ARRANGEMENT AREA,1993-12-27,9999-12-31,2011-07-01,2013-02-13,Statoil Petroleum AS,32.70000,NULL,43651,17237817,2013-02-20,2013-05-08
BRAGE,BRAGE UNIT,BUSINESS ARRANGEMENT AREA,1993-12-27,9999-12-31,2011-07-01,2013-02-13,Faroe Petroleum Norge AS,14.25670,NULL,43651,4062883,2013-02-20,2013-05-08
BRAGE,BRAGE UNIT,BUSINESS ARRANGEMENT AREA,1993-12-27,9999-12-31,2011-07-01,2013-02-13,Core Energy AS,12.25750,NULL,43651,20460080,2013-02-20,2013-05-08
BRAGE,BRAGE UNIT,BUSINESS ARRANGEMENT AREA,1993-12-27,9999-12-31,2011-07-01,2013-02-13,VNG Norge AS,4.44240,NULL,43651,17237193,2013-02-20,2013-05-08
BRAGE,BRAGE UNIT,BUSINESS ARRANGEMENT AREA,1993-12-27,9999-12-31,2011-07-01,2013-02-13,Spring Energy Norway AS,2.50000,NULL,43651,5072514,2013-02-20,2013-05-08
BRAGE,BRAGE UNIT,BUSINESS ARRANGEMENT AREA,1993-12-27,9999-12-31,2011-01-01,2011-07-01,Talisman Energy Norge AS,33.84340,NULL,43651,2425093,9999-12-31,2013-05-08
BRAGE,BRAGE UNIT,BUSINESS ARRANGEMENT AREA,1993-12-27,9999-12-31,2011-01-01,2011-07-01,Statoil Petroleum AS,32.70000,NULL,43651,17237817,9999-12-31,2013-05-08
BRAGE,BRAGE UNIT,BUSINESS ARRANGEMENT AREA,1993-12-27,9999-12-31,2011-01-01,2011-07-01,Faroe Petroleum Norge AS,14.25670,NULL,43651,4062883,9999-12-31,2013-05-08
BRAGE,BRAGE UNIT,BUSINESS ARRANGEMENT AREA,1993-12-27,9999-12-31,2011-01-01,2011-07-01,Altinex Oil Norway AS,12.25750,NULL,43651,4446230,9999-12-31,2013-05-08
BRAGE,BRAGE UNIT,BUSINESS ARRANGEMENT AREA,1993-12-27,9999-12-31,2011-01-01,2011-07-01,VNG Norge AS,4.44240,NULL,43651,17237193,9999-12-31,2013-05-08
BRAGE,BRAGE UNIT,BUSINESS ARRANGEMENT AREA,1993-12-27,9999-12-31,2011-01-01,2011-07-01,Spring Energy Norway AS,2.50000,NULL,43651,5072514,9999-12-31,2013-05-08
BRAGE,BRAGE UNIT,BUSINESS ARRANGEMENT AREA,1993-12-27,9999-12-31,2010-01-01,2011-01-01,Talisman Energy Norge AS,33.84340,NULL,43651,2425093,9999-12-31,2013-05-08
BRAGE,BRAGE UNIT,BUSINESS ARRANGEMENT AREA,1993-12-27,9999-12-31,2010-01-01,2011-01-01,Statoil Petroleum AS,32.70000,NULL,43651,17237817,9999-12-31,2013-05-08
BRAGE,BRAGE UNIT,BUSINESS ARRANGEMENT AREA,1993-12-27,9999-12-31,2010-01-01,2011-01-01,Petoro AS,14.25670,NULL,43651,1626839,9999-12-31,2013-05-08
BRAGE,BRAGE UNIT,BUSINESS ARRANGEMENT AREA,1993-12-27,9999-12-31,2010-01-01,2011-01-01,Altinex Oil Norway AS,12.25750,NULL,43651,4446230,9999-12-31,2013-05-08
BRAGE,BRAGE UNIT,BUSINESS ARRANGEMENT AREA,1993-12-27,9999-12-31,2010-01-01,2011-01-01,VNG Norge AS,4.44240,NULL,43651,17237193,9999-12-31,2013-05-08
BRAGE,BRAGE UNIT,BUSINESS ARRANGEMENT AREA,1993-12-27,9999-12-31,2010-01-01,2011-01-01,Spring Energy Norway AS,2.50000,NULL,43651,5072514,9999-12-31,2013-05-08
BRAGE,BRAGE UNIT,BUSINESS ARRANGEMENT AREA,1993-12-27,9999-12-31,2009-11-01,2010-01-01,Talisman Energy Norge AS,33.84340,NULL,43651,2425093,9999-12-31,2013-05-08
BRAGE,BRAGE UNIT,BUSINESS ARRANGEMENT AREA,1993-12-27,9999-12-31,2009-11-01,2010-01-01,Statoil Petroleum AS,32.70000,NULL,43651,17237817,9999-12-31,2013-05-08
BRAGE,BRAGE UNIT,BUSINESS ARRANGEMENT AREA,1993-12-27,9999-12-31,2009-11-01,2010-01-01,Petoro AS,14.25670,NULL,43651,1626839,9999-12-31,2013-05-08
BRAGE,BRAGE UNIT,BUSINESS ARRANGEMENT AREA,1993-12-27,9999-12-31,2009-11-01,2010-01-01,Altinex Oil Norway AS,12.25750,NULL,43651,4446230,9999-12-31,2013-05-08
BRAGE,BRAGE UNIT,BUSINESS ARRANGEMENT AREA,1993-12-27,9999-12-31,2009-11-01,2010-01-01,VNG Norge AS,4.44240,NULL,43651,17237193,9999-12-31,2013-05-08
BRAGE,BRAGE UNIT,BUSINESS ARRANGEMENT AREA,1993-12-27,9999-12-31,2009-11-01,2010-01-01,Wintershall Norge ASA,2.50000,NULL,43651,5442509,9999-12-31,2013-05-08
