wlbNpdidWellbore,wlbWellName,wlbWellboreName,wlbField,wlbProductionLicence,wlbWellType,wlbDrillingOperator,wlbMultilateral,wlbDrillingFacility,wlbProductionFacility,wlbEntryDate,wlbCompletionDate,wlbContent,wlbStatus,wlbSymbol,wlbPurpose,wlbWaterDepth,wlbFactPageUrl,wlbFactMapUrl,wlbDiscoveryWellbore,wlbPointGeometryWKT
470,"6507/11-3","6507/11-3","ÅSGARD","062","EXPLORATION","Saga Petroleum ASA","NO","TREASURE SAGA",NULL,1985-06-03,1985-08-15,"OIL/GAS","P&A",13,"APPRAISAL",290.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=470","http://www.npd.no/FactMapSearch?NPDID_wellbore=470","NO","POINT(7.511761 65.033278)"
471,"7120/5-1","7120/5-1",NULL,"110","EXPLORATION","Den norske stats oljeselskap a.s","NO","WEST VANGUARD",NULL,1985-04-17,1985-06-06,"SHOWS","P&A",12,"WILDCAT",296.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=471","http://www.npd.no/FactMapSearch?NPDID_wellbore=471","NO","POINT(20.436739 71.581072)"
472,"25/1-8","25/1-8 S","FRIGG","024","EXPLORATION","Elf Petroleum Norge AS","NO","BYFORD DOLPHIN",NULL,1985-05-28,1985-07-25,"OIL/GAS","SUSP.REENTERED LATER",13,"APPRAISAL",102.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=472","http://www.npd.no/FactMapSearch?NPDID_wellbore=472","NO","POINT(2.102719 59.900911)"
473,"7120/2-1","7120/2-1",NULL,"109","EXPLORATION","Norsk Hydro Produksjon AS","NO","TREASURE SCOUT",NULL,1985-05-05,1985-10-29,"OIL SHOWS","P&A",12,"WILDCAT",387.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=473","http://www.npd.no/FactMapSearch?NPDID_wellbore=473","NO","POINT(20.476414 71.982761)"
474,"6407/7-1","6407/7-1 S","NJORD","107","EXPLORATION","Norsk Hydro Produksjon AS","NO","POLAR PIONEER",NULL,1985-10-19,1986-04-07,"OIL/GAS","P&A",13,"WILDCAT",328.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=474","http://www.npd.no/FactMapSearch?NPDID_wellbore=474","YES","POINT(7.205867 64.275414)"
475,"6506/12-4","6506/12-4",NULL,"094","EXPLORATION","Den norske stats oljeselskap a.s","NO","DYVI STENA",NULL,1985-03-24,1985-08-13,"SHOWS","P&A",12,"WILDCAT",257.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=475","http://www.npd.no/FactMapSearch?NPDID_wellbore=475","NO","POINT(6.725103 65.213047)"
476,"34/10-23","34/10-23","VALEMON","050","EXPLORATION","Den norske stats oljeselskap a.s","NO","DYVI DELTA",NULL,1985-05-06,1985-10-13,"GAS","P&A",9,"WILDCAT",135.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=476","http://www.npd.no/FactMapSearch?NPDID_wellbore=476","YES","POINT(2.317103 61.018431)"
477,"25/2-9","25/2-9","ØST FRIGG","026","EXPLORATION","Elf Petroleum Norge AS","NO","NORTRYM",NULL,1985-06-15,1985-07-24,"OIL/GAS","P&A",13,"APPRAISAL",112.500000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=477","http://www.npd.no/FactMapSearch?NPDID_wellbore=477","NO","POINT(2.370858 59.886156)"
478,"30/9-5","30/9-5 S","OSEBERG SØR","104","EXPLORATION","Norsk Hydro Produksjon AS","NO","TREASURE SEEKER",NULL,1985-05-27,1985-07-19,"GAS","P&A",9,"WILDCAT",103.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=478","http://www.npd.no/FactMapSearch?NPDID_wellbore=478","YES","POINT(2.893636 60.358706)"
479,"7121/5-1","7121/5-1","SNØHVIT","110","EXPLORATION","Den norske stats oljeselskap a.s","NO","WEST VANGUARD",NULL,1985-06-07,1985-09-28,"OIL/GAS","P&A",13,"APPRAISAL",336.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=479","http://www.npd.no/FactMapSearch?NPDID_wellbore=479","NO","POINT(21.40605 71.598578)"
480,"6407/9-4","6407/9-4","DRAUGEN","093","EXPLORATION","A/S Norske Shell","NO","WEST VENTURE OLD",NULL,1985-07-04,1985-09-10,"OIL","P&A",5,"APPRAISAL",244.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=480","http://www.npd.no/FactMapSearch?NPDID_wellbore=480","NO","POINT(7.722733 64.370556)"
481,"33/9-A-17","33/9-A-17","STATFJORD","037","DEVELOPMENT","Mobil Exploration Norway INC","NO","STATFJORD A","STATFJORD A",1985-05-13,1985-07-19,"NOT AVAILABLE","PLUGGED",71,"PRODUCTION",146.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=481","http://www.npd.no/FactMapSearch?NPDID_wellbore=481","NO","POINT(1.854197 61.255764)"
482,"6507/7-3","6507/7-3","HEIDRUN","095","EXPLORATION","Conoco Norway Inc.","NO","NORTRYM",NULL,1985-07-29,1985-09-18,"OIL/GAS","RE-CLASS TO DEV",13,"APPRAISAL",346.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=482","http://www.npd.no/FactMapSearch?NPDID_wellbore=482","NO","POINT(7.295775 65.317031)"
5316,"6608/11-5","6608/11-5",NULL,"128","EXPLORATION","Statoil ASA (old)","NO","OCEAN VANGUARD",NULL,2006-06-18,2006-07-14,"SHOWS","P&A",12,"WILDCAT",342.500000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=5316","http://www.npd.no/FactMapSearch?NPDID_wellbore=5316","NO","POINT(8.480722 66.185972)"
484,"7120/1-1","7120/1-1",NULL,"108","EXPLORATION","A/S Norske Shell","NO","BORGNY DOLPHIN",NULL,1985-08-16,1985-11-15,"OIL/GAS SHOWS","SUSP.REENTERED LATER",12,"WILDCAT",342.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=484","http://www.npd.no/FactMapSearch?NPDID_wellbore=484","NO","POINT(20.301981 71.916897)"
485,"6507/12-3","6507/12-3",NULL,"059","EXPLORATION","Saga Petroleum ASA","NO","TREASURE SAGA",NULL,1985-08-16,1985-09-13,"DRY","P&A",1,"WILDCAT",240.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=485","http://www.npd.no/FactMapSearch?NPDID_wellbore=485","NO","POINT(7.818444 65.05995)"
486,"6406/6-1","6406/6-1",NULL,"105","EXPLORATION","Den norske stats oljeselskap a.s","NO","DYVI STENA",NULL,1985-08-15,1985-12-30,"SHOWS","P&A",12,"WILDCAT",243.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=486","http://www.npd.no/FactMapSearch?NPDID_wellbore=486","NO","POINT(6.704081 64.730064)"
487,"30/6-17","30/6-17","OSEBERG","053","EXPLORATION","Norsk Hydro Produksjon AS","NO","VILDKAT EXPLORER",NULL,1985-08-12,1985-08-24,"DRY","SUSP.REENTERED LATER",1,"WILDCAT",110.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=487","http://www.npd.no/FactMapSearch?NPDID_wellbore=487","NO","POINT(2.749956 60.571047)"
488,"30/6-18","30/6-18","OSEBERG","053","EXPLORATION","Norsk Hydro Produksjon AS","NO","BYFORD DOLPHIN",NULL,1985-08-01,1985-11-23,"OIL/GAS","P&A",13,"WILDCAT",108.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=488","http://www.npd.no/FactMapSearch?NPDID_wellbore=488","YES","POINT(2.689069 60.508514)"
489,"30/6-19","30/6-19","OSEBERG ØST","053","EXPLORATION","Norsk Hydro Produksjon AS","NO","POLAR PIONEER",NULL,1986-04-09,1986-06-21,"OIL/GAS","SUSP.REENTERED LATER",13,"WILDCAT",159.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=489","http://www.npd.no/FactMapSearch?NPDID_wellbore=489","YES","POINT(2.91505 60.716119)"
490,"6407/4-1","6407/4-1",NULL,"106","EXPLORATION","Den norske stats oljeselskap a.s","NO","ROSS ISLE",NULL,1985-07-20,1985-11-15,"GAS/CONDENSATE","P&A",17,"WILDCAT",225.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=490","http://www.npd.no/FactMapSearch?NPDID_wellbore=490","YES","POINT(7.145047 64.595933)"
491,"35/3-3","35/3-3",NULL,"041","EXPLORATION","Saga Petroleum ASA","NO","BYFORD DOLPHIN",NULL,1980-10-30,1980-11-28,"DRY","JUNKED",1,"WILDCAT",259.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=491","http://www.npd.no/FactMapSearch?NPDID_wellbore=491","NO","POINT(3.873833 61.865167)"
919,"7222/9-U-1","7222/9-U-1",NULL,NULL,"SHALLOW","IKU PETROLEUMSFORSKNING SINTEF GRUPPEN","NO",NULL,NULL,1985-08-01,1985-08-04,NULL,"P&A",0,NULL,323.000000,"http://factpages.npd.no/FactPages/default.aspx?nav1=wellbore&nav2=PageView|Shallow&nav3=919",NULL,"NO","POINT(22.794386 72.405483)"
492,"6407/9-5","6407/9-5","DRAUGEN","093","EXPLORATION","A/S Norske Shell","NO","WEST VENTURE OLD",NULL,1985-09-12,1985-11-13,"OIL",NULL,5,"APPRAISAL",286.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=492","http://www.npd.no/FactMapSearch?NPDID_wellbore=492","NO","POINT(7.737406 64.278431)"
493,"31/6-8","31/6-8 R","TROLL","085","EXPLORATION","Norsk Hydro Produksjon AS","NO","TREASURE SEEKER",NULL,1985-07-22,1985-09-22,"OIL/GAS","P&A",13,"APPRAISAL",300.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=493","http://www.npd.no/FactMapSearch?NPDID_wellbore=493","NO","POINT(3.677519 60.555933)"
494,"34/10-16","34/10-16 R","GULLFAKS SØR","050","EXPLORATION","Den norske stats oljeselskap a.s","NO","ROSS ISLE",NULL,1983-08-31,1983-09-27,"OIL/GAS","P&A",13,"APPRAISAL",138.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=494","http://www.npd.no/FactMapSearch?NPDID_wellbore=494","NO","POINT(2.179628 61.093228)"
495,"34/10-9","34/10-9 R","GULLFAKS","050","EXPLORATION","Den norske stats oljeselskap a.s","NO","DEEPSEA SAGA",NULL,1980-05-29,1980-07-03,"OIL","P&A",5,"APPRAISAL",202.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=495","http://www.npd.no/FactMapSearch?NPDID_wellbore=495","NO","POINT(2.250147 61.215372)"
496,"34/10-7","34/10-7 R","GULLFAKS","050","EXPLORATION","Den norske stats oljeselskap a.s","NO","ROSS ISLE",NULL,1983-05-31,1983-07-14,"OIL","P&A",5,"APPRAISAL",204.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=496","http://www.npd.no/FactMapSearch?NPDID_wellbore=496","NO","POINT(2.2746 61.203733)"
920,"7220/2-U-1","7220/2-U-1",NULL,NULL,"SHALLOW","IKU PETROLEUMSFORSKNING SINTEF GRUPPEN","NO",NULL,NULL,1985-08-04,1985-08-05,NULL,"P&A",0,NULL,429.000000,"http://factpages.npd.no/FactPages/default.aspx?nav1=wellbore&nav2=PageView|Shallow&nav3=920",NULL,"NO","POINT(20.579344 72.750861)"
497,"34/2-2","34/2-2 R",NULL,"056","EXPLORATION","Amoco Norway Oil Company","NO","SEDCO 703",NULL,1980-12-12,1981-05-08,"DRY","P&A",1,"WILDCAT",386.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=497","http://www.npd.no/FactMapSearch?NPDID_wellbore=497","NO","POINT(2.551722 61.774461)"
498,"31/6-2","31/6-2 R","TROLL","085","EXPLORATION","Den norske stats oljeselskap a.s","NO","DEEPSEA BERGEN",NULL,1984-07-31,1984-09-08,"GAS","P&A",9,"APPRAISAL",303.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=498","http://www.npd.no/FactMapSearch?NPDID_wellbore=498","NO","POINT(3.915489 60.582844)"
499,"31/5-2","31/5-2 R","TROLL","085","EXPLORATION","Saga Petroleum ASA","NO","TREASURE SAGA",NULL,1984-06-13,1984-08-30,"OIL/GAS","P&A",13,"APPRAISAL",316.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=499","http://www.npd.no/FactMapSearch?NPDID_wellbore=499","NO","POINT(3.547983 60.725914)"
500,"31/2-5","31/2-5 R","TROLL","054","EXPLORATION","A/S Norske Shell","NO","BORGNY DOLPHIN",NULL,1981-06-12,1981-07-20,"OIL/GAS","SUSP.REENTERED LATER",13,"APPRAISAL",333.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=500","http://www.npd.no/FactMapSearch?NPDID_wellbore=500","NO","POINT(3.431517 60.771167)"
501,"31/2-5","31/2-5 R2","TROLL","054","EXPLORATION","A/S Norske Shell","NO","BORGNY DOLPHIN",NULL,1984-03-22,1984-04-22,"OIL/GAS","P&A",13,"APPRAISAL",333.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=501","http://www.npd.no/FactMapSearch?NPDID_wellbore=501","NO","POINT(3.431517 60.771167)"
502,"31/2-4","31/2-4 R","TROLL","054","EXPLORATION","A/S Norske Shell","NO","BORGNY DOLPHIN",NULL,1980-10-09,1981-04-06,"OIL/GAS","SUSP.REENTERED LATER",13,"APPRAISAL",336.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=502","http://www.npd.no/FactMapSearch?NPDID_wellbore=502","NO","POINT(3.512314 60.856547)"
503,"31/2-4","31/2-4 R2","TROLL","054","EXPLORATION","A/S Norske Shell","NO","BORGNY DOLPHIN",NULL,1982-11-04,1982-11-12,"OIL/GAS","P&A",13,"APPRAISAL",336.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=503","http://www.npd.no/FactMapSearch?NPDID_wellbore=503","NO","POINT(3.512314 60.856547)"
504,"31/2-2","31/2-2 R","TROLL","054","EXPLORATION","A/S Norske Shell","NO","WEST VENTURE OLD",NULL,1980-06-02,1980-10-06,"OIL/GAS","P&A",13,"APPRAISAL",323.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=504","http://www.npd.no/FactMapSearch?NPDID_wellbore=504","NO","POINT(3.623194 60.779944)"
505,"31/2-1","31/2-1 R","TROLL","054","EXPLORATION","A/S Norske Shell","NO","BORGNY DOLPHIN",NULL,1981-10-26,1981-11-09,"OIL/GAS","P&A",13,"WILDCAT",324.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=505","http://www.npd.no/FactMapSearch?NPDID_wellbore=505","NO","POINT(3.554408 60.771989)"
506,"30/7-8","30/7-8 R","MARTIN LINGE","040","EXPLORATION","Norsk Hydro Produksjon AS","NO","TREASURE SEEKER",NULL,1981-09-23,1982-01-27,"GAS/CONDENSATE","P&A",17,"APPRAISAL",103.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=506","http://www.npd.no/FactMapSearch?NPDID_wellbore=506","NO","POINT(2.005711 60.4953)"
507,"30/7-6","30/7-6 R","MARTIN LINGE","040","EXPLORATION","Norsk Hydro Produksjon AS","NO","TREASURE SEEKER",NULL,1978-04-18,1978-06-03,"GAS/CONDENSATE","P&A",17,"WILDCAT",116.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=507","http://www.npd.no/FactMapSearch?NPDID_wellbore=507","YES","POINT(2.057261 60.491617)"
508,"30/3-2","30/3-2 R","VESLEFRIKK","052","EXPLORATION","Den norske stats oljeselskap a.s","NO","DEEPSEA SAGA",NULL,1980-09-02,1981-02-16,"OIL/GAS","P&A",13,"WILDCAT",186.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=508","http://www.npd.no/FactMapSearch?NPDID_wellbore=508","YES","POINT(2.921683 60.797008)"
509,"30/3-1","30/3-1 R","HULDRA","052","EXPLORATION","Den norske stats oljeselskap a.s","NO","DYVI DELTA",NULL,1982-02-01,1982-04-26,"SHOWS","P&A",12,"APPRAISAL",138.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=509","http://www.npd.no/FactMapSearch?NPDID_wellbore=509","NO","POINT(2.669919 60.904264)"
510,"25/10-4","25/10-4 R","BALDER","028","EXPLORATION","Esso Exploration and Production Norway A/S","NO","GLOMAR BISCAY II",NULL,1981-06-01,1981-06-13,"OIL","P&A",5,"APPRAISAL",126.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=510","http://www.npd.no/FactMapSearch?NPDID_wellbore=510","NO","POINT(2.330594 59.190567)"
511,"25/10-2","25/10-2 R",NULL,"028","EXPLORATION","Esso Exploration and Production Norway A/S","NO","GLOMAR GRAND ISLE",NULL,1972-05-02,1972-07-08,"OIL SHOWS","P&A",12,"WILDCAT",121.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=511","http://www.npd.no/FactMapSearch?NPDID_wellbore=511","NO","POINT(2.193944 59.160667)"
512,"25/10-1","25/10-1 R","BALDER","028","EXPLORATION","Esso Exploration and Production Norway A/S","NO","GLOMAR GRAND ISLE",NULL,1970-07-09,1970-08-03,"SHOWS","P&A",12,"APPRAISAL",124.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=512","http://www.npd.no/FactMapSearch?NPDID_wellbore=512","NO","POINT(2.320667 59.189367)"
513,"24/12-1","24/12-1 R",NULL,"045","EXPLORATION","Den norske stats oljeselskap a.s","NO","TREASURE SEEKER",NULL,1978-06-07,1978-08-14,"OIL SHOWS","P&A",12,"WILDCAT",113.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=513","http://www.npd.no/FactMapSearch?NPDID_wellbore=513","NO","POINT(1.882758 59.041611)"
514,"17/12-1","17/12-1 R",NULL,"016","EXPLORATION","Phillips Petroleum Company Norway","NO","OCEAN VIKING",NULL,1972-03-14,1972-06-21,"OIL","P&A",5,"WILDCAT",115.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=514","http://www.npd.no/FactMapSearch?NPDID_wellbore=514","YES","POINT(3.9395 58.188139)"
515,"17/9-1","17/9-1 R",NULL,"002","EXPLORATION","Esso Exploration and Production Norway A/S","NO","GLOMAR GRAND ISLE",NULL,1974-05-18,1974-06-11,"DRY","P&A",1,"WILDCAT",159.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=515","http://www.npd.no/FactMapSearch?NPDID_wellbore=515","NO","POINT(3.837828 58.474239)"
516,"15/9-12","15/9-12 R","SLEIPNER VEST","046","EXPLORATION","Den norske stats oljeselskap a.s","NO","DEEPSEA SAGA",NULL,1982-03-26,1982-04-27,"GAS/CONDENSATE","P&A",17,"APPRAISAL",107.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=516","http://www.npd.no/FactMapSearch?NPDID_wellbore=516","NO","POINT(1.717781 58.456436)"
518,"7/12-4","7/12-4 R","ULA","019","EXPLORATION","BP Norway Limited  U.A.","NO","DYVI ALPHA",NULL,1984-03-16,1984-03-20,"OIL","P&A",5,"APPRAISAL",71.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=518","http://www.npd.no/FactMapSearch?NPDID_wellbore=518","NO","POINT(2.860267 57.093517)"
519,"7/11-7","7/11-7 R","COD","018","EXPLORATION","Phillips Petroleum Company Norway","NO","COD",NULL,1984-09-29,1984-10-08,"OIL","RE-CLASS TO DEV",5,"WILDCAT",70.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=519","http://www.npd.no/FactMapSearch?NPDID_wellbore=519","NO","POINT(2.434672 57.069456)"
520,"34/10-A-12","34/10-A-12","GULLFAKS","050","DEVELOPMENT","Den norske stats oljeselskap a.s","NO","GULLFAKS A","GULLFAKS A",1987-10-26,1987-12-22,"WATER","INJECTING",173,"INJECTION",134.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=520","http://www.npd.no/FactMapSearch?NPDID_wellbore=520","NO","POINT(2.189297 61.176403)"
521,"7121/1-1","7121/1-1",NULL,"111","EXPLORATION","Esso Exploration and Production Norway A/S","NO","ZAPATA UGLAND",NULL,1985-10-10,1985-11-13,"DRY","SUSP.REENTERED LATER",1,"WILDCAT",369.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=521","http://www.npd.no/FactMapSearch?NPDID_wellbore=521","NO","POINT(21.076811 71.940483)"
522,"6407/6-2","6407/6-2",NULL,"092","EXPLORATION","Den norske stats oljeselskap a.s","NO","WEST VANGUARD",NULL,1985-10-04,1985-10-06,"GAS SHOWS","BLOWOUT",12,"WILDCAT",221.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=522","http://www.npd.no/FactMapSearch?NPDID_wellbore=522","NO","POINT(7.675719 64.708211)"
5013,"31/2-L-23","31/2-L-23 Y1H","TROLL","054","DEVELOPMENT","Norsk Hydro Produksjon AS","YES","STENA DEE","TROLL L1",2005-08-16,2005-09-21,"OIL","PRODUCING",50,"PRODUCTION",329.500000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=5013","http://www.npd.no/FactMapSearch?NPDID_wellbore=5013","NO","POINT(3.556022 60.808739)"
524,"25/6-1","25/6-1",NULL,"117","EXPLORATION","Saga Petroleum ASA","NO","TREASURE SAGA",NULL,1985-12-18,1986-02-03,"OIL","P&A",5,"WILDCAT",121.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=524","http://www.npd.no/FactMapSearch?NPDID_wellbore=524","YES","POINT(2.800575 59.525567)"
525,"34/7-7","34/7-7","SNORRE","089","EXPLORATION","Saga Petroleum ASA","NO","TREASURE SAGA",NULL,1985-09-17,1985-12-16,"OIL","P&A",5,"APPRAISAL",303.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=525","http://www.npd.no/FactMapSearch?NPDID_wellbore=525","NO","POINT(2.098803 61.448481)"
526,"1/6-A-1","1/6-A-1","ALBUSKJELL","011","DEVELOPMENT","Phillips Petroleum Company Norway","NO","ALBUSKJELL A","ALBUSKJELL A",1978-06-25,1979-03-08,"GAS","P&A",90,"PRODUCTION",69.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=526","http://www.npd.no/FactMapSearch?NPDID_wellbore=526","NO","POINT(2.940064 56.642703)"
953,"7317/2-U-1","7317/2-U-1",NULL,NULL,"SHALLOW","IKU PETROLEUMSFORSKNING SINTEF GRUPPEN","NO",NULL,NULL,1985-08-06,1985-08-08,NULL,"P&A",0,NULL,296.000000,"http://factpages.npd.no/FactPages/default.aspx?nav1=wellbore&nav2=PageView|Shallow&nav3=953",NULL,"NO","POINT(17.367925 73.8197)"
527,"1/6-A-3","1/6-A-3","ALBUSKJELL","011","DEVELOPMENT","Phillips Petroleum Company Norway","NO","ALBUSKJELL A","ALBUSKJELL A",1979-07-26,1979-09-17,"GAS","P&A",90,"PRODUCTION",69.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=527","http://www.npd.no/FactMapSearch?NPDID_wellbore=527","NO","POINT(2.939972 56.642678)"
